elapsed time [min],battery [Wh],task [times]
97.2,10.96,200
97.2,10.95,200
97.2,10.95,200
97.2,10.94,200
97.3,10.94,200
97.3,10.93,200
97.3,10.93,200
97.3,10.92,200
97.3,10.91,200
97.3,10.91,200
97.4,10.90,200
97.4,10.90,200
97.4,10.89,200
97.4,10.88,200
97.4,10.88,200
97.4,10.87,201
97.5,10.87,201
97.5,10.86,201
97.5,10.85,201
97.5,10.85,201
97.5,10.84,201
97.6,10.83,201
97.6,10.83,201
97.6,10.82,201
97.6,10.82,201
97.6,10.81,201
97.6,10.80,201
97.7,10.80,201
97.7,10.79,201
97.7,10.79,201
97.7,10.78,201
97.7,10.78,201
97.7,10.77,201
97.8,10.76,201
97.8,10.76,201
97.8,10.75,201
97.8,10.75,202
97.8,10.74,202
97.8,10.73,202
97.9,10.73,202
97.9,10.72,202
97.9,10.72,202
97.9,10.71,202
97.9,10.70,202
97.9,10.70,202
98.0,10.69,202
98.0,10.69,202
98.0,10.68,202
98.0,10.68,202
98.0,10.67,202
98.0,10.66,202
98.1,10.66,202
98.1,10.65,202
98.1,10.65,202
98.1,10.64,202
98.1,10.63,202
98.2,10.63,202
98.2,10.62,203
98.2,10.62,203
98.2,10.61,203
98.2,10.60,203
98.2,10.60,203
98.3,10.59,203
98.3,10.59,203
98.3,10.58,203
98.3,10.57,203
98.3,10.57,203
98.3,10.56,203
98.4,10.56,203
98.4,10.55,203
98.4,10.54,203
98.4,10.54,203
98.4,10.53,203
98.4,10.53,203
98.5,10.52,203
98.5,10.51,203
98.5,10.51,203
98.5,10.50,204
98.5,10.50,204
98.5,10.49,204
98.6,10.48,204
98.6,10.48,204
98.6,10.47,204
98.6,10.47,204
98.6,10.46,204
98.7,10.45,204
98.7,10.45,204
98.7,10.44,204
98.7,10.44,204
98.7,10.43,204
98.7,10.43,204
98.8,10.42,204
98.8,10.41,204
98.8,10.41,204
98.8,10.40,204
98.8,10.40,204
98.8,10.39,204
98.9,10.38,204
98.9,10.38,204
98.9,10.37,205
98.9,10.37,205
98.9,10.36,205
98.9,10.35,205
99.0,10.35,205
99.0,10.34,205
99.0,10.33,205
99.0,10.33,205
99.0,10.32,205
99.1,10.32,205
99.1,10.31,205
99.1,10.31,205
99.1,10.30,205
99.1,10.29,205
99.1,10.29,205
99.2,10.28,205
99.2,10.28,205
99.2,10.27,205
99.2,10.26,205
99.2,10.26,205
99.2,10.25,205
99.3,10.25,206
99.3,10.24,206
99.3,10.23,206
99.3,10.23,206
99.3,10.22,206
99.3,10.22,206
99.4,10.21,206
99.4,10.20,206
99.4,10.20,206
99.4,10.19,206
99.4,10.19,206
99.4,10.18,206
99.5,10.17,206
99.5,10.17,206
99.5,10.16,206
99.5,10.16,206
99.5,10.15,206
99.6,10.14,206
99.6,10.14,206
99.6,10.13,206
99.6,10.13,206
99.6,10.12,207
99.6,10.12,207
99.7,10.11,207
99.7,10.10,207
99.7,10.10,207
99.7,10.09,207
99.7,10.08,207
99.7,10.08,207
99.8,10.07,207
99.8,10.07,207
99.8,10.06,207
99.8,10.06,207
99.8,10.05,207
99.8,10.04,207
99.9,10.04,207
99.9,10.03,207
99.9,10.03,207
99.9,10.02,207
99.9,10.01,207
99.9,10.01,207
100.0,10.00,208
100.0,10.00,208
100.0,9.99,208
100.0,9.98,208
100.0,9.98,208
100.0,9.97,208
100.1,9.97,208
100.1,9.96,208
100.1,9.96,208
100.1,9.95,208
100.1,9.94,208
100.2,9.94,208
100.2,9.93,208
100.2,9.93,208
100.2,9.92,208
100.2,9.91,208
100.2,9.91,208
100.3,9.90,208
100.3,9.90,208
100.3,9.89,208
100.3,9.88,208
100.3,9.88,208
100.3,9.87,209
100.4,9.87,209
100.4,9.86,209
100.4,9.85,209
100.4,9.85,209
100.4,9.84,209
100.4,9.84,209
100.5,9.83,209
100.5,9.82,209
100.5,9.82,209
100.5,9.81,209
100.5,9.81,209
100.6,9.80,209
100.6,9.79,209
100.6,9.79,209
100.6,9.78,209
100.6,9.78,209
100.6,9.77,209
100.7,9.76,209
100.7,9.76,209
100.7,9.75,209
100.7,9.75,210
100.7,9.74,210
100.7,9.73,210
100.8,9.73,210
100.8,9.72,210
100.8,9.71,210
100.8,9.71,210
100.8,9.70,210
100.8,9.70,210
100.9,9.69,210
100.9,9.68,210
100.9,9.68,210
100.9,9.67,210
100.9,9.67,210
101.0,9.66,210
101.0,9.66,210
101.0,9.65,210
101.0,9.64,210
101.0,9.64,210
101.0,9.63,210
101.1,9.63,210
101.1,9.62,211
101.1,9.61,211
101.1,9.61,211
101.1,9.61,211
101.1,9.60,211
101.2,9.59,211
101.2,9.59,211
101.2,9.58,211
101.2,9.58,211
101.2,9.57,211
101.2,9.56,211
101.3,9.56,211
101.3,9.55,211
101.3,9.55,211
101.3,9.54,211
101.3,9.53,211
101.3,9.53,211
101.4,9.52,211
101.4,9.52,211
101.4,9.51,211
101.4,9.50,211
101.4,9.50,212
101.4,9.49,212
101.5,9.49,212
101.5,9.48,212
101.5,9.47,212
101.5,9.47,212
101.5,9.46,212
101.6,9.46,212
101.6,9.45,212
101.6,9.44,212
101.6,9.44,212
101.6,9.43,212
101.6,9.43,212
101.7,9.42,212
101.7,9.41,212
101.7,9.41,212
101.7,9.40,212
101.7,9.40,212
101.7,9.39,212
101.8,9.38,212
101.8,9.38,212
101.8,9.37,212
101.8,9.37,213
101.8,9.36,213
101.8,9.36,213
101.9,9.35,213
101.9,9.34,213
101.9,9.34,213
101.9,9.33,213
101.9,9.33,213
101.9,9.32,213
102.0,9.31,213
102.0,9.31,213
102.0,9.30,213
102.0,9.30,213
102.0,9.29,213
102.0,9.28,213
102.1,9.28,213
102.1,9.27,213
102.1,9.27,213
102.1,9.26,213
102.1,9.25,213
102.2,9.25,213
102.2,9.24,214
102.2,9.24,214
102.2,9.23,214
102.2,9.22,214
102.2,9.22,214
102.3,9.21,214
102.3,9.21,214
102.3,9.20,214
102.3,9.20,214
102.3,9.19,214
102.3,9.18,214
102.4,9.18,214
102.4,9.17,214
102.4,9.17,214
102.4,9.16,214
102.4,9.15,214
102.4,9.15,214
102.5,9.14,214
102.5,9.14,214
102.5,9.13,214
102.5,9.12,214
102.5,9.12,214
102.5,9.11,215
102.6,9.11,215
102.6,9.10,215
102.6,9.09,215
102.6,9.09,215
102.6,9.08,215
102.7,9.08,215
102.7,9.07,215
102.7,9.06,215
102.7,9.06,215
102.7,9.05,215
102.7,9.05,215
102.8,9.04,215
102.8,9.03,215
102.8,9.03,215
102.8,9.02,215
102.8,9.02,215
102.8,9.01,215
102.9,9.00,215
102.9,9.00,215
102.9,8.99,216
102.9,8.99,216
102.9,8.98,216
102.9,8.98,216
103.0,8.97,216
103.0,8.96,216
103.0,8.96,216
103.0,8.95,216
103.0,8.95,216
103.0,8.94,216
103.1,8.93,216
103.1,8.93,216
103.1,8.92,216
103.1,8.92,216
103.1,8.91,216
103.1,8.90,216
103.2,8.90,216
103.2,8.89,216
103.2,8.89,216
103.2,8.88,216
103.2,8.87,216
103.3,8.87,216
103.3,8.86,217
103.3,8.86,217
103.3,8.85,217
103.3,8.84,217
103.3,8.84,217
103.4,8.83,217
103.4,8.83,217
103.4,8.82,217
103.4,8.81,217
103.4,8.81,217
103.4,8.80,217
103.5,8.80,217
103.5,8.79,217
103.5,8.78,217
103.5,8.78,217
103.5,8.77,217
103.5,8.77,217
103.6,8.76,217
103.6,8.75,217
103.6,8.75,217
103.6,8.74,217
103.6,8.74,218
103.6,8.73,218
103.7,8.73,218
103.7,8.72,218
103.7,8.71,218
103.7,8.71,218
103.7,8.70,218
103.8,8.70,218
103.8,8.69,218
103.8,8.68,218
103.8,8.68,218
103.8,8.67,218
103.8,8.67,218
103.9,8.66,218
103.9,8.65,218
103.9,8.65,218
103.9,8.64,218
103.9,8.64,218
103.9,8.63,218
104.0,8.62,218
104.0,8.62,218
104.0,8.61,219
104.0,8.61,219
104.0,8.60,219
104.1,8.59,219
104.1,8.59,219
104.1,8.58,219
104.1,8.57,219
104.1,8.57,219
104.1,8.56,219
104.2,8.56,219
104.2,8.55,219
104.2,8.55,219
104.2,8.54,219
104.2,8.53,219
104.2,8.53,219
104.3,8.52,219
104.3,8.52,219
104.3,8.51,219
104.3,8.50,219
104.3,8.50,219
104.3,8.49,219
104.4,8.49,220
104.4,8.48,220
104.4,8.48,220
104.4,8.47,220
104.4,8.46,220
104.4,8.46,220
104.5,8.45,220
104.5,8.45,220
104.5,8.44,220
104.5,8.43,220
104.5,8.43,220
104.5,8.42,220
104.6,8.42,220
104.6,8.41,220
104.6,8.40,220
104.6,8.40,220
104.6,8.39,220
104.7,8.39,220
104.7,8.38,220
104.7,8.37,220
104.7,8.37,220
104.7,8.36,221
104.7,8.36,221
104.7,8.35,221
104.8,8.35,221
104.8,8.34,221
104.8,8.33,221
104.8,8.33,221
104.8,8.32,221
104.9,8.32,221
104.9,8.31,221
104.9,8.30,221
104.9,8.30,221
104.9,8.29,221
104.9,8.29,221
105.0,8.28,221
105.0,8.27,221
105.0,8.27,221
105.0,8.26,221
105.0,8.26,221
105.0,8.25,221
105.1,8.24,222
105.1,8.24,222
105.1,8.23,222
105.1,8.23,222
105.1,8.22,222
105.1,8.22,222
105.2,8.21,222
105.2,8.20,222
105.2,8.20,222
105.2,8.19,222
105.2,8.19,222
105.2,8.18,222
105.3,8.17,222
105.3,8.17,222
105.3,8.16,222
105.3,8.16,222
105.3,8.15,222
105.4,8.15,222
105.4,8.14,222
105.4,8.13,222
105.4,8.13,222
105.4,8.12,222
105.4,8.12,223
105.4,8.11,223
105.5,8.10,223
105.5,8.10,223
105.5,8.09,223
105.5,8.08,223
105.5,8.08,223
105.6,8.07,223
105.6,8.07,223
105.6,8.06,223
105.6,8.06,223
105.6,8.05,223
105.6,8.04,223
105.7,8.04,223
105.7,8.03,223
105.7,8.02,223
105.7,8.02,223
105.7,8.01,223
105.8,8.01,223
105.8,8.00,223
105.8,8.00,224
105.8,7.99,224
105.8,7.98,224
105.8,7.98,224
105.9,7.97,224
105.9,7.97,224
105.9,7.96,224
105.9,7.95,224
105.9,7.95,224
105.9,7.94,224
106.0,7.94,224
106.0,7.93,224
106.0,7.92,224
106.0,7.92,224
106.0,7.91,224
106.0,7.91,224
106.1,7.90,224
106.1,7.89,224
106.1,7.89,224
106.1,7.88,224
106.1,7.88,224
106.1,7.87,224
106.2,7.87,225
106.2,7.86,225
106.2,7.85,225
106.2,7.85,225
106.2,7.84,225
106.3,7.83,225
106.3,7.83,225
106.3,7.82,225
106.3,7.82,225
106.3,7.81,225
106.3,7.80,225
106.4,7.80,225
106.4,7.79,225
106.4,7.79,225
106.4,7.78,225
106.4,7.77,225
106.4,7.77,225
106.5,7.76,225
106.5,7.76,225
106.5,7.75,225
106.5,7.75,225
106.5,7.74,226
106.5,7.73,226
106.6,7.73,226
106.6,7.72,226
106.6,7.71,226
106.6,7.71,226
106.6,7.70,226
106.7,7.70,226
106.7,7.69,226
106.7,7.68,226
106.7,7.68,226
106.7,7.67,226
106.7,7.67,226
106.8,7.66,226
106.8,7.66,226
106.8,7.65,226
106.8,7.64,226
106.8,7.64,226
106.8,7.63,226
106.9,7.63,226
106.9,7.62,226
106.9,7.61,227
106.9,7.61,227
106.9,7.60,227
106.9,7.59,227
107.0,7.59,227
107.0,7.58,227
107.0,7.58,227
107.0,7.57,227
107.0,7.56,227
107.1,7.56,227
107.1,7.55,227
107.1,7.55,227
107.1,7.54,227
107.1,7.54,227
107.1,7.53,227
107.2,7.52,227
107.2,7.52,227
107.2,7.51,227
107.2,7.51,227
107.2,7.50,227
107.2,7.49,227
107.3,7.49,228
107.3,7.48,228
107.3,7.48,228
107.3,7.47,228
107.3,7.47,228
107.3,7.46,228
107.3,7.46,228
107.4,7.45,228
107.4,7.44,228
107.4,7.44,228
107.4,7.43,228
107.4,7.43,228
107.5,7.42,228
107.5,7.41,228
107.5,7.41,228
107.5,7.40,228
107.5,7.40,228
107.5,7.39,228
107.6,7.38,228
107.6,7.38,228
107.6,7.37,228
107.6,7.37,229
107.6,7.36,229
107.6,7.36,229
107.7,7.35,229
107.7,7.34,229
107.7,7.34,229
107.7,7.33,229
107.7,7.33,229
107.7,7.32,229
107.8,7.31,229
107.8,7.31,229
107.8,7.30,229
107.8,7.30,229
107.8,7.29,229
107.8,7.28,229
107.9,7.28,229
107.9,7.27,229
107.9,7.27,229
107.9,7.26,229
107.9,7.25,229
108.0,7.25,229
108.0,7.24,230
108.0,7.24,230
108.0,7.23,230
108.0,7.23,230
108.0,7.22,230
108.0,7.21,230
108.1,7.21,230
108.1,7.20,230
108.1,7.20,230
108.1,7.19,230
108.1,7.18,230
108.2,7.18,230
108.2,7.17,230
108.2,7.17,230
108.2,7.16,230
108.2,7.16,230
108.2,7.15,230
108.3,7.14,230
108.3,7.14,230
108.3,7.13,230
108.3,7.13,230
108.3,7.12,230
108.3,7.11,231
108.4,7.11,231
108.4,7.10,231
108.4,7.10,231
108.4,7.09,231
108.4,7.08,231
108.4,7.08,231
108.5,7.07,231
108.5,7.07,231
108.5,7.06,231
108.5,7.05,231
108.5,7.05,231
108.5,7.04,231
108.6,7.04,231
108.6,7.03,231
108.6,7.03,231
108.6,7.02,231
108.6,7.01,231
108.6,7.01,231
108.7,7.00,231
108.7,7.00,231
108.7,6.99,232
108.7,6.98,232
108.7,6.98,232
108.8,6.97,232
108.8,6.97,232
108.8,6.96,232
108.8,6.95,232
108.8,6.95,232
108.8,6.94,232
108.9,6.94,232
108.9,6.93,232
108.9,6.92,232
108.9,6.92,232
108.9,6.91,232
108.9,6.91,232
109.0,6.90,232
109.0,6.89,232
109.0,6.89,232
109.0,6.88,232
109.0,6.88,232
109.0,6.87,233
109.1,6.87,233
109.1,6.86,233
109.1,6.85,233
109.1,6.85,233
109.1,6.84,233
109.2,6.83,233
109.2,6.83,233
109.2,6.82,233
109.2,6.82,233
109.2,6.81,233
109.2,6.81,233
109.3,6.80,233
109.3,6.79,233
109.3,6.79,233
109.3,6.78,233
109.3,6.78,233
109.3,6.77,233
109.4,6.76,233
109.4,6.76,233
109.4,6.75,233
109.4,6.75,233
109.4,6.74,234
109.4,6.73,234
109.5,6.73,234
109.5,6.72,234
109.5,6.72,234
109.5,6.71,234
109.5,6.70,234
109.5,6.70,234
109.6,6.69,234
109.6,6.69,234
109.6,6.68,234
109.6,6.68,234
109.6,6.67,234
109.6,6.66,234
109.7,6.66,234
109.7,6.65,234
109.7,6.65,234
109.7,6.64,234
109.7,6.63,234
109.8,6.63,234
109.8,6.62,234
109.8,6.62,235
109.8,6.61,235
109.8,6.60,235
109.8,6.60,235
109.9,6.59,235
109.9,6.59,235
109.9,6.58,235
109.9,6.57,235
109.9,6.57,235
109.9,6.56,235
110.0,6.56,235
110.0,6.55,235
110.0,6.54,235
110.0,6.54,235
110.0,6.53,235
110.0,6.53,235
110.1,6.52,235
110.1,6.51,235
110.1,6.51,235
110.1,6.50,235
110.1,6.50,235
110.1,6.49,236
110.2,6.49,236
110.2,6.48,236
110.2,6.47,236
110.2,6.47,236
110.2,6.46,236
110.3,6.46,236
110.3,6.45,236
110.3,6.44,236
110.3,6.44,236
110.3,6.43,236
110.3,6.43,236
110.4,6.42,236
110.4,6.41,236
110.4,6.41,236
110.4,6.40,236
110.4,6.40,236
110.4,6.39,236
110.5,6.38,236
110.5,6.38,236
110.5,6.37,236
110.5,6.37,237
110.5,6.36,237
110.5,6.36,237
110.6,6.35,237
110.6,6.34,237
110.6,6.34,237
110.6,6.33,237
110.6,6.33,237
110.6,6.32,237
110.7,6.31,237
110.7,6.31,237
110.7,6.30,237
110.7,6.30,237
110.7,6.29,237
110.7,6.28,237
110.8,6.28,237
110.8,6.27,237
110.8,6.27,237
110.8,6.26,237
110.8,6.25,237
110.9,6.25,238
110.9,6.24,238
110.9,6.24,238
110.9,6.23,238
110.9,6.23,238
110.9,6.22,238
111.0,6.21,238
111.0,6.21,238
111.0,6.20,238
111.0,6.20,238
111.0,6.19,238
111.0,6.18,238
111.1,6.18,238
111.1,6.17,238
111.1,6.17,238
111.1,6.16,238
111.1,6.15,238
111.1,6.15,238
111.2,6.14,238
111.2,6.14,238
111.2,6.13,238
111.2,6.12,239
111.2,6.12,239
111.2,6.11,239
111.3,6.11,239
111.3,6.10,239
111.3,6.09,239
111.3,6.09,239
111.3,6.08,239
111.4,6.08,239
111.4,6.07,239
111.4,6.06,239
111.4,6.06,239
111.4,6.05,239
111.4,6.05,239
111.5,6.04,239
111.5,6.04,239
111.5,6.03,239
111.5,6.02,239
111.5,6.02,239
111.5,6.01,239
111.6,6.01,239
111.6,6.00,240
111.6,5.99,240
111.6,5.99,240
111.6,5.98,240
111.6,5.98,240
111.7,5.97,240
111.7,5.97,240
111.7,5.96,240
111.7,5.95,240
111.7,5.95,240
111.7,5.94,240
111.8,5.94,240
111.8,5.93,240
111.8,5.92,240
111.8,5.92,240
111.8,5.91,240
111.8,5.91,240
111.9,5.90,240
111.9,5.89,240
111.9,5.89,240
111.9,5.88,240
111.9,5.88,240
111.9,5.87,241
112.0,5.87,241
112.0,5.86,241
112.0,5.85,241
112.0,5.85,241
112.0,5.84,241
112.1,5.83,241
112.1,5.83,241
112.1,5.82,241
112.1,5.82,241
112.1,5.81,241
112.1,5.81,241
112.2,5.80,241
112.2,5.79,241
112.2,5.79,241
112.2,5.78,241
112.2,5.78,241
112.2,5.77,241
112.3,5.76,241
112.3,5.76,241
112.3,5.75,242
112.3,5.75,242
112.3,5.74,242
112.3,5.73,242
112.4,5.73,242
112.4,5.72,242
112.4,5.72,242
112.4,5.71,242
112.4,5.71,242
112.4,5.70,242
112.5,5.69,242
112.5,5.69,242
112.5,5.68,242
112.5,5.68,242
112.5,5.67,242
112.5,5.66,242
112.6,5.66,242
112.6,5.65,242
112.6,5.65,242
112.6,5.64,242
112.6,5.63,242
112.7,5.63,243
112.7,5.62,243
112.7,5.62,243
112.7,5.61,243
112.7,5.60,243
112.7,5.60,243
112.8,5.59,243
112.8,5.59,243
112.8,5.58,243
112.8,5.58,243
112.8,5.57,243
112.8,5.56,243
112.9,5.56,243
112.9,5.55,243
112.9,5.55,243
112.9,5.54,243
112.9,5.53,243
112.9,5.53,243
113.0,5.52,243
113.0,5.52,243
113.0,5.51,243
113.0,5.50,243
113.0,5.50,244
113.0,5.49,244
113.1,5.49,244
113.1,5.48,244
113.1,5.47,244
113.1,5.47,244
113.1,5.46,244
113.2,5.46,244
113.2,5.45,244
113.2,5.44,244
113.2,5.44,244
113.2,5.43,244
113.2,5.43,244
113.3,5.42,244
113.3,5.42,244
113.3,5.41,244
113.3,5.40,244
113.3,5.40,244
113.3,5.39,244
113.4,5.39,244
113.4,5.38,244
113.4,5.37,245
113.4,5.37,245
113.4,5.36,245
113.4,5.35,245
113.5,5.35,245
113.5,5.34,245
113.5,5.34,245
113.5,5.33,245
113.5,5.32,245
113.6,5.32,245
113.6,5.31,245
113.6,5.31,245
113.6,5.30,245
113.6,5.29,245
113.6,5.29,245
113.7,5.28,245
113.7,5.28,245
113.7,5.27,245
113.7,5.26,245
113.7,5.26,245
113.7,5.25,245
113.8,5.25,246
113.8,5.24,246
113.8,5.23,246
113.8,5.23,246
113.8,5.22,246
113.8,5.22,246
113.9,5.21,246
113.9,5.20,246
113.9,5.20,246
113.9,5.19,246
113.9,5.19,246
113.9,5.18,246
114.0,5.17,246
114.0,5.17,246
114.0,5.16,246
114.0,5.16,246
114.0,5.15,246
114.1,5.15,246
114.1,5.14,246
114.1,5.13,246
114.1,5.13,246
114.1,5.12,247
114.1,5.12,247
114.1,5.11,247
114.2,5.10,247
114.2,5.10,247
114.2,5.09,247
114.2,5.09,247
114.2,5.08,247
114.3,5.07,247
114.3,5.07,247
114.3,5.06,247
114.3,5.06,247
114.3,5.05,247
114.3,5.04,247
114.4,5.04,247
114.4,5.03,247
114.4,5.03,247
114.4,5.02,247
114.4,5.02,247
114.4,5.01,247
114.5,5.00,248
114.5,5.00,248
114.5,4.99,248
114.5,4.99,248
114.5,4.98,248
114.5,4.97,248
114.6,4.97,248
114.6,4.96,248
114.6,4.96,248
114.6,4.95,248
114.6,4.94,248
114.7,4.94,248
114.7,4.93,248
114.7,4.93,248
114.7,4.92,248
114.7,4.92,248
114.7,4.91,248
114.8,4.90,248
114.8,4.90,248
114.8,4.89,248
114.8,4.89,248
114.8,4.88,248
114.8,4.87,249
114.9,4.87,249
114.9,4.86,249
114.9,4.86,249
114.9,4.85,249
114.9,4.84,249
114.9,4.84,249
115.0,4.83,249
115.0,4.83,249
115.0,4.82,249
115.0,4.81,249
115.0,4.81,249
115.0,4.80,249
115.1,4.80,249
115.1,4.79,249
115.1,4.78,249
115.1,4.78,249
115.1,4.77,249
115.2,4.77,249
115.2,4.76,249
115.2,4.75,250
115.2,4.75,250
115.2,4.74,250
115.2,4.74,250
115.3,4.73,250
115.3,4.72,250
115.3,4.72,250
115.3,4.71,250
115.3,4.71,250
115.3,4.70,250
115.4,4.70,250
115.4,4.69,250
115.4,4.68,250
115.4,4.68,250
115.4,4.67,250
115.4,4.67,250
115.5,4.66,250
115.5,4.65,250
115.5,4.65,250
115.5,4.64,250
115.5,4.64,250
115.5,4.63,250
115.6,4.62,251
115.6,4.62,251
115.6,4.61,251
115.6,4.61,251
115.6,4.60,251
115.7,4.59,251
115.7,4.59,251
115.7,4.58,251
115.7,4.58,251
115.7,4.57,251
115.7,4.56,251
115.8,4.56,251
115.8,4.55,251
115.8,4.55,251
115.8,4.54,251
115.8,4.53,251
115.8,4.53,251
115.9,4.52,251
115.9,4.52,251
115.9,4.51,251
115.9,4.50,251
115.9,4.50,252
115.9,4.49,252
116.0,4.49,252
116.0,4.48,252
116.0,4.47,252
116.0,4.47,252
116.0,4.46,252
116.0,4.46,252
116.1,4.45,252
116.1,4.45,252
116.1,4.44,252
116.1,4.43,252
116.1,4.43,252
116.2,4.42,252
116.2,4.42,252
116.2,4.41,252
116.2,4.40,252
116.2,4.40,252
116.2,4.39,252
116.3,4.39,252
116.3,4.38,252
116.3,4.37,253
116.3,4.37,253
116.3,4.36,253
116.3,4.36,253
116.4,4.35,253
116.4,4.34,253
116.4,4.34,253
116.4,4.33,253
116.4,4.33,253
116.4,4.32,253
116.5,4.31,253
116.5,4.31,253
116.5,4.30,253
116.5,4.30,253
116.5,4.29,253
116.5,4.29,253
116.6,4.28,253
116.6,4.27,253
116.6,4.27,253
116.6,4.26,253
116.6,4.26,254
116.7,4.25,254
116.7,4.24,254
116.7,4.24,254
116.7,4.23,254
116.7,4.22,254
116.7,4.22,254
116.8,4.21,254
116.8,4.21,254
116.8,4.20,254
116.8,4.20,254
116.8,4.19,254
116.8,4.18,254
116.9,4.18,254
116.9,4.17,254
116.9,4.17,254
116.9,4.16,254
116.9,4.15,254
116.9,4.15,254
117.0,4.14,254
117.0,4.14,254
117.0,4.13,254
117.0,4.12,255
117.0,4.12,255
117.0,4.11,255
117.1,4.11,255
117.1,4.10,255
117.1,4.09,255
117.1,4.09,255
117.1,4.08,255
117.2,4.08,255
117.2,4.07,255
117.2,4.06,255
117.2,4.06,255
117.2,4.05,255
117.2,4.05,255
117.3,4.04,255
117.3,4.04,255
117.3,4.03,255
117.3,4.02,255
117.3,4.02,255
117.3,4.01,255
117.4,4.01,255
117.4,4.00,256
117.4,3.99,256
117.4,3.99,256
117.4,3.98,256
117.4,3.97,256
117.5,3.97,256
117.5,3.96,256
117.5,3.96,256
117.5,3.95,256
117.5,3.94,256
117.6,3.94,256
117.6,3.93,256
117.6,3.93,256
117.6,3.92,256
117.6,3.91,256
117.6,3.91,256
117.7,3.90,256
117.7,3.90,256
117.7,3.90,256
117.7,3.91,256
141.8,19.97,256
141.8,19.98,256
141.8,19.98,256
141.8,19.98,256
141.9,19.97,256
141.9,19.96,256
141.9,19.96,256
141.9,19.95,256
141.9,19.95,256
141.9,19.94,256
142.0,19.93,256
142.0,19.93,256
142.0,19.92,256
142.0,19.92,256
142.0,19.91,256
142.1,19.90,256
142.1,19.90,256
142.1,19.89,257
142.1,19.89,257
142.1,19.88,257
142.1,19.88,257
142.1,19.87,257
142.2,19.87,257
142.2,19.86,257
142.2,19.85,257
142.2,19.85,257
142.2,19.84,257
142.2,19.84,257
142.3,19.83,257
142.3,19.82,257
142.3,19.82,257
142.3,19.81,257
142.3,19.81,257
142.4,19.80,257
142.4,19.79,257
142.4,19.79,257
142.4,19.78,257
142.4,19.78,257
142.4,19.77,257
142.5,19.77,258
142.5,19.76,258
142.5,19.75,258
142.5,19.74,258
142.5,19.74,258
142.5,19.73,258
142.6,19.73,258
142.6,19.72,258
142.6,19.72,258
142.6,19.71,258
142.6,19.70,258
142.7,19.70,258
142.7,19.69,258
142.7,19.69,258
142.7,19.68,258
142.7,19.67,258
142.7,19.67,258
142.8,19.66,258
142.8,19.66,258
142.8,19.65,258
142.8,19.64,258
142.8,19.64,259
142.8,19.63,259
142.9,19.63,259
142.9,19.62,259
142.9,19.61,259
142.9,19.61,259
142.9,19.60,259
142.9,19.60,259
143.0,19.59,259
143.0,19.59,259
143.0,19.58,259
143.0,19.57,259
143.0,19.57,259
143.0,19.56,259
143.1,19.56,259
143.1,19.55,259
143.1,19.54,259
143.1,19.54,259
143.1,19.53,259
143.1,19.53,259
143.2,19.52,259
143.2,19.51,260
143.2,19.51,260
143.2,19.50,260
143.2,19.50,260
143.3,19.49,260
143.3,19.48,260
143.3,19.48,260
143.3,19.47,260
143.3,19.47,260
143.3,19.46,260
143.4,19.45,260
143.4,19.45,260
143.4,19.44,260
143.4,19.44,260
143.4,19.43,260
143.4,19.42,260
143.5,19.42,260
143.5,19.41,260
143.5,19.41,260
143.5,19.40,260
143.5,19.39,260
143.5,19.39,261
143.6,19.38,261
143.6,19.38,261
143.6,19.37,261
143.6,19.36,261
143.6,19.36,261
143.7,19.35,261
143.7,19.35,261
143.7,19.34,261
143.7,19.33,261
143.7,19.33,261
143.7,19.32,261
143.8,19.32,261
143.8,19.31,261
143.8,19.30,261
143.8,19.30,261
143.8,19.29,261
143.8,19.29,261
143.9,19.28,261
143.9,19.27,261
143.9,19.27,261
143.9,19.26,262
143.9,19.26,262
143.9,19.25,262
144.0,19.25,262
144.0,19.24,262
144.0,19.23,262
144.0,19.23,262
144.0,19.22,262
144.0,19.22,262
144.1,19.21,262
144.1,19.20,262
144.1,19.20,262
144.1,19.19,262
144.1,19.19,262
144.2,19.18,262
144.2,19.17,262
144.2,19.17,262
144.2,19.16,262
144.2,19.16,262
144.2,19.15,262
144.3,19.14,262
144.3,19.14,263
144.3,19.13,263
144.3,19.13,263
144.3,19.12,263
144.3,19.12,263
144.4,19.11,263
144.4,19.10,263
144.4,19.10,263
144.4,19.09,263
144.4,19.09,263
144.4,19.08,263
144.5,19.07,263
144.5,19.07,263
144.5,19.06,263
144.5,19.06,263
144.5,19.05,263
144.5,19.04,263
144.6,19.04,263
144.6,19.03,263
144.6,19.03,263
144.6,19.02,264
144.6,19.01,264
144.6,19.01,264
144.7,19.00,264
144.7,19.00,264
144.7,18.99,264
144.7,18.99,264
144.7,18.98,264
144.7,18.97,264
144.8,18.97,264
144.8,18.96,264
144.8,18.96,264
144.8,18.95,264
144.8,18.95,264
144.9,18.94,264
144.9,18.93,264
144.9,18.93,264
144.9,18.92,264
144.9,18.92,264
144.9,18.91,264
145.0,18.90,264
145.0,18.90,264
145.0,18.89,265
145.0,18.88,265
145.0,18.88,265
145.0,18.87,265
145.1,18.87,265
145.1,18.86,265
145.1,18.85,265
145.1,18.85,265
145.1,18.84,265
145.1,18.84,265
145.2,18.83,265
145.2,18.82,265
145.2,18.82,265
145.2,18.81,265
145.2,18.81,265
145.3,18.80,265
145.3,18.79,265
145.3,18.79,265
145.3,18.78,265
