ElapsedTime(s),Battery(%)
302.499,91.7731
302.599,91.7748
302.699,91.7764
302.799,91.7781
302.899,91.7797
302.999,91.7813
303.099,91.783
303.199,91.7846
303.299,91.7863
303.399,91.7879
303.499,91.7895
303.599,91.7912
303.699,91.7928
303.799,91.7945
303.899,91.7961
303.999,91.7977
304.099,91.7994
304.199,91.801
304.299,91.8027
304.399,91.8043
304.499,91.8059
304.599,91.8076
304.699,91.8092
304.799,91.8109
304.899,91.8125
304.999,91.8142
305.099,91.8158
305.199,91.8174
305.299,91.8191
305.399,91.8207
305.499,91.8224
305.599,91.824
305.699,91.8256
305.799,91.8273
305.899,91.8289
305.999,91.8306
306.099,91.8322
306.199,91.8338
306.299,91.8355
306.399,91.8371
306.499,91.8388
306.599,91.8404
306.699,91.8421
306.799,91.8437
306.899,91.8453
306.999,91.847
307.099,91.8486
307.199,91.8503
307.299,91.8519
307.399,91.8535
307.499,91.8552
307.599,91.8568
307.699,91.8585
307.799,91.8601
307.899,91.8617
307.999,91.8634
308.099,91.865
308.199,91.8667
308.299,91.8683
308.399,91.8699
308.499,91.8716
308.599,91.8732
308.699,91.8749
308.799,91.8765
308.899,91.8781
308.999,91.8798
309.099,91.8814
309.199,91.8831
309.299,91.8847
309.399,91.8864
309.499,91.888
309.599,91.8896
309.699,91.8913
309.799,91.8929
309.899,91.8946
309.999,91.8962
310.099,91.8978
310.199,91.8995
310.299,91.9011
310.399,91.9028
310.499,91.9044
310.599,91.906
310.699,91.9077
310.799,91.9093
310.899,91.911
310.999,91.9126
311.099,91.9142
311.199,91.9159
311.299,91.9175
311.399,91.9192
311.499,91.9208
311.599,91.9225
311.699,91.9241
311.799,91.9257
311.899,91.9274
311.999,91.929
312.099,91.9307
312.199,91.9323
312.299,91.9339
312.399,91.9356
312.499,91.9372
312.599,91.9389
312.699,91.9405
312.799,91.9421
312.899,91.9438
312.999,91.9454
313.099,91.9471
313.199,91.9487
313.299,91.9503
313.399,91.952
313.499,91.9536
313.599,91.9553
313.699,91.9569
313.799,91.9585
313.899,91.9602
313.999,91.9618
314.099,91.9635
314.199,91.9651
314.299,91.9668
314.399,91.9684
314.499,91.97
314.599,91.9717
314.699,91.9733
314.799,91.975
314.899,91.9766
314.999,91.9782
315.099,91.9799
315.199,91.9815
315.299,91.9832
315.399,91.9848
315.499,91.9864
315.599,91.9881
315.699,91.9897
315.799,91.9914
315.899,91.993
315.999,91.9947
316.099,91.9963
316.199,91.9979
316.299,91.9996
316.399,92.0012
316.499,92.0029
316.599,92.0045
316.699,92.0061
316.799,92.0078
316.899,92.0094
316.999,92.0111
317.099,92.0127
317.199,92.0143
317.299,92.016
317.399,92.0176
317.499,92.0193
317.599,92.0209
317.699,92.0225
317.799,92.0242
317.899,92.0258
317.999,92.0275
318.099,92.0291
318.199,92.0307
318.299,92.0324
318.399,92.034
318.499,92.0357
318.599,92.0373
318.699,92.0389
318.799,92.0406
318.899,92.0422
318.999,92.0439
319.099,92.0455
319.199,92.0472
319.299,92.0488
319.399,92.0504
319.499,92.0521
319.599,92.0537
319.699,92.0554
319.799,92.057
319.899,92.0586
319.999,92.0603
320.099,92.0619
320.199,92.0636
320.299,92.0652
320.399,92.0668
320.499,92.0685
320.599,92.0701
320.699,92.0718
320.799,92.0734
320.899,92.0751
320.999,92.0767
321.099,92.0783
321.199,92.08
321.299,92.0816
321.399,92.0833
321.499,92.0849
321.599,92.0865
321.699,92.0882
321.799,92.0898
321.899,92.0915
321.999,92.0931
322.099,92.0947
322.199,92.0964
322.299,92.098
322.399,92.0997
322.499,92.1013
322.599,92.1029
322.699,92.1046
322.799,92.1062
322.899,92.1079
322.999,92.1095
323.099,92.1111
323.199,92.1128
323.299,92.1144
323.399,92.1161
323.499,92.1177
323.599,92.1193
323.699,92.121
323.799,92.1226
323.899,92.1243
323.999,92.1259
324.099,92.1276
324.199,92.1292
324.299,92.1308
324.399,92.1325
324.499,92.1341
324.599,92.1358
324.699,92.1374
324.799,92.139
324.899,92.1407
324.999,92.1423
325.099,92.144
325.199,92.1456
325.299,92.1472
325.399,92.1489
325.499,92.1505
325.599,92.1522
325.699,92.1538
325.799,92.1554
325.899,92.1571
325.999,92.1587
326.099,92.1604
326.199,92.162
326.299,92.1636
326.399,92.1653
326.499,92.1669
326.599,92.1686
326.699,92.1702
326.799,92.1718
326.899,92.1735
326.999,92.1751
327.099,92.1768
327.199,92.1783
327.299,92.18
327.399,92.1816
327.499,92.1833
327.599,92.1849
327.699,92.1865
327.799,92.1882
327.899,92.1898
327.999,92.1915
328.099,92.1931
328.199,92.1947
328.299,92.1964
328.399,92.198
328.499,92.1997
328.599,92.2013
328.699,92.203
328.799,92.2046
328.899,92.2062
328.999,92.2079
329.099,92.2095
329.199,92.2112
329.299,92.2128
329.399,92.2144
329.499,92.2161
329.599,92.2177
329.699,92.2194
329.799,92.221
329.899,92.2226
329.999,92.2243
330.099,92.2259
330.199,92.2276
330.299,92.2292
330.399,92.2308
330.499,92.2325
330.599,92.2341
330.699,92.2358
330.799,92.2374
330.899,92.239
330.999,92.2407
331.099,92.2423
331.199,92.244
331.299,92.2456
331.399,92.2472
331.499,92.2489
331.599,92.2505
331.699,92.2522
331.799,92.2538
331.899,92.2555
331.999,92.2571
332.099,92.2587
332.199,92.2604
332.299,92.262
332.399,92.2637
332.499,92.2653
332.599,92.2669
332.699,92.2686
332.799,92.2702
332.899,92.2719
332.999,92.2735
333.099,92.2751
333.199,92.2768
333.299,92.2784
333.399,92.2801
333.499,92.2817
333.599,92.2834
333.699,92.285
333.799,92.2866
333.899,92.2883
333.999,92.2899
334.099,92.2916
334.199,92.2932
334.299,92.2948
334.399,92.2965
334.499,92.2981
334.599,92.2998
334.699,92.3014
334.799,92.303
334.899,92.3047
334.999,92.3063
335.099,92.308
335.199,92.3096
335.299,92.3112
335.399,92.3129
335.499,92.3145
335.599,92.3162
335.699,92.3178
335.799,92.3194
335.899,92.3211
335.999,92.3227
336.099,92.3244
336.199,92.326
336.299,92.3276
336.399,92.3293
336.499,92.3309
336.599,92.3326
336.699,92.3342
336.799,92.3359
336.899,92.3375
336.999,92.3391
337.099,92.3408
337.199,92.3424
337.299,92.3441
337.399,92.3457
337.499,92.3473
337.599,92.349
337.699,92.3506
337.799,92.3523
337.899,92.3539
337.999,92.3555
338.099,92.3572
338.199,92.3588
338.299,92.3605
338.399,92.3621
338.499,92.3637
338.599,92.3654
338.699,92.367
338.799,92.3687
338.899,92.3703
338.999,92.3719
339.099,92.3736
339.199,92.3752
339.299,92.3769
339.399,92.3785
339.499,92.3801
339.599,92.3818
339.699,92.3834
339.799,92.3851
339.899,92.3867
339.999,92.3884
340.099,92.39
340.199,92.3916
340.299,92.3933
340.399,92.3949
340.499,92.3966
340.599,92.3982
340.699,92.3998
340.799,92.4015
340.899,92.4031
340.999,92.4048
341.099,92.4064
341.199,92.408
341.299,92.4097
341.399,92.4113
341.499,92.413
341.599,92.4146
341.699,92.4163
341.799,92.4179
341.899,92.4195
341.999,92.4212
342.099,92.4228
342.199,92.4245
342.299,92.4261
342.399,92.4277
342.499,92.4294
342.599,92.431
342.699,92.4327
342.799,92.4343
342.899,92.4359
342.999,92.4376
343.099,92.4392
343.199,92.4409
343.299,92.4425
343.399,92.4441
343.499,92.4458
343.599,92.4474
343.699,92.4491
343.799,92.4507
343.899,92.4523
343.999,92.454
344.099,92.4556
344.199,92.4573
344.299,92.4589
344.399,92.4605
344.499,92.4622
344.599,92.4638
344.699,92.4655
344.799,92.4671
344.899,92.4688
344.999,92.4704
345.099,92.472
345.199,92.4737
345.299,92.4753
345.399,92.477
345.499,92.4786
345.599,92.4802
345.699,92.4819
345.799,92.4835
345.899,92.4852
345.999,92.4868
346.099,92.4884
346.199,92.4901
346.299,92.4917
346.399,92.4934
346.499,92.495
346.599,92.4967
346.699,92.4983
346.799,92.4999
346.899,92.5016
346.999,92.5032
347.099,92.5049
347.199,92.5065
347.299,92.5081
347.399,92.5098
347.499,92.5114
347.599,92.5131
347.699,92.5147
347.799,92.5163
347.899,92.518
347.999,92.5196
348.099,92.5213
348.199,92.5229
348.299,92.5245
348.399,92.5262
348.499,92.5278
348.599,92.5295
348.699,92.5311
348.799,92.5327
348.899,92.5344
348.999,92.536
349.099,92.5377
349.199,92.5393
349.299,92.541
349.399,92.5426
349.499,92.5442
349.599,92.5459
349.699,92.5475
349.799,92.5492
349.899,92.5508
349.999,92.5524
350.099,92.5541
350.199,92.5557
350.299,92.5574
350.399,92.559
350.499,92.5606
350.599,92.5623
350.699,92.5639
350.799,92.5656
350.899,92.5672
350.999,92.5688
351.099,92.5705
351.199,92.5721
351.299,92.5738
351.399,92.5754
351.499,92.5771
351.599,92.5787
351.699,92.5803
351.799,92.582
351.899,92.5836
351.999,92.5853
352.099,92.5869
352.199,92.5885
352.299,92.5902
352.399,92.5918
352.499,92.5935
352.599,92.5951
352.699,92.5967
352.799,92.5984
352.899,92.6
352.999,92.6017
353.099,92.6033
353.199,92.6049
353.299,92.6066
353.399,92.6082
353.499,92.6099
353.599,92.6115
353.699,92.6131
353.799,92.6147
353.899,92.6163
353.999,92.618
354.099,92.6196
354.199,92.6213
354.299,92.6229
354.399,92.6246
354.499,92.6262
354.599,92.6278
354.699,92.6295
354.799,92.6311
354.899,92.6328
354.999,92.6344
355.099,92.636
355.199,92.6377
355.299,92.6393
355.399,92.641
355.499,92.6426
355.599,92.6442
355.699,92.6459
355.799,92.6475
355.899,92.6492
355.999,92.6508
356.099,92.6524
356.199,92.6541
356.299,92.6557
356.399,92.6574
356.499,92.659
356.599,92.6606
356.699,92.6623
356.799,92.6639
356.899,92.6656
356.999,92.6672
357.099,92.6688
357.199,92.6705
357.299,92.6721
357.399,92.6738
357.499,92.6754
357.599,92.6771
357.699,92.6787
357.799,92.6803
357.899,92.682
357.999,92.6836
358.099,92.6853
358.199,92.6869
358.299,92.6885
358.399,92.6902
358.499,92.6918
358.599,92.6935
358.699,92.6951
358.799,92.6967
358.899,92.6984
358.999,92.7
359.099,92.7017
359.199,92.7033
359.299,92.705
359.399,92.7066
359.499,92.7082
359.599,92.7099
359.699,92.7115
359.799,92.7132
359.899,92.7148
359.999,92.7164
360.099,92.7181
360.199,92.7197
360.299,92.7214
360.399,92.723
360.499,92.7246
360.599,92.7263
360.699,92.7279
360.799,92.7296
360.899,92.7312
360.999,92.7328
361.099,92.7345
361.199,92.7361
361.299,92.7378
361.399,92.7394
361.499,92.741
361.599,92.7427
361.699,92.7443
361.799,92.746
361.899,92.7476
361.999,92.7493
362.099,92.7509
362.199,92.7525
362.299,92.7542
362.399,92.7558
362.499,92.7575
362.599,92.7591
362.699,92.7607
362.799,92.7624
362.899,92.764
362.999,92.7657
363.099,92.7673
363.199,92.7689
363.299,92.7706
363.399,92.7722
363.499,92.7739
363.599,92.7755
363.699,92.7771
363.799,92.7788
363.899,92.7804
363.999,92.7821
364.099,92.7837
364.199,92.7854
364.299,92.787
364.399,92.7886
364.499,92.7903
364.599,92.7919
364.699,92.7936
364.799,92.7952
364.899,92.7968
364.999,92.7985
365.099,92.8001
365.199,92.8018
365.299,92.8034
365.399,92.805
365.499,92.8067
365.599,92.8083
365.699,92.81
365.799,92.8116
365.899,92.8132
365.999,92.8149
366.099,92.8165
366.199,92.8182
366.299,92.8198
366.399,92.8214
366.499,92.8231
366.599,92.8247
366.699,92.8264
366.799,92.828
366.899,92.8297
366.999,92.8313
367.099,92.8329
367.199,92.8346
367.299,92.8362
367.399,92.8379
367.499,92.8395
367.599,92.8411
367.699,92.8428
367.799,92.8444
367.899,92.8461
367.999,92.8477
368.099,92.8493
368.199,92.851
368.299,92.8526
368.399,92.8543
368.499,92.8559
368.599,92.8575
368.699,92.8592
368.799,92.8608
368.899,92.8625
368.999,92.8641
369.099,92.8658
369.199,92.8674
369.299,92.869
369.399,92.8707
369.499,92.8723
369.599,92.874
369.699,92.8756
369.799,92.8772
369.899,92.8789
369.999,92.8805
370.099,92.8822
370.199,92.8838
370.299,92.8854
370.399,92.8871
370.499,92.8887
370.599,92.8904
370.699,92.892
370.799,92.8936
370.899,92.8953
370.999,92.8969
371.099,92.8986
371.199,92.9002
371.299,92.9018
371.399,92.9035
371.499,92.9051
371.599,92.9068
371.699,92.9084
371.799,92.9101
371.899,92.9117
371.999,92.9133
372.099,92.915
372.199,92.9166
372.299,92.9183
372.399,92.9199
372.499,92.9215
372.599,92.9232
372.699,92.9248
372.799,92.9265
372.899,92.9281
372.999,92.9297
373.099,92.9314
373.199,92.933
373.299,92.9347
373.399,92.9363
373.499,92.9379
373.599,92.9396
373.699,92.9412
373.799,92.9429
373.899,92.9445
373.999,92.9461
374.099,92.9478
374.199,92.9494
374.299,92.9511
374.399,92.9527
374.499,92.9543
374.599,92.956
374.699,92.9576
374.799,92.9593
374.899,92.9609
374.999,92.9626
375.099,92.9642
375.199,92.9658
375.299,92.9675
375.399,92.9691
375.499,92.9708
375.599,92.9724
375.699,92.974
375.799,92.9757
375.899,92.9773
375.999,92.979
376.099,92.9806
376.199,92.9822
376.299,92.9839
376.399,92.9855
376.499,92.9872
376.599,92.9888
376.699,92.9905
376.799,92.9921
376.899,92.9937
376.999,92.9954
377.099,92.997
377.199,92.9987
377.299,93.0003
377.399,93.0019
377.499,93.0036
377.599,93.0052
377.699,93.0069
377.799,93.0085
377.899,93.0101
377.999,93.0118
378.099,93.0134
378.199,93.0151
378.299,93.0167
378.399,93.0183
378.499,93.02
378.599,93.0216
378.699,93.0233
378.799,93.0249
378.899,93.0265
378.999,93.0282
379.099,93.0298
379.199,93.0315
379.299,93.033
379.399,93.0347
379.499,93.0363
379.599,93.038
379.699,93.0396
379.799,93.0412
379.899,93.0429
379.999,93.0445
380.099,93.0462
380.199,93.0478
380.299,93.0494
380.399,93.0511
380.499,93.0527
380.599,93.0544
380.699,93.056
380.799,93.0576
380.899,93.0593
380.999,93.0609
381.099,93.0626
381.199,93.0642
381.299,93.0658
381.399,93.0675
381.499,93.0691
381.599,93.0708
381.699,93.0724
381.799,93.0741
381.899,93.0757
381.999,93.0773
382.099,93.079
382.199,93.0806
382.299,93.0823
382.399,93.0839
382.499,93.0855
382.599,93.0872
382.699,93.0888
382.799,93.0905
382.899,93.0921
382.999,93.0937
383.099,93.0953
383.199,93.0969
383.299,93.0986
383.399,93.1002
383.499,93.1019
383.599,93.1035
383.699,93.1051
383.799,93.1068
383.899,93.1084
383.999,93.1101
384.099,93.1117
384.199,93.1133
384.299,93.115
384.399,93.1166
384.499,93.1183
384.599,93.1199
384.699,93.1216
384.799,93.1232
384.899,93.1248
384.999,93.1265
385.099,93.1281
385.199,93.1298
385.299,93.1314
385.399,93.133
385.499,93.1347
385.599,93.1363
385.699,93.138
385.799,93.1396
385.899,93.1412
385.999,93.1429
386.099,93.1445
386.199,93.1462
386.299,93.1478
386.399,93.1494
386.499,93.1511
386.599,93.1527
386.699,93.1544
386.799,93.156
386.899,93.1576
386.999,93.1593
387.099,93.1609
387.199,93.1626
387.299,93.1642
387.399,93.1659
387.499,93.1675
387.599,93.1691
387.699,93.1708
387.799,93.1724
387.899,93.1741
387.999,93.1757
388.099,93.1773
388.199,93.179
388.299,93.1806
388.399,93.1823
388.499,93.1839
388.599,93.1855
388.699,93.1872
388.799,93.1888
388.899,93.1905
388.999,93.1921
389.099,93.1938
389.199,93.1954
389.299,93.197
389.399,93.1987
389.499,93.2003
389.599,93.202
389.699,93.2036
389.799,93.2052
389.899,93.2069
389.999,93.2085
390.099,93.2102
390.199,93.2118
390.299,93.2134
390.399,93.2151
390.499,93.2167
390.599,93.2184
390.699,93.22
390.799,93.2216
390.899,93.2233
390.999,93.2249
391.099,93.2266
391.199,93.2282
391.299,93.2298
391.399,93.2315
391.499,93.2331
391.599,93.2348
391.699,93.2364
391.799,93.238
391.899,93.2397
391.999,93.2413
392.099,93.243
392.199,93.2446
392.299,93.2463
392.399,93.2479
392.499,93.2495
392.599,93.2512
392.699,93.2528
392.799,93.2545
392.899,93.2561
392.999,93.2577
393.099,93.2594
393.199,93.261
393.299,93.2627
393.399,93.2643
393.499,93.2659
393.599,93.2676
393.699,93.2692
393.799,93.2709
393.899,93.2725
393.999,93.2741
394.099,93.2758
394.199,93.2774
394.299,93.2791
394.399,93.2807
394.499,93.2824
394.599,93.284
394.699,93.2856
394.799,93.2873
394.899,93.2889
394.999,93.2906
395.099,93.2922
395.199,93.2938
395.299,93.2955
395.399,93.2971
395.499,93.2988
395.599,93.3004
395.699,93.302
395.799,93.3037
395.899,93.3053
395.999,93.307
396.099,93.3086
396.199,93.3102
396.299,93.3119
396.399,93.3135
396.499,93.3152
396.599,93.3168
396.699,93.3184
396.799,93.3201
396.899,93.3217
396.999,93.3234
397.099,93.325
397.199,93.3267
397.299,93.3283
397.399,93.3299
397.499,93.3316
397.599,93.3332
397.699,93.3349
397.799,93.3365
397.899,93.3381
397.999,93.3398
398.099,93.3414
398.199,93.3431
398.299,93.3447
398.399,93.3463
398.499,93.348
398.599,93.3496
398.699,93.3513
398.799,93.3529
398.899,93.3545
398.999,93.3562
399.099,93.3578
399.199,93.3595
399.299,93.3611
399.399,93.3627
399.499,93.3644
399.599,93.366
399.699,93.3677
399.799,93.3693
399.899,93.3709
399.999,93.3726
400.099,93.3742
400.199,93.3759
400.299,93.3775
400.399,93.3792
400.499,93.3808
400.599,93.3824
400.699,93.3841
400.799,93.3857
400.899,93.3874
400.999,93.389
401.099,93.3906
401.199,93.3923
401.299,93.3939
401.399,93.3956
401.499,93.3972
401.599,93.3988
401.699,93.4005
401.799,93.4021
401.899,93.4038
401.999,93.4054
402.099,93.4071
402.199,93.4087
402.299,93.4103
402.399,93.412
402.499,93.4136
402.599,93.4153
402.699,93.4169
402.799,93.4185
402.899,93.4202
402.999,93.4218
403.099,93.4235
403.199,93.4251
403.299,93.4267
403.399,93.4284
403.499,93.43
403.599,93.4317
403.699,93.4333
403.799,93.4349
403.899,93.4366
403.999,93.4382
404.099,93.4399
404.199,93.4415
404.299,93.4431
404.399,93.4448
404.499,93.4464
404.599,93.4481
404.699,93.4497
404.799,93.4513
404.899,93.453
404.999,93.4546
405.099,93.4563
405.199,93.4579
405.299,93.4595
405.399,93.4611
405.499,93.4628
405.599,93.4644
405.699,93.466
405.799,93.4677
405.899,93.4693
405.999,93.471
406.099,93.4726
406.199,93.4742
406.299,93.4759
406.399,93.4775
406.499,93.4792
406.599,93.4808
406.699,93.4824
406.799,93.4841
406.899,93.4857
406.999,93.4874
407.099,93.489
407.199,93.4907
407.299,93.4923
407.399,93.4939
407.499,93.4956
407.599,93.4972
407.699,93.4989
407.799,93.5005
407.899,93.5021
407.999,93.5038
408.099,93.5054
408.199,93.5071
408.299,93.5087
408.399,93.5103
408.499,93.512
408.599,93.5136
408.699,93.5153
408.799,93.5169
408.899,93.5185
408.999,93.5202
409.099,93.5218
409.199,93.5235
409.299,93.5251
409.399,93.5267
409.499,93.5284
409.599,93.53
409.699,93.5317
409.799,93.5333
409.899,93.535
409.999,93.5366
410.099,93.5382
410.199,93.5399
410.299,93.5415
410.399,93.5432
410.499,93.5448
410.599,93.5464
410.699,93.5481
410.799,93.5497
410.899,93.5514
410.999,93.553
411.099,93.5546
411.199,93.5563
411.299,93.5579
411.399,93.5596
411.499,93.5612
411.599,93.5628
411.699,93.5645
411.799,93.5661
411.899,93.5678
411.999,93.5694
412.099,93.571
412.199,93.5727
412.299,93.5743
412.399,93.576
412.499,93.5776
412.599,93.5792
412.699,93.5809
412.799,93.5825
412.899,93.5842
412.999,93.5858
413.099,93.5875
413.199,93.5891
413.299,93.5907
413.399,93.5924
413.499,93.594
413.599,93.5957
413.699,93.5973
413.799,93.5989
413.899,93.6006
413.999,93.6022
414.099,93.6039
414.199,93.6055
414.299,93.6071
414.399,93.6088
414.499,93.6104
414.599,93.6121
414.699,93.6137
414.799,93.6154
414.899,93.617
414.999,93.6186
415.099,93.6203
415.199,93.6219
415.299,93.6236
415.399,93.6252
415.499,93.6268
415.599,93.6285
415.699,93.6301
415.799,93.6318
415.899,93.6334
415.999,93.635
416.099,93.6367
416.199,93.6383
416.299,93.64
416.399,93.6416
416.499,93.6432
416.599,93.6449
416.699,93.6465
416.799,93.6482
416.899,93.6498
416.999,93.6514
417.099,93.6531
417.199,93.6547
417.299,93.6564
417.399,93.658
417.499,93.6596
417.599,93.6613
417.699,93.6629
417.799,93.6646
417.899,93.6662
417.999,93.6679
418.099,93.6695
418.199,93.6711
418.299,93.6728
418.399,93.6744
418.499,93.6761
418.599,93.6777
418.699,93.6793
418.799,93.681
418.899,93.6826
418.999,93.6843
419.099,93.6859
419.199,93.6875
419.299,93.6892
419.399,93.6908
419.499,93.6925
419.599,93.6941
419.699,93.6958
419.799,93.6974
419.899,93.699
419.999,93.7007
420.099,93.7023
420.199,93.704
420.299,93.7056
420.399,93.7072
420.499,93.7089
420.599,93.7105
420.699,93.7122
420.799,93.7138
420.899,93.7154
420.999,93.7171
421.099,93.7187
421.199,93.7204
421.299,93.722
421.399,93.7236
421.499,93.7253
421.599,93.7269
421.699,93.7286
421.799,93.7302
421.899,93.7318
421.999,93.7335
422.099,93.7351
422.199,93.7368
422.299,93.7384
422.399,93.7401
422.499,93.7417
422.599,93.7433
422.699,93.745
422.799,93.7466
422.899,93.7483
422.999,93.7499
423.099,93.7515
423.199,93.7532
423.299,93.7548
423.399,93.7565
423.499,93.7581
423.599,93.7597
423.699,93.7614
423.799,93.763
423.899,93.7647
423.999,93.7663
424.099,93.7679
424.199,93.7696
424.299,93.7712
424.399,93.7729
424.499,93.7745
424.599,93.7762
424.699,93.7778
424.799,93.7794
424.899,93.7811
424.999,93.7827
425.099,93.7844
425.199,93.786
425.299,93.7876
425.399,93.7893
425.499,93.7909
425.599,93.7926
425.699,93.7942
425.799,93.7958
425.899,93.7975
425.999,93.7991
426.099,93.8008
426.199,93.8024
426.299,93.804
426.399,93.8057
426.499,93.8073
426.599,93.809
426.699,93.8106
426.799,93.8122
426.899,93.8139
426.999,93.8155
427.099,93.8172
427.199,93.8188
427.299,93.8205
427.399,93.8221
427.499,93.8237
427.599,93.8254
427.699,93.827
427.799,93.8287
427.899,93.8303
427.999,93.8319
428.099,93.8336
428.199,93.8352
428.299,93.8369
428.399,93.8385
428.499,93.8401
428.599,93.8418
428.699,93.8434
428.799,93.8451
428.899,93.8467
428.999,93.8483
429.099,93.85
429.199,93.8516
429.299,93.8533
429.399,93.8549
429.499,93.8565
429.599,93.8582
429.699,93.8598
429.799,93.8615
429.899,93.8631
429.999,93.8648
430.099,93.8664
430.199,93.868
430.299,93.8697
430.399,93.8713
430.499,93.873
430.599,93.8746
430.699,93.8762
430.799,93.8779
430.899,93.8794
430.999,93.8811
431.099,93.8827
431.199,93.8844
431.299,93.886
431.399,93.8876
431.499,93.8893
431.599,93.8909
431.699,93.8926
431.799,93.8942
431.899,93.8958
431.999,93.8975
432.099,93.8991
432.199,93.9008
432.299,93.9024
432.399,93.9041
432.499,93.9057
432.599,93.9073
432.699,93.909
432.799,93.9106
432.899,93.9123
432.999,93.9139
433.099,93.9155
433.199,93.9172
433.299,93.9188
433.399,93.9205
433.499,93.9221
433.599,93.9237
433.699,93.9254
433.799,93.927
433.899,93.9287
433.999,93.9303
434.099,93.9319
434.199,93.9336
434.299,93.9352
434.399,93.9369
434.499,93.9385
434.599,93.9401
434.699,93.9418
434.799,93.9434
434.899,93.9451
434.999,93.9467
435.099,93.9484
435.199,93.95
435.299,93.9516
435.399,93.9533
435.499,93.9549
435.599,93.9566
435.699,93.9582
435.799,93.9598
435.899,93.9615
435.999,93.9631
436.099,93.9648
436.199,93.9664
436.299,93.968
436.399,93.9697
436.499,93.9713
436.599,93.973
436.699,93.9746
436.799,93.9762
436.899,93.9779
436.999,93.9795
437.099,93.9812
437.199,93.9828
437.299,93.9845
437.399,93.9861
437.499,93.9877
437.599,93.9894
437.699,93.991
437.799,93.9927
437.899,93.9943
437.999,93.9959
438.099,93.9976
438.199,93.9992
438.299,94.0009
438.399,94.0025
438.499,94.0041
438.599,94.0058
438.699,94.0074
438.799,94.0091
438.899,94.0107
438.999,94.0123
439.099,94.014
439.199,94.0156
439.299,94.0173
439.399,94.0189
439.499,94.0205
439.599,94.0222
439.699,94.0238
439.799,94.0255
439.899,94.0271
439.999,94.0288
440.099,94.0304
440.199,94.032
440.299,94.0337
440.399,94.0353
440.499,94.037
440.599,94.0386
440.699,94.0402
440.799,94.0419
440.899,94.0435
440.999,94.0452
441.099,94.0468
441.199,94.0484
441.299,94.0501
441.399,94.0517
441.499,94.0534
441.599,94.055
441.699,94.0566
441.799,94.0583
441.899,94.0599
441.999,94.0616
442.099,94.0632
442.199,94.0648
442.299,94.0665
442.399,94.0681
442.499,94.0698
442.599,94.0714
442.699,94.0731
442.799,94.0747
442.899,94.0763
442.999,94.078
443.099,94.0796
443.199,94.0813
443.299,94.0829
443.399,94.0845
443.499,94.0862
443.599,94.0878
443.699,94.0895
443.799,94.0911
443.899,94.0927
443.999,94.0944
444.099,94.096
444.199,94.0977
444.299,94.0993
444.399,94.1009
444.499,94.1026
444.599,94.1042
444.699,94.1059
444.799,94.1075
444.899,94.1092
444.999,94.1108
445.099,94.1124
445.199,94.1141
445.299,94.1157
445.399,94.1174
445.499,94.119
445.599,94.1206
445.699,94.1223
445.799,94.1239
445.899,94.1256
445.999,94.1272
446.099,94.1288
446.199,94.1305
446.299,94.1321
446.399,94.1338
446.499,94.1354
446.599,94.137
446.699,94.1387
446.799,94.1403
446.899,94.142
446.999,94.1436
447.099,94.1452
447.199,94.1469
447.299,94.1485
447.399,94.1502
447.499,94.1518
447.599,94.1534
447.699,94.1551
447.799,94.1567
447.899,94.1584
447.999,94.16
448.099,94.1617
448.199,94.1633
448.299,94.1649
448.399,94.1666
448.499,94.1682
448.599,94.1699
448.699,94.1715
448.799,94.1731
448.899,94.1748
448.999,94.1764
449.099,94.1781
449.199,94.1797
449.299,94.1813
449.399,94.183
449.499,94.1846
449.599,94.1863
449.699,94.1879
449.799,94.1896
449.899,94.1912
449.999,94.1928
450.099,94.1945
450.199,94.1961
450.299,94.1978
450.399,94.1994
450.5,94.201
450.599,94.2027
450.699,94.2043
450.799,94.206
450.899,94.2076
450.999,94.2092
451.099,94.2109
451.199,94.2125
451.299,94.2142
451.399,94.2158
451.499,94.2174
451.599,94.2191
451.699,94.2207
451.799,94.2224
451.899,94.224
451.999,94.2256
452.099,94.2273
452.199,94.2289
452.299,94.2306
452.399,94.2322
452.499,94.2338
452.599,94.2355
452.699,94.2371
452.799,94.2388
452.899,94.2404
452.999,94.2421
453.099,94.2437
453.199,94.2453
453.299,94.247
453.399,94.2486
453.499,94.2503
453.599,94.2519
453.699,94.2535
453.799,94.2552
453.899,94.2568
453.999,94.2585
454.099,94.2601
454.199,94.2617
454.299,94.2634
454.399,94.265
454.499,94.2667
454.599,94.2683
454.699,94.27
454.799,94.2716
454.899,94.2732
454.999,94.2749
455.099,94.2765
455.199,94.2782
455.299,94.2798
455.399,94.2814
455.499,94.2831
455.599,94.2847
455.699,94.2864
455.799,94.288
455.899,94.2896
455.999,94.2913
456.099,94.2929
456.199,94.2946
456.299,94.2962
456.399,94.2978
456.499,94.2995
456.599,94.3011
456.699,94.3028
456.799,94.3044
456.899,94.306
456.999,94.3077
457.099,94.3093
457.199,94.311
457.299,94.3126
457.399,94.3143
457.499,94.3159
457.599,94.3175
457.699,94.3192
457.799,94.3208
457.899,94.3224
457.999,94.324
458.099,94.3257
458.199,94.3273
458.299,94.3289
458.399,94.3306
458.499,94.3322
458.599,94.3339
458.699,94.3355
458.799,94.3372
458.899,94.3388
458.999,94.3404
459.099,94.3421
459.199,94.3437
459.299,94.3453
459.399,94.347
459.499,94.3486
