ElapsedTime(s),Battery(%),DistanceRemaining,,,,
176.101,94.953,9.61543,,,,
176.111,94.9501,9.61543,,,,
176.121,94.9501,9.61543,,,,
176.131,94.9501,9.61543,,,,
176.141,94.9501,9.61543,,,,
176.151,94.9501,9.61543,,,,
176.161,94.9501,9.61543,,,,
176.171,94.9501,9.61543,,,,
176.181,94.9501,9.54472,,,,
176.191,94.9501,9.54472,,,,
176.201,94.9501,9.54472,,,,
176.211,94.9473,9.54472,,,,
176.221,94.9473,9.54472,,,,
176.231,94.9473,9.54472,,,,
176.241,94.9473,9.54472,,,,
176.251,94.9473,9.54472,,,,
176.261,94.9473,9.54472,,,,
176.271,94.9473,9.54472,,,,
176.281,94.9473,9.54472,,,,
176.291,94.9473,9.54472,,,,
176.301,94.9473,9.54472,,,,
176.311,94.9444,9.54472,,,,
176.321,94.9444,9.47401,,,,
176.331,94.9444,9.47401,,,,
176.341,94.9444,9.47401,,,,
176.351,94.9444,9.47401,,,,
176.361,94.9444,9.47401,,,,
176.371,94.9444,9.47401,,,,
176.381,94.9444,9.47401,,,,
176.391,94.9444,9.47401,,,,
176.401,94.9444,9.47401,,,,
176.411,94.9415,9.47401,,,,
176.421,94.9415,9.47401,,,,
176.431,94.9415,9.47401,,,,
176.441,94.9415,9.47401,,,,
176.451,94.9415,9.47401,,,,
176.461,94.9415,9.47401,,,,
176.471,94.9415,9.47401,,,,
176.481,94.9415,9.47401,,,,
176.491,94.9415,9.47401,,,,
176.501,94.9415,9.4033,,,,
176.511,94.9386,9.4033,,,,
176.521,94.9386,9.4033,,,,
176.531,94.9386,9.4033,,,,
176.541,94.9386,9.4033,,,,
176.551,94.9386,9.4033,,,,
176.561,94.9386,9.4033,,,,
176.571,94.9386,9.4033,,,,
176.581,94.9386,9.4033,,,,
176.591,94.9386,9.4033,,,,
176.601,94.9386,9.4033,,,,
176.611,94.9358,9.4033,,,,
176.621,94.9358,9.4033,,,,
176.631,94.9358,9.4033,,,,
176.641,94.9358,9.33259,,,,
176.651,94.9358,9.33259,,,,
176.661,94.9358,9.33259,,,,
176.671,94.9358,9.33259,,,,
176.681,94.9358,9.33259,,,,
176.691,94.9358,9.33259,,,,
176.701,94.9358,9.33259,,,,
176.711,94.9329,9.33259,,,,
176.721,94.9329,9.33259,,,,
176.731,94.9329,9.33259,,,,
176.741,94.9329,9.33259,,,,
176.751,94.9329,9.33259,,,,
176.761,94.9329,9.33259,,,,
176.771,94.9329,9.33259,,,,
176.781,94.9329,9.26188,,,,
176.791,94.9329,9.26188,,,,
176.801,94.9329,9.26188,,,,
176.811,94.93,9.26188,,,,
176.821,94.93,9.26188,,,,
176.831,94.93,9.26188,,,,
176.841,94.93,9.26188,,,,
176.851,94.93,9.26188,,,,
176.861,94.93,9.26188,,,,
176.871,94.93,9.26188,,,,
176.881,94.93,9.26188,,,,
176.891,94.93,9.26188,,,,
176.901,94.93,9.26188,,,,
176.911,94.9271,9.26188,,,,
176.921,94.9271,9.26188,,,,
176.931,94.9271,9.26188,,,,
176.941,94.9271,9.19117,,,,
176.951,94.9271,9.19117,,,,
176.961,94.9271,9.19117,,,,
176.971,94.9271,9.19117,,,,
176.981,94.9271,9.19117,,,,
176.991,94.9271,9.19117,,,,
177.001,94.9271,9.19117,,,,
177.011,94.9243,9.19117,,,,
177.021,94.9243,9.13259,,,,
177.031,94.9243,9.13259,,,,
177.041,94.9243,9.13259,,,,
177.051,94.9243,9.13259,,,,
177.061,94.9243,9.13259,,,,
177.071,94.9243,9.13259,,,,
177.081,94.9243,9.06188,,,,
177.091,94.9243,9.06188,,,,
177.101,94.9243,9.06188,,,,
177.111,94.9214,9.06188,,,,
177.121,94.9214,9.06188,,,,
177.131,94.9214,9.06188,,,,
177.141,94.9214,9.06188,,,,
177.151,94.9214,9.06188,,,,
177.161,94.9214,9.06188,,,,
177.171,94.9214,9.06188,,,,
177.181,94.9214,9.06188,,,,
177.191,94.9214,9.06188,,,,
177.201,94.9214,9.06188,,,,
177.211,94.9185,9.06188,,,,
177.221,94.9185,9.06188,,,,
177.231,94.9185,9.06188,,,,
177.241,94.9185,8.99117,,,,
177.251,94.9185,8.99117,,,,
177.261,94.9185,8.99117,,,,
177.271,94.9185,8.99117,,,,
177.281,94.9185,8.99117,,,,
177.291,94.9185,8.99117,,,,
177.301,94.9185,8.99117,,,,
177.311,94.9156,8.99117,,,,
177.321,94.9156,8.99117,,,,
177.331,94.9156,8.99117,,,,
177.341,94.9156,8.99117,,,,
177.351,94.9156,8.99117,,,,
177.361,94.9156,8.99117,,,,
177.371,94.9156,8.99117,,,,
177.381,94.9156,8.99117,,,,
177.391,94.9156,8.99117,,,,
177.401,94.9156,8.99117,,,,
177.411,94.9128,8.99117,,,,
177.421,94.9128,8.99117,,,,
177.431,94.9128,8.99117,,,,
177.441,94.9128,8.92046,,,,
177.451,94.9128,8.92046,,,,
177.461,94.9128,8.92046,,,,
177.471,94.9128,8.92046,,,,
177.481,94.9128,8.92046,,,,
177.491,94.9128,8.92046,,,,
177.501,94.9128,8.92046,,,,
177.511,94.9099,8.92046,,,,
177.521,94.9099,8.92046,,,,
177.531,94.9099,8.92046,,,,
177.541,94.9099,8.92046,,,,
177.551,94.9099,8.92046,,,,
177.561,94.9099,8.92046,,,,
177.571,94.9099,8.92046,,,,
177.581,94.9099,8.84975,,,,
177.591,94.9099,8.84975,,,,
177.601,94.9099,8.84975,,,,
177.611,94.907,8.84975,,,,
177.621,94.907,8.84975,,,,
177.631,94.907,8.84975,,,,
177.641,94.907,8.84975,,,,
177.651,94.907,8.84975,,,,
177.661,94.907,8.84975,,,,
177.671,94.907,8.84975,,,,
177.681,94.907,8.84975,,,,
177.691,94.907,8.84975,,,,
177.701,94.907,8.84975,,,,
177.711,94.9041,8.84975,,,,
177.721,94.9041,8.77904,,,,
177.731,94.9041,8.77904,,,,
177.741,94.9041,8.77904,,,,
177.751,94.9041,8.77904,,,,
177.761,94.9041,8.77904,,,,
177.771,94.9041,8.77904,,,,
177.781,94.9041,8.77904,,,,
177.791,94.9041,8.77904,,,,
177.801,94.9041,8.77904,,,,
177.811,94.9013,8.77904,,,,
177.821,94.9013,8.77904,,,,
177.831,94.9013,8.77904,,,,
177.841,94.9013,8.77904,,,,
177.851,94.9013,8.77904,,,,
177.861,94.9013,8.77904,,,,
177.871,94.9013,8.77904,,,,
177.881,94.9013,8.70833,,,,
177.891,94.9013,8.70833,,,,
177.901,94.9013,8.70833,,,,
177.911,94.8984,8.70833,,,,
177.921,94.8984,8.70833,,,,
177.931,94.8984,8.70833,,,,
177.941,94.8984,8.70833,,,,
177.951,94.8984,8.70833,,,,
177.961,94.8984,8.70833,,,,
177.971,94.8984,8.70833,,,,
177.981,94.8984,8.70833,,,,
177.991,94.8984,8.70833,,,,
178.001,94.8984,8.70833,,,,
178.011,94.8955,8.70833,,,,
178.021,94.8955,8.70833,,,,
178.031,94.8955,8.70833,,,,
178.041,94.8955,8.70833,,,,
178.051,94.8955,8.70833,,,,
178.061,94.8955,8.68762,,,,
178.071,94.8955,8.68762,,,,
178.081,94.8955,8.68762,,,,
178.091,94.8955,8.68762,,,,
178.101,94.8955,8.68762,,,,
178.111,94.8926,8.68762,,,,
178.121,94.8926,8.68762,,,,
178.131,94.8926,8.68762,,,,
178.141,94.8926,8.68762,,,,
178.151,94.8926,8.68762,,,,
178.161,94.8926,8.61691,,,,
178.171,94.8926,8.61691,,,,
178.181,94.8926,8.61691,,,,
178.191,94.8926,8.61691,,,,
178.201,94.8926,8.61691,,,,
178.211,94.8898,8.61691,,,,
178.221,94.8898,8.61691,,,,
178.231,94.8898,8.61691,,,,
178.241,94.8898,8.61691,,,,
178.251,94.8898,8.61691,,,,
178.261,94.8898,8.61691,,,,
178.271,94.8898,8.61691,,,,
178.281,94.8898,8.61691,,,,
178.291,94.8898,8.61691,,,,
178.301,94.8898,8.54619,,,,
178.311,94.8869,8.54619,,,,
178.321,94.8869,8.54619,,,,
178.331,94.8869,8.54619,,,,
178.341,94.8869,8.54619,,,,
178.351,94.8869,8.54619,,,,
178.361,94.8869,8.54619,,,,
178.371,94.8869,8.54619,,,,
178.381,94.8869,8.54619,,,,
178.391,94.8869,8.54619,,,,
178.401,94.8869,8.54619,,,,
178.411,94.884,8.54619,,,,
178.421,94.884,8.54619,,,,
178.431,94.884,8.54619,,,,
178.441,94.884,8.54619,,,,
178.451,94.884,8.54619,,,,
178.461,94.884,8.47548,,,,
178.471,94.884,8.47548,,,,
178.481,94.884,8.47548,,,,
178.491,94.884,8.47548,,,,
178.501,94.884,8.47548,,,,
178.511,94.8811,8.47548,,,,
178.521,94.8811,8.47548,,,,
178.531,94.8811,8.47548,,,,
178.541,94.8811,8.47548,,,,
178.551,94.8811,8.47548,,,,
178.561,94.8811,8.47548,,,,
178.571,94.8811,8.47548,,,,
178.581,94.8811,8.47548,,,,
178.591,94.8811,8.47548,,,,
178.601,94.8811,8.40477,,,,
178.611,94.8783,8.40477,,,,
178.621,94.8783,8.40477,,,,
178.631,94.8783,8.40477,,,,
178.641,94.8783,8.40477,,,,
178.651,94.8783,8.40477,,,,
178.661,94.8783,8.40477,,,,
178.671,94.8783,8.40477,,,,
178.681,94.8783,8.40477,,,,
178.691,94.8783,8.40477,,,,
178.701,94.8783,8.40477,,,,
178.711,94.8754,8.40477,,,,
178.721,94.8754,8.40477,,,,
178.731,94.8754,8.40477,,,,
178.741,94.8754,8.33406,,,,
178.751,94.8754,8.33406,,,,
178.761,94.8754,8.33406,,,,
178.771,94.8754,8.33406,,,,
178.781,94.8754,8.33406,,,,
178.791,94.8754,8.33406,,,,
178.801,94.8754,8.33406,,,,
178.811,94.8725,8.33406,,,,
178.821,94.8725,8.33406,,,,
178.831,94.8725,8.33406,,,,
178.841,94.8725,8.33406,,,,
178.851,94.8725,8.33406,,,,
178.861,94.8725,8.33406,,,,
178.871,94.8725,8.33406,,,,
178.881,94.8725,8.33406,,,,
178.891,94.8725,8.33406,,,,
178.901,94.8725,8.33406,,,,
178.911,94.8696,8.33406,,,,
178.921,94.8696,8.33406,,,,
178.931,94.8696,8.33406,,,,
178.941,94.8696,8.26335,,,,
178.951,94.8696,8.26335,,,,
178.961,94.8696,8.26335,,,,
178.971,94.8696,8.26335,,,,
178.981,94.8696,8.26335,,,,
178.991,94.8696,8.26335,,,,
179.001,94.8696,8.26335,,,,
179.011,94.8667,8.26335,,,,
179.021,94.8667,8.26335,,,,
179.031,94.8667,8.26335,,,,
179.041,94.8667,8.26335,,,,
179.051,94.8667,8.26335,,,,
179.061,94.8667,8.26335,,,,
179.071,94.8667,8.26335,,,,
179.081,94.8667,8.19264,,,,
179.091,94.8667,8.19264,,,,
179.101,94.8667,8.21335,,,,
179.111,94.8639,8.21335,,,,
179.121,94.8639,8.21335,,,,
179.131,94.8639,8.21335,,,,
179.141,94.8639,8.21335,,,,
179.151,94.8639,8.21335,,,,
179.161,94.8639,8.14264,,,,
179.171,94.8639,8.14264,,,,
179.181,94.8639,8.14264,,,,
179.191,94.8639,8.14264,,,,
179.201,94.8639,8.14264,,,,
179.211,94.861,8.14264,,,,
179.221,94.861,8.14264,,,,
179.231,94.861,8.14264,,,,
179.241,94.861,8.14264,,,,
179.251,94.861,8.14264,,,,
179.261,94.861,8.14264,,,,
179.271,94.861,8.14264,,,,
179.281,94.861,8.14264,,,,
179.291,94.861,8.14264,,,,
179.301,94.861,8.07193,,,,
179.311,94.8581,8.07193,,,,
179.321,94.8581,8.07193,,,,
179.331,94.8581,8.07193,,,,
179.341,94.8581,8.07193,,,,
179.351,94.8581,8.07193,,,,
179.361,94.8581,8.07193,,,,
179.371,94.8581,8.07193,,,,
179.381,94.8581,8.07193,,,,
179.391,94.8581,8.07193,,,,
179.401,94.8581,8.07193,,,,
179.411,94.8552,8.07193,,,,
179.421,94.8552,8.07193,,,,
179.431,94.8552,8.07193,,,,
179.441,94.8552,8.00122,,,,
179.451,94.8552,8.00122,,,,
179.461,94.8552,8.00122,,,,
179.471,94.8552,8.00122,,,,
179.481,94.8552,8.00122,,,,
179.491,94.8552,8.00122,,,,
179.501,94.8552,8.00122,,,,
179.511,94.8524,8.00122,,,,
179.521,94.8524,8.00122,,,,
179.531,94.8524,8.00122,,,,
179.541,94.8524,8.00122,,,,
179.551,94.8524,8.00122,,,,
179.561,94.8524,8.00122,,,,
179.571,94.8524,8.00122,,,,
179.581,94.8524,7.93051,,,,
179.591,94.8524,7.93051,,,,
179.601,94.8524,7.93051,,,,
179.611,94.8495,7.93051,,,,
179.621,94.8495,7.93051,,,,
179.631,94.8495,7.93051,,,,
179.641,94.8495,7.93051,,,,
179.651,94.8495,7.93051,,,,
179.661,94.8495,7.93051,,,,
179.671,94.8495,7.93051,,,,
179.681,94.8495,7.93051,,,,
179.691,94.8495,7.93051,,,,
179.701,94.8495,7.93051,,,,
179.711,94.8466,7.93051,,,,
179.721,94.8466,7.93051,,,,
179.731,94.8466,7.93051,,,,
179.741,94.8466,7.8598,,,,
179.751,94.8466,7.8598,,,,
179.761,94.8466,7.8598,,,,
179.771,94.8466,7.8598,,,,
179.781,94.8466,7.8598,,,,
179.791,94.8466,7.8598,,,,
179.801,94.8466,7.8598,,,,
179.811,94.8437,7.8598,,,,
179.821,94.8437,7.8598,,,,
179.831,94.8437,7.8598,,,,
179.841,94.8437,7.8598,,,,
179.851,94.8437,7.8598,,,,
179.861,94.8437,7.8598,,,,
179.871,94.8437,7.8598,,,,
179.881,94.8437,7.78909,,,,
179.891,94.8437,7.78909,,,,
179.901,94.8437,7.78909,,,,
179.911,94.8409,7.78909,,,,
179.921,94.8409,7.78909,,,,
179.931,94.8409,7.78909,,,,
179.941,94.8409,7.78909,,,,
179.951,94.8409,7.78909,,,,
179.961,94.8409,7.78909,,,,
179.971,94.8409,7.78909,,,,
179.981,94.8409,7.78909,,,,
179.991,94.8409,7.78909,,,,
180.001,94.8409,7.78909,,,,
180.011,94.838,7.78909,,,,
180.021,94.838,7.71838,,,,
180.031,94.838,7.71838,,,,
180.041,94.838,7.71838,,,,
180.051,94.838,7.71838,,,,
180.061,94.838,7.71838,,,,
180.071,94.838,7.71838,,,,
180.081,94.838,7.71838,,,,
180.091,94.838,7.71838,,,,
180.101,94.838,7.71838,,,,
180.111,94.8351,7.71838,,,,
180.121,94.8351,7.71838,,,,
180.131,94.8351,7.71838,,,,
180.141,94.8351,7.71838,,,,
180.151,94.8351,7.71838,,,,
180.161,94.8351,7.64767,,,,
180.171,94.8351,7.64767,,,,
180.181,94.8351,7.64767,,,,
180.191,94.8351,7.64767,,,,
180.201,94.8351,7.64767,,,,
180.211,94.8322,7.64767,,,,
180.221,94.8322,7.64767,,,,
180.231,94.8322,7.64767,,,,
180.241,94.8322,7.64767,,,,
180.251,94.8322,7.64767,,,,
180.261,94.8322,7.64767,,,,
180.271,94.8322,7.64767,,,,
180.281,94.8322,7.64767,,,,
180.291,94.8322,7.64767,,,,
180.301,94.8322,7.64767,,,,
180.311,94.8294,7.64767,,,,
180.321,94.8294,7.57696,,,,
180.331,94.8294,7.57696,,,,
180.341,94.8294,7.57696,,,,
180.351,94.8294,7.57696,,,,
180.361,94.8294,7.57696,,,,
180.371,94.8294,7.57696,,,,
180.381,94.8294,7.57696,,,,
180.391,94.8294,7.57696,,,,
180.401,94.8294,7.57696,,,,
180.411,94.8265,7.57696,,,,
180.421,94.8265,7.57696,,,,
180.431,94.8265,7.57696,,,,
180.441,94.8265,7.57696,,,,
180.451,94.8265,7.57696,,,,
180.461,94.8265,7.50624,,,,
180.471,94.8265,7.50624,,,,
180.481,94.8265,7.50624,,,,
180.491,94.8265,7.50624,,,,
180.501,94.8265,7.50624,,,,
180.511,94.8236,7.50624,,,,
180.521,94.8236,7.50624,,,,
180.531,94.8236,7.50624,,,,
180.541,94.8236,7.50624,,,,
180.551,94.8236,7.50624,,,,
180.561,94.8236,7.50624,,,,
180.571,94.8236,7.50624,,,,
180.581,94.8236,7.50624,,,,
180.591,94.8236,7.50624,,,,
180.601,94.8236,7.43553,,,,
180.611,94.8207,7.43553,,,,
180.621,94.8207,7.43553,,,,
180.631,94.8207,7.43553,,,,
180.641,94.8207,7.43553,,,,
180.651,94.8207,7.43553,,,,
180.661,94.8207,7.43553,,,,
180.671,94.8207,7.43553,,,,
180.681,94.8207,7.43553,,,,
180.691,94.8207,7.43553,,,,
180.701,94.8207,7.43553,,,,
180.711,94.8179,7.43553,,,,
180.721,94.8179,7.43553,,,,
180.731,94.8179,7.43553,,,,
180.741,94.8179,7.36482,,,,
180.751,94.8179,7.36482,,,,
180.761,94.8179,7.36482,,,,
180.771,94.8179,7.36482,,,,
180.781,94.8179,7.36482,,,,
180.791,94.8179,7.36482,,,,
180.801,94.8179,7.36482,,,,
180.811,94.815,7.36482,,,,
180.821,94.815,7.36482,,,,
180.831,94.815,7.36482,,,,
180.841,94.815,7.36482,,,,
180.851,94.815,7.36482,,,,
180.861,94.815,7.36482,,,,
180.871,94.815,7.36482,,,,
180.881,94.815,7.36482,,,,
180.891,94.815,7.36482,,,,
180.901,94.815,7.29411,,,,
180.911,94.8121,7.29411,,,,
180.921,94.8121,7.29411,,,,
180.931,94.8121,7.29411,,,,
180.941,94.8121,7.29411,,,,
180.951,94.8121,7.29411,,,,
180.961,94.8121,7.29411,,,,
180.971,94.8121,7.29411,,,,
180.981,94.8121,7.29411,,,,
180.991,94.8121,7.29411,,,,
181.001,94.8121,7.29411,,,,
181.011,94.8092,7.29411,,,,
181.021,94.8092,7.29411,,,,
181.031,94.8092,7.29411,,,,
181.041,94.8092,7.29411,,,,
181.051,94.8092,7.29411,,,,
181.061,94.8092,7.2234,,,,
181.071,94.8092,7.2234,,,,
181.081,94.8092,7.2234,,,,
181.091,94.8092,7.2234,,,,
181.101,94.8092,7.2234,,,,
181.111,94.8063,7.2234,,,,
181.121,94.8063,7.2234,,,,
181.131,94.8063,7.2234,,,,
181.141,94.8063,7.2234,,,,
181.151,94.8063,7.2234,,,,
181.161,94.8063,7.2234,,,,
181.171,94.8063,7.2234,,,,
181.181,94.8063,7.2234,,,,
181.191,94.8063,7.2234,,,,
181.201,94.8063,7.15269,,,,
181.211,94.8035,7.15269,,,,
181.221,94.8035,7.15269,,,,
181.231,94.8035,7.15269,,,,
181.241,94.8035,7.15269,,,,
181.251,94.8035,7.15269,,,,
181.261,94.8035,7.15269,,,,
181.271,94.8035,7.15269,,,,
181.281,94.8035,7.15269,,,,
181.291,94.8035,7.15269,,,,
181.301,94.8035,7.15269,,,,
181.311,94.8006,7.15269,,,,
181.321,94.8006,7.15269,,,,
181.331,94.8006,7.15269,,,,
181.341,94.8006,7.15269,,,,
181.351,94.8006,7.15269,,,,
181.361,94.8006,7.08198,,,,
181.371,94.8006,7.08198,,,,
181.381,94.8006,7.08198,,,,
181.391,94.8006,7.08198,,,,
181.401,94.8006,7.08198,,,,
181.411,94.7977,7.08198,,,,
181.421,94.7977,7.08198,,,,
181.431,94.7977,7.08198,,,,
181.441,94.7977,7.08198,,,,
181.451,94.7977,7.08198,,,,
181.461,94.7977,7.08198,,,,
181.471,94.7977,7.08198,,,,
181.481,94.7977,7.08198,,,,
181.491,94.7977,7.08198,,,,
181.501,94.7977,7.01127,,,,
181.511,94.7948,7.01127,,,,
181.521,94.7948,7.01127,,,,
181.531,94.7948,7.01127,,,,
181.541,94.7948,7.01127,,,,
181.551,94.7948,7.01127,,,,
181.561,94.7948,7.01127,,,,
181.571,94.7948,7.01127,,,,
181.581,94.7948,7.01127,,,,
181.591,94.7948,7.01127,,,,
181.601,94.7948,7.01127,,,,
181.611,94.792,7.01127,,,,
181.621,94.792,7.01127,,,,
181.631,94.792,7.01127,,,,
181.641,94.792,7.01127,,,,
181.651,94.792,7.01127,,,,
181.661,94.792,6.94056,,,,
181.671,94.792,6.94056,,,,
181.681,94.792,6.94056,,,,
181.691,94.792,6.94056,,,,
181.701,94.792,6.94056,,,,
181.711,94.7891,6.94056,,,,
181.721,94.7891,6.94056,,,,
181.731,94.7891,6.94056,,,,
181.741,94.7891,6.94056,,,,
181.751,94.7891,6.94056,,,,
181.761,94.7891,6.94056,,,,
181.771,94.7891,6.94056,,,,
181.781,94.7891,6.94056,,,,
181.791,94.7891,6.94056,,,,
181.801,94.7891,6.86985,,,,
181.811,94.7862,6.86985,,,,
181.821,94.7862,6.86985,,,,
181.831,94.7862,6.86985,,,,
181.841,94.7862,6.86985,,,,
181.851,94.7862,6.86985,,,,
181.861,94.7862,6.86985,,,,
181.871,94.7862,6.86985,,,,
181.881,94.7862,6.86985,,,,
181.891,94.7862,6.86985,,,,
181.901,94.7862,6.86985,,,,
181.911,94.7833,6.86985,,,,
181.921,94.7833,6.86985,,,,
181.931,94.7833,6.86985,,,,
181.941,94.7833,6.86985,,,,
181.951,94.7833,6.86985,,,,
181.961,94.7833,6.79914,,,,
181.971,94.7833,6.79914,,,,
181.981,94.7833,6.79914,,,,
181.991,94.7833,6.79914,,,,
182.001,94.7833,6.74914,,,,
182.011,94.7805,6.74914,,,,
182.021,94.7805,6.74914,,,,
182.031,94.7805,6.74914,,,,
182.041,94.7805,6.74914,,,,
182.051,94.7805,6.74914,,,,
182.061,94.7805,6.74914,,,,
182.071,94.7805,6.74914,,,,
182.081,94.7805,6.74914,,,,
182.091,94.7805,6.74914,,,,
182.101,94.7805,6.69914,,,,
182.111,94.7776,6.69914,,,,
182.121,94.7776,6.69914,,,,
182.131,94.7776,6.69914,,,,
182.141,94.7776,6.69914,,,,
182.151,94.7776,6.69914,,,,
182.161,94.7776,6.69914,,,,
182.171,94.7776,6.69914,,,,
182.181,94.7776,6.69914,,,,
182.191,94.7776,6.69914,,,,
182.201,94.7776,6.64914,,,,
182.211,94.7747,6.64914,,,,
182.221,94.7747,6.64914,,,,
182.231,94.7747,6.64914,,,,
182.241,94.7747,6.64914,,,,
182.251,94.7747,6.64914,,,,
182.261,94.7747,6.64914,,,,
182.271,94.7747,6.64914,,,,
182.281,94.7747,6.64914,,,,
182.291,94.7747,6.64914,,,,
182.301,94.7747,6.64914,,,,
182.311,94.7718,6.64914,,,,
182.321,94.7718,6.59914,,,,
182.331,94.7718,6.59914,,,,
182.341,94.7718,6.59914,,,,
182.351,94.7718,6.59914,,,,
182.361,94.7718,6.59914,,,,
182.371,94.7718,6.59914,,,,
182.381,94.7718,6.59914,,,,
182.391,94.7718,6.59914,,,,
182.401,94.7718,6.59914,,,,
182.411,94.769,6.59914,,,,
182.421,94.769,6.54914,,,,
182.431,94.769,6.54914,,,,
182.441,94.769,6.54914,,,,
182.451,94.769,6.54914,,,,
182.461,94.769,6.54914,,,,
182.471,94.769,6.54914,,,,
182.481,94.769,6.54914,,,,
182.491,94.769,6.54914,,,,
182.501,94.769,6.54914,,,,
182.511,94.7661,6.54914,,,,
182.521,94.7661,6.54914,,,,
182.531,94.7661,6.54914,,,,
182.541,94.7661,6.54914,,,,
182.551,94.7661,6.54914,,,,
182.561,94.7661,6.54914,,,,
182.571,94.7661,6.54914,,,,
182.581,94.7661,6.49914,,,,
182.591,94.7661,6.49914,,,,
182.601,94.7661,6.49914,,,,
182.611,94.7632,6.49914,,,,
182.621,94.7632,6.49914,,,,
182.631,94.7632,6.49914,,,,
182.641,94.7632,6.49914,,,,
182.651,94.7632,6.49914,,,,
182.661,94.7632,6.49914,,,,
182.671,94.7632,6.49914,,,,
182.681,94.7632,6.44914,,,,
182.691,94.7632,6.44914,,,,
182.701,94.7632,6.44914,,,,
182.711,94.7603,6.44914,,,,
182.721,94.7603,6.44914,,,,
182.731,94.7603,6.44914,,,,
182.741,94.7603,6.44914,,,,
182.751,94.7603,6.44914,,,,
182.761,94.7603,6.44914,,,,
182.771,94.7603,6.44914,,,,
182.781,94.7603,6.44914,,,,
182.791,94.7603,6.44914,,,,
182.801,94.7603,6.39914,,,,
182.811,94.7575,6.39914,,,,
182.821,94.7575,6.39914,,,,
182.831,94.7575,6.39914,,,,
182.841,94.7575,6.39914,,,,
182.851,94.7575,6.39914,,,,
182.861,94.7575,6.39914,,,,
182.871,94.7575,6.39914,,,,
182.881,94.7575,6.39914,,,,
182.891,94.7575,6.39914,,,,
182.901,94.7575,6.34914,,,,
182.911,94.7546,6.34914,,,,
182.921,94.7546,6.34914,,,,
182.931,94.7546,6.34914,,,,
182.941,94.7546,6.34914,,,,
182.951,94.7546,6.34914,,,,
182.961,94.7546,6.34914,,,,
182.971,94.7546,6.34914,,,,
182.981,94.7546,6.34914,,,,
182.991,94.7546,6.34914,,,,
183.001,94.7546,6.34914,,,,
183.011,94.7517,6.34914,,,,
183.021,94.7517,6.29914,,,,
183.031,94.7517,6.29914,,,,
183.041,94.7517,6.29914,,,,
183.051,94.7517,6.29914,,,,
183.061,94.7517,6.29914,,,,
183.071,94.7517,6.29914,,,,
183.081,94.7517,6.29914,,,,
183.091,94.7517,6.29914,,,,
183.101,94.7517,6.29914,,,,
183.111,94.7488,6.29914,,,,
183.121,94.7488,6.29914,,,,
183.131,94.7488,6.29914,,,,
183.141,94.7488,6.29914,,,,
183.151,94.7488,6.29914,,,,
183.161,94.7488,6.24914,,,,
183.171,94.7488,6.24914,,,,
183.181,94.7488,6.24914,,,,
183.191,94.7488,6.24914,,,,
183.201,94.7488,6.24914,,,,
183.211,94.746,6.24914,,,,
183.221,94.746,6.26985,,,,
183.231,94.746,6.26985,,,,
183.241,94.746,6.26985,,,,
183.251,94.746,6.26985,,,,
183.261,94.746,6.26985,,,,
183.271,94.746,6.26985,,,,
183.281,94.746,6.19914,,,,
183.291,94.746,6.19914,,,,
183.301,94.746,6.19914,,,,
183.311,94.7431,6.19914,,,,
183.321,94.7431,6.19914,,,,
183.331,94.7431,6.19914,,,,
183.341,94.7431,6.19914,,,,
183.351,94.7431,6.19914,,,,
183.361,94.7431,6.14914,,,,
183.371,94.7431,6.14914,,,,
183.381,94.7431,6.14914,,,,
183.391,94.7431,6.14914,,,,
183.401,94.7431,6.14914,,,,
183.411,94.7402,6.14914,,,,
183.421,94.7402,6.14914,,,,
183.431,94.7402,6.14914,,,,
183.441,94.7402,6.14914,,,,
183.451,94.7402,6.14914,,,,
183.461,94.7402,6.14914,,,,
183.471,94.7402,6.14914,,,,
183.481,94.7402,6.09914,,,,
183.491,94.7402,6.09914,,,,
183.501,94.7402,6.09914,,,,
183.511,94.7373,6.09914,,,,
183.521,94.7373,6.09914,,,,
183.531,94.7373,6.09914,,,,
183.541,94.7373,6.09914,,,,
183.551,94.7373,6.09914,,,,
183.561,94.7373,6.09914,,,,
183.571,94.7373,6.09914,,,,
183.581,94.7373,6.04914,,,,
183.591,94.7373,6.04914,,,,
183.601,94.7373,6.04914,,,,
183.611,94.7345,6.04914,,,,
183.621,94.7345,6.04914,,,,
183.631,94.7345,6.04914,,,,
183.641,94.7345,6.04914,,,,
183.651,94.7345,6.04914,,,,
183.661,94.7345,6.04914,,,,
183.671,94.7345,6.04914,,,,
183.681,94.7345,6.04914,,,,
183.691,94.7345,6.04914,,,,
183.701,94.7345,5.99914,,,,
183.711,94.7316,5.99914,,,,
183.721,94.7316,5.99914,,,,
183.731,94.7316,5.99914,,,,
183.741,94.7316,5.99914,,,,
183.751,94.7316,5.99914,,,,
183.761,94.7316,5.99914,,,,
183.771,94.7316,5.99914,,,,
183.781,94.7316,5.99914,,,,
183.791,94.7316,5.99914,,,,
183.801,94.7316,5.94914,,,,
183.811,94.7287,5.94914,,,,
183.821,94.7287,5.94914,,,,
183.831,94.7287,5.94914,,,,
183.841,94.7287,5.94914,,,,
183.851,94.7287,5.94914,,,,
183.861,94.7287,5.94914,,,,
183.871,94.7287,5.94914,,,,
183.881,94.7287,5.94914,,,,
183.891,94.7287,5.94914,,,,
183.901,94.7287,5.89914,,,,
