ElapsedTime(s),Battery(%),DistanceRemaining
102.749,97.492,4.85564
102.759,97.492,4.85564
102.769,97.492,4.85564
102.779,97.492,4.85564
102.789,97.4891,4.85564
102.799,97.4891,4.85564
102.809,97.4891,4.85564
102.819,97.4891,4.85564
102.829,97.4891,4.85564
102.839,97.4891,4.85564
102.849,97.4891,4.85564
102.859,97.4891,4.85564
102.869,97.4891,4.85564
102.879,97.4891,4.85564
102.889,97.4862,4.80563
102.899,97.4862,4.80563
102.909,97.4862,4.80563
102.919,97.4862,4.80563
102.929,97.4862,4.80563
102.939,97.4862,4.80563
102.949,97.4862,4.73492
102.959,97.4862,4.73492
102.969,97.4862,4.73492
102.979,97.4862,4.73492
102.989,97.4834,4.73492
102.999,97.4834,4.73492
103.009,97.4834,4.73492
103.019,97.4834,4.73492
103.029,97.4834,4.73492
103.039,97.4834,4.73492
103.049,97.4834,4.73492
103.059,97.4834,4.73492
103.069,97.4834,4.73492
103.079,97.4834,4.73492
103.089,97.4805,4.73492
103.099,97.4805,4.73492
103.109,97.4805,4.66421
103.119,97.4805,4.66421
103.129,97.4805,4.66421
103.139,97.4805,4.66421
103.149,97.4805,4.66421
103.159,97.4805,4.66421
103.169,97.4805,4.66421
103.179,97.4805,4.66421
103.189,97.4776,4.66421
103.199,97.4776,4.66421
103.209,97.4776,4.66421
103.219,97.4776,4.66421
103.229,97.4776,4.66421
103.239,97.4776,4.66421
103.249,97.4776,4.5935
103.259,97.4776,4.5935
103.269,97.4776,4.5935
103.279,97.4776,4.5935
103.289,97.4747,4.5935
103.299,97.4747,4.5935
103.309,97.4747,4.5935
103.319,97.4747,4.5935
103.329,97.4747,4.5935
103.339,97.4747,4.5935
103.349,97.4747,4.5935
103.359,97.4747,4.5935
103.369,97.4747,4.5935
103.379,97.4747,4.5935
103.389,97.4719,4.52279
103.399,97.4719,4.52279
103.409,97.4719,4.52279
103.419,97.4719,4.52279
103.429,97.4719,4.52279
103.439,97.4719,4.52279
103.449,97.4719,4.52279
103.459,97.4719,4.52279
103.469,97.4719,4.52279
103.479,97.4719,4.52279
103.489,97.469,4.52279
103.499,97.469,4.52279
103.509,97.469,4.52279
103.519,97.469,4.52279
103.529,97.469,4.52279
103.539,97.469,4.52279
103.549,97.469,4.52279
103.559,97.469,4.52279
103.569,97.469,4.50208
103.579,97.469,4.50208
103.589,97.4661,4.50208
103.599,97.4661,4.50208
103.609,97.4661,4.50208
103.619,97.4661,4.50208
103.629,97.4661,4.50208
103.639,97.4661,4.50208
103.649,97.4661,4.43137
103.659,97.4661,4.43137
103.669,97.4661,4.43137
103.679,97.4661,4.43137
103.689,97.4632,4.43137
103.699,97.4632,4.43137
103.709,97.4632,4.43137
103.719,97.4632,4.43137
103.729,97.4632,4.43137
103.739,97.4632,4.43137
103.749,97.4632,4.43137
103.759,97.4632,4.43137
103.769,97.4632,4.43137
103.779,97.4632,4.43137
103.789,97.4604,4.36066
103.799,97.4604,4.36066
103.809,97.4604,4.36066
103.819,97.4604,4.36066
103.829,97.4604,4.36066
103.839,97.4604,4.36066
103.849,97.4604,4.36066
103.859,97.4604,4.36066
103.869,97.4604,4.36066
103.879,97.4604,4.36066
103.889,97.4575,4.36066
103.899,97.4575,4.36066
103.909,97.4575,4.36066
103.919,97.4575,4.36066
103.929,97.4575,4.31066
103.939,97.4575,4.31066
103.949,97.4575,4.31066
103.959,97.4575,4.31066
103.969,97.4575,4.31066
103.979,97.4575,4.31066
103.989,97.4546,4.31066
103.999,97.4546,4.31066
104.009,97.4546,4.23995
104.019,97.4546,4.23995
104.029,97.4546,4.23995
104.039,97.4546,4.23995
104.049,97.4546,4.23995
104.059,97.4546,4.23995
104.069,97.4546,4.23995
104.079,97.4546,4.23995
104.089,97.4517,4.23995
104.099,97.4517,4.23995
104.109,97.4517,4.23995
104.119,97.4517,4.23995
104.129,97.4517,4.23995
104.139,97.4517,4.23995
104.149,97.4517,4.16924
104.159,97.4517,4.16924
104.169,97.4517,4.16924
104.179,97.4517,4.16924
104.189,97.4489,4.16924
104.199,97.4489,4.16924
104.209,97.4489,4.16924
104.219,97.4489,4.16924
104.229,97.4489,4.16924
104.239,97.4489,4.16924
104.249,97.4489,4.16924
104.259,97.4489,4.16924
104.269,97.4489,4.16924
104.279,97.4489,4.16924
104.289,97.446,4.09853
104.299,97.446,4.09853
104.309,97.446,4.09853
104.319,97.446,4.09853
104.329,97.446,4.09853
104.339,97.446,4.09853
104.349,97.446,4.09853
104.359,97.446,4.09853
104.369,97.446,4.09853
104.379,97.446,4.09853
104.389,97.4431,4.09853
104.399,97.4431,4.09853
104.409,97.4431,4.09853
104.419,97.4431,4.09853
104.429,97.4431,4.09853
104.439,97.4431,4.09853
104.449,97.4431,4.02782
104.459,97.4431,4.02782
104.469,97.4431,4.02782
104.479,97.4431,4.02782
104.489,97.4402,4.02782
104.499,97.4402,4.02782
104.509,97.4402,4.02782
104.519,97.4402,4.02782
104.529,97.4402,4.02782
104.539,97.4402,4.02782
104.549,97.4402,4.02782
104.559,97.4402,4.02782
104.569,97.4402,4.02782
104.579,97.4402,4.02782
104.589,97.4374,4.02782
104.599,97.4374,3.97782
104.609,97.4374,3.97782
104.619,97.4374,3.97782
104.629,97.4374,3.97782
104.639,97.4374,3.97782
104.649,97.4374,3.97782
104.659,97.4374,3.97782
104.669,97.4374,3.97782
104.679,97.4374,3.97782
104.689,97.4345,3.90711
104.699,97.4345,3.90711
104.709,97.4345,3.90711
104.719,97.4345,3.90711
104.729,97.4345,3.85711
104.739,97.4345,3.85711
104.749,97.4345,3.85711
104.759,97.4345,3.85711
104.769,97.4345,3.85711
104.779,97.4345,3.85711
104.789,97.4316,3.85711
104.799,97.4316,3.85711
104.809,97.4316,3.85711
104.819,97.4316,3.85711
104.829,97.4316,3.80711
104.839,97.4316,3.80711
104.849,97.4316,3.80711
104.859,97.4316,3.80711
104.869,97.4316,3.80711
104.879,97.4316,3.80711
104.889,97.4287,3.80711
104.899,97.4287,3.80711
104.909,97.4287,3.80711
104.919,97.4287,3.80711
104.929,97.4287,3.75711
104.939,97.4287,3.75711
104.949,97.4287,3.75711
104.959,97.4287,3.75711
104.969,97.4287,3.75711
104.979,97.4287,3.75711
104.989,97.4259,3.75711
104.999,97.4259,3.75711
105.009,97.4259,3.75711
105.019,97.4259,3.75711
105.029,97.4259,3.75711
105.039,97.4259,3.75711
105.049,97.4259,3.70711
105.059,97.4259,3.70711
105.069,97.4259,3.70711
105.079,97.4259,3.70711
105.089,97.423,3.70711
105.099,97.423,3.70711
105.109,97.423,3.70711
105.119,97.423,3.70711
105.129,97.423,3.70711
105.139,97.423,3.70711
105.149,97.423,3.65711
105.159,97.423,3.65711
105.169,97.423,3.65711
105.179,97.423,3.65711
105.189,97.4201,3.65711
105.199,97.4201,3.65711
105.209,97.4201,3.65711
105.219,97.4201,3.65711
105.229,97.4201,3.65711
105.239,97.4201,3.65711
105.249,97.4201,3.60711
105.259,97.4201,3.60711
105.269,97.4201,3.60711
105.279,97.4201,3.60711
105.289,97.4172,3.60711
105.299,97.4172,3.60711
105.309,97.4172,3.60711
105.319,97.4172,3.60711
105.329,97.4172,3.60711
105.339,97.4172,3.60711
105.349,97.4172,3.60711
105.359,97.4172,3.60711
105.369,97.4172,3.55711
105.379,97.4172,3.55711
105.389,97.4143,3.55711
105.399,97.4143,3.55711
105.409,97.4143,3.55711
105.419,97.4143,3.55711
105.429,97.4143,3.55711
105.439,97.4143,3.55711
105.449,97.4143,3.55711
105.459,97.4143,3.55711
105.469,97.4143,3.50711
105.479,97.4143,3.50711
105.489,97.4115,3.50711
105.499,97.4115,3.50711
105.509,97.4115,3.50711
105.519,97.4115,3.50711
105.529,97.4115,3.50711
105.539,97.4115,3.50711
105.549,97.4115,3.50711
105.559,97.4115,3.50711
105.569,97.4115,3.45711
105.579,97.4115,3.45711
105.589,97.4087,3.45711
105.599,97.4087,3.45711
105.609,97.4087,3.45711
105.619,97.4087,3.45711
105.629,97.4087,3.45711
105.639,97.4087,3.45711
105.649,97.4087,3.45711
105.659,97.4087,3.45711
105.669,97.4087,3.40711
105.679,97.4087,3.40711
105.689,97.4059,3.40711
105.699,97.4059,3.40711
105.709,97.4059,3.40711
105.719,97.4059,3.40711
105.729,97.4059,3.40711
105.739,97.4059,3.40711
105.749,97.4059,3.40711
105.759,97.4059,3.40711
105.769,97.4059,3.40711
105.779,97.4059,3.40711
105.789,97.403,3.35711
105.799,97.403,3.35711
105.809,97.403,3.35711
105.819,97.403,3.35711
105.829,97.403,3.35711
105.839,97.403,3.35711
105.849,97.403,3.35711
105.859,97.403,3.35711
105.869,97.403,3.30711
105.879,97.403,3.30711
105.889,97.4001,3.30711
105.899,97.4001,3.30711
105.909,97.4001,3.30711
105.919,97.4001,3.30711
105.929,97.4001,3.30711
105.939,97.4001,3.30711
105.949,97.4001,3.25711
105.959,97.4001,3.25711
105.969,97.4001,3.25711
105.979,97.4001,3.25711
105.989,97.3972,3.25711
105.999,97.3972,3.25711
106.009,97.3972,3.25711
106.019,97.3972,3.25711
106.029,97.3972,3.25711
106.039,97.3972,3.25711
106.049,97.3972,3.20711
106.059,97.3972,3.20711
106.069,97.3972,3.20711
106.079,97.3972,3.20711
106.089,97.3944,3.20711
106.099,97.3944,3.20711
106.109,97.3944,3.20711
106.119,97.3944,3.20711
106.129,97.3944,3.20711
106.139,97.3944,3.20711
106.149,97.3944,3.15711
106.159,97.3944,3.15711
106.169,97.3944,3.15711
106.179,97.3944,3.15711
106.189,97.3915,3.15711
106.199,97.3915,3.15711
106.209,97.3915,3.15711
106.219,97.3915,3.15711
106.229,97.3915,3.15711
106.239,97.3915,3.15711
106.249,97.3915,3.10711
106.259,97.3915,3.10711
106.269,97.3915,3.10711
106.279,97.3915,3.10711
106.289,97.3886,3.10711
106.299,97.3886,3.10711
106.309,97.3886,3.10711
106.319,97.3886,3.10711
106.329,97.3886,3.10711
106.339,97.3886,3.10711
106.349,97.3886,3.05711
106.359,97.3886,3.05711
106.369,97.3886,3.05711
106.379,97.3886,3.05711
106.389,97.3857,3.05711
106.399,97.3857,3.05711
106.409,97.3857,3.05711
106.419,97.3857,3.05711
106.429,97.3857,3.05711
106.439,97.3857,3.05711
106.449,97.3857,3.05711
106.459,97.3857,3.05711
106.469,97.3857,3.05711
106.479,97.3857,3.05711
106.489,97.3829,3.05711
106.499,97.3829,3.05711
106.509,97.3829,3.05711
106.519,97.3829,3.05711
106.529,97.3829,3.00711
106.539,97.3829,3.00711
106.549,97.3829,3.00711
106.559,97.3829,3.00711
106.569,97.3829,3.00711
106.579,97.3829,3.00711
106.589,97.38,3.00711
106.599,97.38,3.00711
106.609,97.38,3.00711
106.619,97.38,3.00711
106.629,97.38,2.95711
106.639,97.38,2.95711
106.649,97.38,2.95711
106.659,97.38,2.95711
106.669,97.38,2.95711
106.679,97.38,2.95711
106.689,97.3771,2.95711
106.699,97.3771,2.95711
106.709,97.3771,2.95711
106.719,97.3771,2.95711
106.729,97.3771,2.90711
106.739,97.3771,2.90711
106.749,97.3771,2.90711
106.759,97.3771,2.90711
106.769,97.3771,2.90711
106.779,97.3771,2.90711
106.789,97.3742,2.90711
106.799,97.3742,2.90711
106.809,97.3742,2.90711
106.819,97.3742,2.90711
106.829,97.3742,2.85711
106.839,97.3742,2.85711
106.849,97.3742,2.85711
106.859,97.3742,2.85711
106.869,97.3742,2.85711
106.879,97.3742,2.85711
106.889,97.3714,2.85711
106.899,97.3714,2.85711
106.909,97.3714,2.85711
106.919,97.3714,2.85711
106.929,97.3714,2.80711
106.939,97.3714,2.80711
106.949,97.3714,2.80711
106.959,97.3714,2.80711
106.969,97.3714,2.80711
106.979,97.3714,2.80711
106.989,97.3685,2.80711
106.999,97.3685,2.80711
107.009,97.3685,2.80711
107.019,97.3685,2.80711
107.029,97.3685,2.80711
107.039,97.3685,2.80711
107.049,97.3685,2.75711
107.059,97.3685,2.75711
107.069,97.3685,2.75711
107.079,97.3685,2.75711
107.089,97.3656,2.75711
107.099,97.3656,2.75711
107.109,97.3656,2.75711
107.119,97.3656,2.75711
107.129,97.3656,2.70711
107.139,97.3656,2.70711
107.149,97.3656,2.70711
107.159,97.3656,2.70711
107.169,97.3656,2.70711
107.179,97.3656,2.70711
107.189,97.3627,2.70711
107.199,97.3627,2.70711
107.209,97.3627,2.70711
107.219,97.3627,2.70711
107.229,97.3627,2.70711
107.239,97.3627,2.70711
107.249,97.3627,2.65711
107.259,97.3627,2.65711
107.269,97.3627,2.65711
107.279,97.3627,2.65711
107.289,97.3598,2.65711
107.299,97.3598,2.65711
107.309,97.3598,2.65711
107.319,97.3598,2.65711
107.329,97.3598,2.65711
107.339,97.3598,2.65711
107.349,97.3598,2.60711
107.359,97.3598,2.60711
107.369,97.3598,2.60711
107.379,97.3598,2.60711
107.389,97.357,2.60711
107.399,97.357,2.60711
107.409,97.357,2.60711
107.419,97.357,2.60711
107.429,97.357,2.60711
107.439,97.357,2.60711
107.449,97.357,2.55711
107.459,97.357,2.55711
107.469,97.357,2.55711
107.479,97.357,2.55711
107.489,97.3541,2.55711
107.499,97.3541,2.55711
107.509,97.3541,2.55711
107.519,97.3541,2.55711
107.529,97.3541,2.55711
107.539,97.3541,2.55711
107.549,97.3541,2.50711
107.559,97.3541,2.50711
107.569,97.3541,2.50711
107.579,97.3541,2.50711
107.589,97.3512,2.50711
107.599,97.3512,2.50711
107.609,97.3512,2.50711
107.619,97.3512,2.50711
107.629,97.3512,2.50711
107.639,97.3512,2.50711
107.649,97.3512,2.50711
107.659,97.3512,2.50711
107.669,97.3512,2.45711
107.679,97.3512,2.45711
107.689,97.3483,2.45711
107.699,97.3483,2.45711
107.709,97.3483,2.45711
107.719,97.3483,2.45711
107.729,97.3483,2.45711
107.739,97.3483,2.45711
107.749,97.3483,2.45711
107.759,97.3483,2.45711
107.769,97.3483,2.40711
107.779,97.3483,2.40711
107.789,97.3455,2.40711
107.799,97.3455,2.40711
107.809,97.3455,2.40711
107.819,97.3455,2.40711
107.829,97.3455,2.40711
107.839,97.3455,2.40711
107.849,97.3455,2.40711
107.859,97.3455,2.40711
107.869,97.3455,2.35711
107.879,97.3455,2.35711
107.889,97.3426,2.35711
107.899,97.3426,2.35711
107.909,97.3426,2.35711
107.919,97.3426,2.35711
107.929,97.3426,2.35711
107.939,97.3426,2.35711
107.949,97.3426,2.35711
107.959,97.3426,2.35711
107.969,97.3426,2.35711
107.979,97.3426,2.35711
107.989,97.3397,2.30711
107.999,97.3397,2.30711
108.009,97.3397,2.30711
108.019,97.3397,2.30711
108.029,97.3397,2.30711
108.039,97.3397,2.30711
108.049,97.3397,2.30711
108.059,97.3397,2.30711
108.069,97.3397,2.30711
108.079,97.3397,2.30711
108.089,97.3368,2.25711
108.099,97.3368,2.25711
108.109,97.3368,2.25711
108.119,97.3368,2.25711
108.129,97.3368,2.25711
108.139,97.3368,2.25711
108.149,97.3368,2.25711
108.159,97.3368,2.25711
108.169,97.3368,2.25711
108.179,97.3368,2.25711
108.189,97.334,2.20711
108.199,97.334,2.20711
108.209,97.334,2.20711
108.219,97.334,2.20711
108.229,97.334,2.20711
108.239,97.334,2.20711
108.249,97.334,2.20711
108.259,97.334,2.20711
108.269,97.334,2.20711
108.279,97.334,2.20711
108.289,97.3311,2.20711
108.299,97.3311,2.20711
108.309,97.3311,2.20711
108.319,97.3311,2.20711
108.329,97.3311,2.20711
108.339,97.3311,2.20711
108.349,97.3311,2.15711
108.359,97.3311,2.15711
108.369,97.3311,2.15711
108.379,97.3311,2.15711
108.389,97.3282,2.15711
108.399,97.3282,2.15711
108.409,97.3282,2.15711
108.419,97.3282,2.15711
108.429,97.3282,2.15711
108.439,97.3282,2.15711
108.449,97.3282,2.10711
108.459,97.3282,2.10711
108.469,97.3282,2.10711
108.479,97.3282,2.10711
108.489,97.3253,2.10711
108.499,97.3253,2.10711
108.509,97.3253,2.10711
108.519,97.3253,2.10711
108.529,97.3253,2.10711
108.539,97.3253,2.10711
108.549,97.3253,2.05711
108.559,97.3253,2.05711
108.569,97.3253,2.05711
108.579,97.3253,2.05711
108.589,97.3225,2.05711
108.599,97.3225,2.05711
108.609,97.3225,2.05711
108.619,97.3225,2.05711
108.629,97.3225,2.05711
108.639,97.3225,2.05711
108.649,97.3225,2.00711
108.659,97.3225,2.00711
108.669,97.3225,2.00711
108.679,97.3225,2.00711
108.689,97.3196,2.00711
108.699,97.3196,2.00711
108.709,97.3196,2.00711
108.719,97.3196,2.02782
108.729,97.3196,2.02782
108.739,97.3196,2.02782
108.749,97.3196,2.02782
108.759,97.3196,2.02782
108.769,97.3196,1.95711
108.779,97.3196,1.95711
108.789,97.3167,1.95711
108.799,97.3167,1.95711
108.809,97.3167,1.95711
108.819,97.3167,1.95711
108.829,97.3167,1.95711
108.839,97.3167,1.95711
108.849,97.3167,1.90711
108.859,97.3167,1.90711
108.869,97.3167,1.90711
108.879,97.3167,1.90711
108.889,97.3138,1.90711
108.899,97.3138,1.90711
108.909,97.3138,1.90711
108.919,97.3138,1.90711
108.929,97.3138,1.85711
108.939,97.3138,1.85711
108.949,97.3138,1.85711
108.959,97.3138,1.85711
108.969,97.3138,1.85711
108.979,97.3138,1.85711
108.989,97.311,1.85711
108.999,97.311,1.85711
109.009,97.311,1.85711
109.019,97.311,1.85711
109.029,97.311,1.80711
109.039,97.311,1.80711
109.049,97.311,1.80711
109.059,97.311,1.80711
109.069,97.311,1.80711
109.079,97.311,1.80711
109.089,97.3081,1.80711
109.099,97.3081,1.80711
109.109,97.3081,1.80711
109.119,97.3081,1.80711
109.129,97.3081,1.75711
109.139,97.3081,1.75711
109.149,97.3081,1.75711
109.159,97.3081,1.75711
109.169,97.3081,1.75711
109.179,97.3081,1.75711
109.189,97.3052,1.75711
109.199,97.3052,1.75711
109.209,97.3052,1.75711
109.219,97.3052,1.75711
109.229,97.3052,1.70711
109.239,97.3052,1.70711
109.249,97.3052,1.70711
109.259,97.3052,1.70711
109.269,97.3052,1.70711
109.279,97.3052,1.70711
109.289,97.3023,1.70711
109.299,97.3023,1.70711
109.309,97.3023,1.70711
109.319,97.3023,1.70711
109.329,97.3023,1.65711
109.339,97.3023,1.65711
109.349,97.3023,1.65711
109.359,97.3023,1.65711
109.369,97.3023,1.65711
109.379,97.3023,1.65711
109.389,97.2995,1.65711
109.399,97.2995,1.65711
109.409,97.2995,1.65711
109.419,97.2995,1.65711
109.429,97.2995,1.60711
109.439,97.2995,1.60711
109.449,97.2995,1.60711
109.459,97.2995,1.60711
109.469,97.2995,1.60711
109.479,97.2995,1.60711
109.489,97.2966,1.60711
109.499,97.2966,1.60711
109.509,97.2966,1.60711
109.519,97.2966,1.60711
109.529,97.2966,1.60711
109.539,97.2966,1.60711
109.549,97.2966,1.55711
109.559,97.2966,1.55711
109.569,97.2966,1.55711
109.579,97.2966,1.55711
109.589,97.2937,1.55711
109.599,97.2937,1.55711
109.609,97.2937,1.55711
109.619,97.2937,1.55711
109.629,97.2937,1.55711
109.639,97.2937,1.55711
109.649,97.2937,1.55711
109.659,97.2937,1.55711
109.669,97.2937,1.50711
109.679,97.2937,1.50711
109.689,97.2908,1.50711
109.699,97.2908,1.50711
109.709,97.2908,1.50711
109.719,97.2908,1.50711
109.729,97.2908,1.50711
109.739,97.2908,1.50711
109.749,97.2908,1.50711
109.759,97.2908,1.50711
109.769,97.2908,1.45711
109.779,97.2908,1.45711
109.789,97.288,1.45711
109.799,97.288,1.45711
109.809,97.288,1.45711
109.819,97.288,1.45711
109.829,97.288,1.45711
109.839,97.288,1.45711
109.849,97.288,1.45711
109.859,97.288,1.45711
109.869,97.288,1.40711
109.879,97.288,1.40711
109.889,97.2851,1.40711
109.899,97.2851,1.40711
109.909,97.2851,1.40711
109.919,97.2851,1.40711
109.929,97.2851,1.40711
109.939,97.2851,1.40711
109.949,97.2851,1.40711
109.959,97.2851,1.40711
109.969,97.2851,1.35711
109.979,97.2851,1.35711
109.989,97.2822,1.35711
109.999,97.2822,1.35711
110.009,97.2822,1.35711
110.019,97.2822,1.35711
110.029,97.2822,1.35711
110.039,97.2822,1.35711
110.049,97.2822,1.35711
110.059,97.2822,1.35711
110.069,97.2822,1.35711
110.079,97.2822,1.35711
110.089,97.2793,1.30711
110.099,97.2793,1.30711
110.109,97.2793,1.30711
110.119,97.2793,1.30711
110.129,97.2793,1.30711
110.139,97.2793,1.30711
110.149,97.2793,1.30711
110.159,97.2793,1.30711
110.169,97.2793,1.30711
110.179,97.2793,1.30711
110.189,97.2765,1.25711
110.199,97.2765,1.25711
110.209,97.2765,1.25711
110.219,97.2765,1.25711
110.229,97.2765,1.25711
110.239,97.2765,1.25711
110.249,97.2765,1.25711
110.259,97.2765,1.25711
110.269,97.2765,1.25711
110.279,97.2765,1.25711
110.289,97.2736,1.25711
110.299,97.2736,1.25711
110.309,97.2736,1.20711
110.319,97.2736,1.20711
110.329,97.2736,1.20711
110.339,97.2736,1.20711
110.349,97.2736,1.20711
110.359,97.2736,1.20711
110.369,97.2736,1.20711
110.379,97.2736,1.20711
110.389,97.2707,1.20711
110.399,97.2707,1.20711
110.409,97.2707,1.15711
110.419,97.2707,1.15711
110.429,97.2707,1.15711
110.439,97.2707,1.15711
110.449,97.2707,1.15711
110.459,97.2707,1.15711
110.469,97.2707,1.15711
110.479,97.2707,1.15711
110.489,97.2678,1.15711
110.499,97.2678,1.15711
110.509,97.2678,1.10711
110.519,97.2678,1.10711
110.529,97.2678,1.10711
110.539,97.2678,1.10711
110.549,97.2678,1.10711
110.559,97.2678,1.10711
110.569,97.2678,1.10711
110.579,97.2678,1.10711
110.589,97.2649,1.10711
110.599,97.2649,1.10711
110.609,97.2649,1.05711
110.619,97.2649,1.05711
110.629,97.2649,1.05711
110.639,97.2649,1.05711
110.649,97.2649,1.05711
110.659,97.2649,1.05711
110.669,97.2649,1.05711
110.679,97.2649,1.05711
110.689,97.2621,1.05711
110.699,97.2621,1.05711
110.709,97.2621,1.05711
110.719,97.2621,1.05711
110.729,97.2621,1.05711
110.739,97.2621,1.05711
110.749,97.2621,1.05711
110.759,97.2621,1.05711
110.769,97.2621,1.00711
110.779,97.2621,1.00711
110.789,97.2592,1.00711
110.799,97.2592,1.00711
110.809,97.2592,1.00711
110.819,97.2592,1.00711
110.829,97.2592,1.00711
110.839,97.2592,1.00711
110.849,97.2592,1.00711
110.859,97.2592,1.00711
110.869,97.2592,0.957107
110.879,97.2592,0.957107
110.889,97.2563,0.957107
110.899,97.2563,0.957107
110.909,97.2563,0.957107
110.919,97.2563,0.957107
110.929,97.2563,0.957107
110.939,97.2563,0.957107
110.949,97.2563,0.957107
110.959,97.2563,0.957107
110.969,97.2563,0.907107
110.979,97.2563,0.907107
110.989,97.2534,0.907107
110.999,97.2534,0.907107
111.009,97.2534,0.907107
111.019,97.2534,0.907107
111.029,97.2534,0.907107
111.039,97.2534,0.907107
111.049,97.2534,0.907107
111.059,97.2534,0.907107
111.069,97.2534,0.907107
111.079,97.2534,0.907107
111.089,97.2506,0.857107
111.099,97.2506,0.857107
111.109,97.2506,0.857107
111.119,97.2506,0.857107
111.129,97.2506,0.857107
111.139,97.2506,0.857107
111.149,97.2506,0.857107
111.159,97.2506,0.857107
111.169,97.2506,0.857107
111.179,97.2506,0.857107
111.189,97.2477,0.807107
111.199,97.2477,0.807107
111.209,97.2477,0.807107
111.219,97.2477,0.807107
111.229,97.2477,0.807107
111.239,97.2477,0.807107
111.249,97.2477,0.807107
111.259,97.2477,0.807107
111.269,97.2477,0.807107
111.279,97.2477,0.807107
111.289,97.2448,0.757107
111.299,97.2448,0.757107
111.309,97.2448,0.757107
111.319,97.2448,0.757107
111.329,97.2448,0.757107
111.339,97.2448,0.757107
111.349,97.2448,0.757107
111.359,97.2448,0.757107
111.369,97.2448,0.757107
111.379,97.2448,0.757107
111.389,97.2419,0.636396
111.399,97.2419,0.636396
111.409,97.2419,0.636396
111.419,97.2419,0.636396
111.429,97.2419,0.636396
111.439,97.2419,0.636396
111.449,97.2419,0.636396
111.459,97.2419,0.636396
111.469,97.2419,0.636396
111.479,97.2419,0.636396
111.489,97.2391,0.636396
111.499,97.2391,0.636396
111.509,97.2391,0.636396
111.519,97.2391,0.636396
111.529,97.2391,0.636396
111.539,97.2391,0.636396
111.549,97.2391,0.565685
111.559,97.2391,0.565685
111.569,97.2391,0.565685
111.579,97.2391,0.565685
111.589,97.2362,0.565685
111.599,97.2362,0.565685
111.609,97.2362,0.565685
111.619,97.2362,0.565685
111.629,97.2362,0.565685
111.639,97.2362,0.565685
111.649,97.2362,0.565685
111.659,97.2362,0.565685
111.669,97.2362,0.494975
111.679,97.2362,0.494975
111.689,97.2333,0.494975
111.699,97.2333,0.494975
111.709,97.2333,0.494975
111.719,97.2333,0.494975
111.729,97.2333,0.494975
111.739,97.2333,0.494975
111.749,97.2333,0.494975
111.759,97.2333,0.494975
111.769,97.2333,0.494975
111.779,97.2333,0.494975
111.789,97.2304,0.424264
111.799,97.2304,0.424264
111.809,97.2304,0.474264
111.819,97.2304,0.474264
111.829,97.2304,0.424264
111.839,97.2304,0.424264
111.849,97.2304,0.424264
111.859,97.2304,0.424264
111.869,97.2304,0.424264
111.879,97.2304,0.424264
111.889,97.2276,0.424264
111.899,97.2276,0.424264
111.909,97.2276,0.424264
111.919,97.2276,0.424264
111.929,97.2276,0.424264
111.939,97.2276,0.424264
111.949,97.2276,0.353553
111.959,97.2276,0.353553
111.969,97.2276,0.353553
111.979,97.2276,0.353553
111.989,97.2247,0.353553
111.999,97.2247,0.353553
112.009,97.2247,0.353553
112.019,97.2247,0.353553
112.029,97.2247,0.353553
112.039,97.2247,0.353553
112.049,97.2247,0.353553
112.059,97.2247,0.353553
112.069,97.2247,0.353553
112.079,97.2247,0.353553
112.089,97.2218,0.282843
112.099,97.2218,0.282843
112.109,97.2218,0.282843
112.119,97.2218,0.282843
112.129,97.2218,0.282843
112.139,97.2218,0.282843
112.149,97.2218,0.282843
112.159,97.2218,0.282843
112.169,97.2218,0.282843
112.179,97.2218,0.282843
112.189,97.2189,0.282843
112.199,97.2189,0.282843
112.209,97.2189,0.282843
112.219,97.2189,0.282843
112.229,97.2189,0.282843
112.239,97.2189,0.282843
112.249,97.2189,0.282843
112.259,97.2189,0.282843
112.269,97.2189,0.282843
112.279,97.2189,0.282843
112.289,97.2161,0.212132
112.299,97.2161,0.212132
112.309,97.2161,0.212132
112.319,97.2161,0.212132
112.329,97.2161,0.212132
112.339,97.2161,0.212132
112.349,97.2161,0.212132
112.359,97.2161,0.212132
112.369,97.2161,0.212132
112.379,97.2161,0.212132
112.389,97.2132,0.212132
112.399,97.2132,0.212132
112.409,97.2132,0.212132
112.419,97.2132,0.212132
112.429,97.2132,0.212132
112.439,97.2132,0.212132
112.449,97.2132,0.212132
112.459,97.2132,0.212132
112.469,97.2132,0.212132
112.479,97.2132,0.212132
112.489,97.2103,0.212132
112.499,97.2103,0.212132
112.509,97.2103,0.212132
112.519,97.2103,0.212132
112.529,97.2103,0.212132
112.539,97.2103,0.212132
112.549,97.2103,0.212132
112.559,97.2103,0.212132
112.569,97.2103,0.212132
112.579,97.2103,0.212132
112.589,97.2074,0.212132
112.599,97.2074,0.212132
112.609,97.2074,0.212132
112.619,97.2074,0.212132
112.629,97.2074,0.212132
112.639,97.2074,0.212132
112.649,97.2074,0.212132
112.659,97.2074,0.212132
112.669,97.2074,0.212132
112.679,97.2074,0.212132
112.689,97.2045,0.212132
112.699,97.2045,0.212132
112.709,97.2045,0.212132
112.719,97.2045,0.212132
112.729,97.2045,0.212132
112.739,97.2045,0.212132
112.749,97.2045,0.212132
112.759,97.2045,0.212132
112.769,97.2045,0.212132
112.779,97.2045,0.212132
