ElapsedTime(s),Battery(%),DistanceRemaining
42.5962,98.9175,8.08909
42.6062,98.9188,8.08909
42.6162,98.9188,8.08909
42.6262,98.9188,8.08909
42.6362,98.9188,8.08909
42.6461,98.9188,8.08909
42.6562,98.9188,8.01838
42.6662,98.9188,8.01838
42.6762,98.9188,8.01838
42.6862,98.9188,8.01838
42.6962,98.9188,8.01838
42.7062,98.9201,8.01838
42.7162,98.9201,8.01838
42.7262,98.9201,8.01838
42.7362,98.9201,8.01838
42.7462,98.9201,8.01838
42.7562,98.9201,8.01838
42.7662,98.9201,8.01838
42.7761,98.9201,8.01838
42.7861,98.9201,8.01838
42.7962,98.9201,8.01838
42.8062,98.9214,8.01838
42.8162,98.9214,7.94767
42.8262,98.9214,7.94767
42.8362,98.9214,7.94767
42.8462,98.9214,7.94767
42.8564,98.9214,8.03553
42.8661,98.9214,8.03553
42.8761,98.9214,8.03553
42.8861,98.9214,8.03553
42.8962,98.9214,8.03553
42.9061,98.9227,8.03553
42.9162,98.9227,8.03553
42.9261,98.9227,8.03553
42.9362,98.9227,8.03553
42.9462,98.9227,8.03553
42.9562,98.9227,8.03553
42.9662,98.9227,8.03553
42.9762,98.9227,8.03553
42.9861,98.9227,8.03553
42.9962,98.9227,7.96482
43.0061,98.9227,7.96482
43.0162,98.9227,7.96482
43.0262,98.9227,7.96482
43.0362,98.9227,7.96482
43.0462,98.9227,7.96482
43.0563,98.9227,7.96482
43.0662,98.9227,7.96482
43.0761,98.9227,7.96482
43.0862,98.9227,7.96482
43.0963,98.9227,7.96482
43.1062,98.9198,7.96482
43.1162,98.9198,7.96482
43.1262,98.9198,7.96482
43.1362,98.9198,7.96482
43.1463,98.9198,7.96482
43.1561,98.9198,7.89411
43.1662,98.9198,7.89411
43.1762,98.9198,7.89411
43.1862,98.9198,7.89411
43.1962,98.9198,7.89411
43.2062,98.917,7.89411
43.2161,98.917,7.89411
43.2262,98.917,7.89411
43.2362,98.917,7.89411
43.2463,98.917,7.89411
43.2562,98.917,7.89411
43.2662,98.917,7.89411
43.2761,98.917,7.8234
43.2862,98.917,7.8234
43.2962,98.917,7.8234
43.3063,98.9141,7.8234
43.3162,98.9141,7.8234
43.3262,98.9141,7.8234
43.3362,98.9141,7.8234
43.3462,98.9141,7.8234
43.3562,98.9141,7.8234
43.3662,98.9141,7.8234
43.3761,98.9141,7.8234
43.3863,98.9141,7.8234
43.3963,98.9141,7.8234
43.4062,98.9112,7.8234
43.4162,98.9112,7.8234
43.4262,98.9112,7.8234
43.4362,98.9112,7.75269
43.4463,98.9112,7.75269
43.4562,98.9112,7.75269
43.4663,98.9112,7.75269
43.4762,98.9112,7.75269
43.4861,98.9112,7.75269
43.4963,98.9112,7.75269
43.5062,98.9083,7.75269
43.5162,98.9083,7.75269
43.5261,98.9083,7.75269
43.5361,98.9083,7.75269
43.5462,98.9083,7.75269
43.5562,98.9083,7.75269
43.5662,98.9083,7.75269
43.5762,98.9083,7.68198
43.5861,98.9083,7.68198
43.5961,98.9083,7.68198
43.6062,98.9054,7.68198
43.6162,98.9054,7.68198
43.6262,98.9054,7.68198
43.6361,98.9054,7.68198
43.6462,98.9054,7.68198
43.6562,98.9054,7.68198
43.6662,98.9054,7.68198
43.6761,98.9054,7.68198
43.6862,98.9054,7.68198
43.6962,98.9054,7.68198
43.7063,98.9026,7.68198
43.7162,98.9026,7.68198
43.7262,98.9026,7.61127
43.7362,98.9026,7.61127
43.7461,98.9026,7.61127
43.7562,98.9026,7.61127
43.7662,98.9026,7.61127
43.7762,98.9026,7.61127
43.7861,98.9026,7.61127
43.7962,98.9026,7.61127
43.8062,98.8997,7.61127
43.8161,98.8997,7.61127
43.8262,98.8997,7.61127
43.8361,98.8997,7.61127
43.8462,98.8997,7.61127
43.8562,98.8997,7.61127
43.8664,98.8997,7.61127
43.8762,98.8997,7.54056
43.8865,98.8997,7.56127
43.8962,98.8997,7.56127
43.9061,98.8968,7.56127
43.9162,98.8968,7.56127
43.9262,98.8968,7.56127
43.9362,98.8968,7.56127
43.9461,98.8968,7.56127
43.9561,98.8968,7.49056
43.9662,98.8968,7.49056
43.9761,98.8968,7.49056
43.9862,98.8968,7.49056
43.9962,98.8968,7.49056
44.0062,98.8939,7.49056
44.0162,98.8939,7.49056
44.0262,98.8939,7.49056
44.0362,98.8939,7.49056
44.0462,98.8939,7.49056
44.0562,98.8939,7.49056
44.0662,98.8939,7.49056
44.0762,98.8939,7.49056
44.0862,98.8939,7.49056
44.0962,98.8939,7.41985
44.1062,98.8911,7.41985
44.1162,98.8911,7.41985
44.1261,98.8911,7.41985
44.1362,98.8911,7.41985
44.1462,98.8911,7.41985
44.1563,98.8911,7.41985
44.1662,98.8911,7.41985
44.1762,98.8911,7.41985
44.1861,98.8911,7.41985
44.1962,98.8911,7.41985
44.2062,98.8882,7.41985
44.2162,98.8882,7.41985
44.2262,98.8882,7.41985
44.2362,98.8882,7.34914
44.2465,98.8882,7.34914
44.2562,98.8882,7.34914
44.2662,98.8882,7.34914
44.2762,98.8882,7.34914
44.2862,98.8882,7.34914
44.2962,98.8882,7.34914
44.3062,98.8853,7.34914
44.3162,98.8853,7.34914
44.3262,98.8853,7.34914
44.3363,98.8853,7.34914
44.3462,98.8853,7.34914
44.3562,98.8853,7.34914
44.3662,98.8853,7.34914
44.3762,98.8853,7.34914
44.3861,98.8853,7.34914
44.3962,98.8853,7.27843
44.4062,98.8824,7.27843
44.4162,98.8824,7.27843
44.4262,98.8824,7.27843
44.4362,98.8824,7.27843
44.4462,98.8824,7.27843
44.4562,98.8824,7.27843
44.4662,98.8824,7.27843
44.4761,98.8824,7.27843
44.4863,98.8824,7.27843
44.4962,98.8824,7.27843
44.5062,98.8796,7.27843
44.5162,98.8796,7.27843
44.5262,98.8796,7.27843
44.5362,98.8796,7.20772
44.5462,98.8796,7.20772
44.5562,98.8796,7.20772
44.5662,98.8796,7.20772
44.5762,98.8796,7.20772
44.5861,98.8796,7.20772
44.5962,98.8796,7.20772
44.6063,98.8767,7.20772
44.6162,98.8767,7.20772
44.6261,98.8767,7.20772
44.6362,98.8767,7.20772
44.6462,98.8767,7.20772
44.6562,98.8767,7.20772
44.6662,98.8767,7.20772
44.6761,98.8767,7.20772
44.6864,98.8767,7.20772
44.6962,98.8767,7.13701
44.7062,98.8738,7.13701
44.7162,98.8738,7.13701
44.7261,98.8738,7.13701
44.7362,98.8738,7.08701
44.7462,98.8738,7.08701
44.7562,98.8738,7.08701
44.7662,98.8738,7.08701
44.7762,98.8738,7.08701
44.7862,98.8738,7.08701
44.7962,98.8738,7.08701
44.8062,98.8709,7.08701
44.8162,98.8709,7.08701
44.8262,98.8709,7.08701
44.8362,98.8709,7.08701
44.8462,98.8709,7.08701
44.8563,98.8709,7.03701
44.8662,98.8709,7.03701
44.8762,98.8709,7.03701
44.8862,98.8709,7.03701
44.8964,98.8709,7.03701
44.9062,98.8681,7.03701
44.9164,98.8681,7.05772
44.9262,98.8681,7.05772
44.9362,98.8681,7.05772
44.9461,98.8681,7.05772
44.9562,98.8681,7.05772
44.9663,98.8681,6.98701
44.9761,98.8681,6.98701
44.9861,98.8681,6.98701
44.9962,98.8681,6.98701
45.0061,98.8652,6.98701
45.0162,98.8652,6.98701
45.0262,98.8652,6.98701
45.0362,98.8652,6.98701
45.0462,98.8652,6.98701
45.0562,98.8652,6.93701
45.0662,98.8652,6.93701
45.0762,98.8652,6.93701
45.0862,98.8652,6.93701
45.0962,98.8652,6.93701
45.1062,98.8623,6.93701
45.1162,98.8623,6.93701
45.1261,98.8623,6.93701
45.1361,98.8623,6.93701
45.1462,98.8623,6.93701
45.1562,98.8623,6.88701
45.1662,98.8623,6.88701
45.1761,98.8623,6.88701
45.1862,98.8623,6.88701
45.1962,98.8623,6.88701
45.2062,98.8594,6.88701
45.2162,98.8594,6.88701
45.2262,98.8594,6.88701
45.2362,98.8594,6.88701
45.2462,98.8594,6.88701
45.2562,98.8594,6.83701
45.2663,98.8594,6.83701
45.2762,98.8594,6.83701
45.2862,98.8594,6.83701
45.2963,98.8594,6.83701
45.3062,98.8566,6.83701
45.3162,98.8566,6.83701
45.3262,98.8566,6.83701
45.3362,98.8566,6.83701
45.3462,98.8566,6.83701
45.3562,98.8566,6.78701
45.3662,98.8566,6.78701
45.3762,98.8566,6.78701
45.3862,98.8566,6.78701
45.3962,98.8566,6.78701
45.4063,98.8537,6.78701
45.4163,98.8537,6.78701
45.4261,98.8537,6.78701
45.4361,98.8537,6.78701
45.4462,98.8537,6.78701
45.4562,98.8537,6.73701
45.4662,98.8537,6.73701
45.4761,98.8537,6.73701
45.4861,98.8537,6.73701
45.4962,98.8537,6.73701
45.5062,98.8508,6.73701
45.5162,98.8508,6.73701
45.5262,98.8508,6.73701
45.5362,98.8508,6.68701
45.5462,98.8508,6.68701
45.5562,98.8508,6.68701
45.5662,98.8508,6.68701
45.5762,98.8508,6.68701
45.5862,98.8508,6.68701
45.5962,98.8508,6.68701
45.6062,98.8479,6.68701
45.6162,98.8479,6.63701
45.6262,98.8479,6.63701
45.6362,98.8479,6.63701
45.6462,98.8479,6.63701
45.6563,98.8479,6.63701
45.6662,98.8479,6.63701
45.6761,98.8479,6.63701
45.6862,98.8479,6.63701
45.6963,98.8479,6.63701
45.7062,98.845,6.63701
45.7162,98.845,6.58701
45.7262,98.845,6.58701
45.7363,98.845,6.58701
45.7463,98.845,6.58701
45.7563,98.845,6.58701
45.7662,98.845,6.58701
45.7762,98.845,6.58701
45.7862,98.845,6.58701
45.7963,98.845,6.58701
45.8062,98.8422,6.58701
45.8163,98.8422,6.58701
45.8263,98.8422,6.53701
45.8362,98.8422,6.53701
45.8462,98.8422,6.53701
45.8563,98.8422,6.53701
45.8662,98.8422,6.53701
45.8761,98.8422,6.53701
45.8861,98.8422,6.53701
45.8962,98.8422,6.53701
45.9062,98.8393,6.53701
45.9163,98.8393,6.53701
45.9263,98.8393,6.48701
45.9362,98.8393,6.48701
45.9464,98.8393,6.48701
45.9562,98.8393,6.48701
45.9662,98.8393,6.48701
45.9762,98.8393,6.48701
45.9862,98.8393,6.48701
45.9962,98.8393,6.48701
46.0062,98.8364,6.48701
46.0162,98.8364,6.48701
46.0262,98.8364,6.43701
46.0361,98.8364,6.43701
46.0462,98.8364,6.43701
46.0562,98.8364,6.43701
46.0663,98.8364,6.43701
46.0762,98.8364,6.43701
46.0862,98.8364,6.43701
46.0963,98.8364,6.43701
46.1063,98.8335,6.43701
46.1162,98.8335,6.43701
46.1262,98.8335,6.43701
46.1362,98.8335,6.43701
46.1463,98.8335,6.43701
46.1563,98.8335,6.43701
46.1662,98.8335,6.43701
46.1762,98.8335,6.43701
46.1862,98.8335,6.38701
46.1962,98.8335,6.38701
46.2062,98.8307,6.38701
46.2162,98.8307,6.38701
46.2262,98.8307,6.38701
46.2362,98.8307,6.38701
46.2462,98.8307,6.38701
46.2562,98.8307,6.38701
46.2662,98.8307,6.38701
46.2762,98.8307,6.38701
46.2862,98.8307,6.33701
46.2963,98.8307,6.33701
46.3063,98.8278,6.33701
46.3163,98.8278,6.33701
46.3263,98.8278,6.33701
46.3362,98.8278,6.33701
46.3462,98.8278,6.33701
46.3562,98.8278,6.33701
46.3663,98.8278,6.33701
46.3762,98.8278,6.33701
46.3862,98.8278,6.28701
46.3962,98.8278,6.28701
46.4062,98.8249,6.28701
46.4162,98.8249,6.28701
46.4262,98.8249,6.28701
46.4362,98.8249,6.28701
46.4462,98.8249,6.28701
46.4563,98.8249,6.28701
46.4663,98.8249,6.28701
46.4762,98.8249,6.28701
46.4862,98.8249,6.23701
46.4963,98.8249,6.23701
46.5062,98.822,6.23701
46.5162,98.822,6.23701
46.5262,98.822,6.23701
46.5362,98.822,6.23701
46.5463,98.822,6.23701
46.5562,98.822,6.23701
46.5662,98.822,6.23701
46.5762,98.822,6.23701
46.5861,98.822,6.18701
46.5962,98.822,6.18701
46.6062,98.8192,6.18701
46.6162,98.8192,6.18701
46.6262,98.8192,6.18701
46.6361,98.8192,6.18701
46.6462,98.8192,6.18701
46.6562,98.8192,6.18701
46.6662,98.8192,6.18701
46.6761,98.8192,6.18701
46.6861,98.8192,6.13701
46.6962,98.8192,6.13701
46.7063,98.8163,6.13701
46.7162,98.8163,6.13701
46.7262,98.8163,6.13701
46.7362,98.8163,6.13701
46.7462,98.8163,6.13701
46.7562,98.8163,6.13701
46.7662,98.8163,6.13701
46.7761,98.8163,6.13701
46.7862,98.8163,6.0663
46.7962,98.8163,6.0663
46.8062,98.8134,6.0663
46.8162,98.8134,6.0663
46.8262,98.8134,6.0663
46.8362,98.8134,6.0663
46.8462,98.8134,6.0663
46.8562,98.8134,6.0663
46.8662,98.8134,6.0663
46.8762,98.8134,6.0663
46.8861,98.8134,6.0663
46.8963,98.8134,6.0663
46.9062,98.8105,6.0663
46.9162,98.8105,6.0663
46.9262,98.8105,6.01629
46.9362,98.8105,6.01629
46.9462,98.8105,6.01629
46.9565,98.8105,6.01629
46.9662,98.8105,6.01629
46.9763,98.8105,6.01629
46.9861,98.8105,6.01629
46.9962,98.8105,6.01629
47.0062,98.8077,6.01629
47.0162,98.8077,6.01629
47.0262,98.8077,5.9663
47.0361,98.8077,5.9663
47.0461,98.8077,5.9663
47.0561,98.8077,5.9663
47.0662,98.8077,5.9663
47.0761,98.8077,5.9663
47.0861,98.8077,5.9663
47.0962,98.8077,5.9663
47.1062,98.8048,5.9663
47.1162,98.8048,5.9663
47.1261,98.8048,5.9163
47.1362,98.8048,5.9163
47.1462,98.8048,5.9163
47.1562,98.8048,5.9163
47.1662,98.8048,5.9163
47.1761,98.8048,5.9163
47.1861,98.8048,5.9163
47.1962,98.8048,5.9163
47.2062,98.8019,5.9163
47.2162,98.8019,5.9163
47.2262,98.8019,5.9163
47.2362,98.8019,5.9163
47.2463,98.8019,5.8663
47.2562,98.8019,5.8663
47.2663,98.8019,5.8663
47.2762,98.8019,5.8663
47.2861,98.8019,5.8663
47.2962,98.8019,5.8663
47.3062,98.799,5.8663
47.3162,98.799,5.8663
47.3262,98.799,5.79558
47.3361,98.799,5.79558
47.3462,98.799,5.79558
47.3562,98.799,5.79558
47.3662,98.799,5.79558
47.3761,98.799,5.79558
47.3861,98.799,5.79558
47.3962,98.799,5.79558
47.4062,98.7962,5.79558
47.4163,98.7962,5.79558
47.4261,98.7962,5.79558
47.4362,98.7962,5.79558
47.4462,98.7962,5.79558
47.4562,98.7962,5.79558
47.4662,98.7962,5.79558
47.4761,98.7962,5.79558
47.4862,98.7962,5.79558
47.4962,98.7962,5.79558
47.5062,98.7933,5.74558
47.5162,98.7933,5.74558
47.5262,98.7933,5.74558
47.5362,98.7933,5.74558
47.5462,98.7933,5.74558
47.5562,98.7933,5.74558
47.5662,98.7933,5.74558
47.5762,98.7933,5.74558
47.5862,98.7933,5.67487
47.5963,98.7933,5.67487
47.6062,98.7904,5.67487
47.6162,98.7904,5.67487
47.6262,98.7904,5.67487
47.6362,98.7904,5.67487
47.6463,98.7904,5.67487
47.6562,98.7904,5.67487
47.6663,98.7904,5.67487
47.6762,98.7904,5.67487
47.6861,98.7904,5.67487
47.6962,98.7904,5.67487
47.7062,98.7875,5.67487
47.7162,98.7875,5.67487
47.7262,98.7875,5.67487
47.7362,98.7875,5.67487
47.7462,98.7875,5.62487
47.7562,98.7875,5.62487
47.7662,98.7875,5.62487
47.7762,98.7875,5.62487
47.7862,98.7875,5.62487
47.7962,98.7875,5.62487
47.8063,98.7847,5.62487
47.8162,98.7847,5.62487
47.8262,98.7847,5.62487
47.8362,98.7847,5.62487
47.8462,98.7847,5.62487
47.8562,98.7847,5.62487
47.8662,98.7847,5.62487
47.8762,98.7847,5.62487
47.8862,98.7847,5.62487
47.8962,98.7847,5.62487
47.9062,98.7818,5.55416
47.9162,98.7818,5.55416
47.9262,98.7818,5.55416
47.9362,98.7818,5.55416
47.9462,98.7818,5.55416
47.9562,98.7818,5.55416
47.9663,98.7818,5.55416
47.9762,98.7818,5.55416
47.9863,98.7818,5.55416
47.9963,98.7818,5.55416
48.0064,98.7789,5.55416
48.0162,98.7789,5.55416
48.0261,98.7789,5.55416
48.0362,98.7789,5.55416
48.0462,98.7789,5.48345
48.0562,98.7789,5.48345
48.0662,98.7789,5.48345
48.0761,98.7789,5.48345
48.0862,98.7789,5.48345
48.0962,98.7789,5.48345
48.1062,98.776,5.48345
48.1163,98.776,5.48345
48.1261,98.776,5.48345
48.1362,98.776,5.48345
48.1463,98.776,5.48345
48.1562,98.776,5.48345
48.1662,98.776,5.48345
48.1761,98.776,5.48345
48.1862,98.776,5.41274
48.1962,98.776,5.41274
48.2062,98.7731,5.41274
48.2163,98.7731,5.41274
48.2262,98.7731,5.41274
48.2361,98.7731,5.41274
48.2462,98.7731,5.41274
48.2562,98.7731,5.41274
48.2662,98.7731,5.41274
48.2761,98.7731,5.41274
48.2862,98.7731,5.41274
48.2962,98.7731,5.41274
48.3062,98.7703,5.41274
48.3162,98.7703,5.41274
48.3262,98.7703,5.41274
48.3361,98.7703,5.41274
48.3462,98.7703,5.34203
48.3562,98.7703,5.34203
48.3662,98.7703,5.34203
48.3762,98.7703,5.34203
48.3861,98.7703,5.34203
48.3962,98.7703,5.34203
48.4062,98.7674,5.34203
48.4162,98.7674,5.34203
48.4262,98.7674,5.34203
48.4362,98.7674,5.34203
48.4462,98.7674,5.34203
48.4562,98.7674,5.34203
48.4662,98.7674,5.34203
48.4761,98.7674,5.34203
48.4862,98.7674,5.34203
48.4962,98.7674,5.34203
48.5062,98.7645,5.27132
48.5162,98.7645,5.27132
48.5262,98.7645,5.27132
48.5362,98.7645,5.27132
48.5462,98.7645,5.27132
48.5562,98.7645,5.27132
48.5662,98.7645,5.27132
48.5762,98.7645,5.27132
48.5861,98.7645,5.27132
48.5962,98.7645,5.27132
48.6065,98.7616,5.27132
48.6162,98.7616,5.27132
48.6262,98.7616,5.27132
48.6362,98.7616,5.27132
48.6462,98.7616,5.27132
48.6562,98.7616,5.27132
48.6662,98.7616,5.20061
48.6762,98.7616,5.20061
48.6862,98.7616,5.20061
48.6962,98.7616,5.20061
48.7062,98.7588,5.20061
48.7162,98.7588,5.20061
48.7261,98.7588,5.20061
48.7362,98.7588,5.20061
48.7462,98.7588,5.20061
48.7563,98.7588,5.20061
48.7662,98.7588,5.20061
48.7761,98.7588,5.20061
48.7861,98.7588,5.20061
48.7962,98.7588,5.20061
48.8062,98.7559,5.1299
48.8162,98.7559,5.1299
48.8262,98.7559,5.1299
48.8362,98.7559,5.1299
48.8462,98.7559,5.1299
48.8562,98.7559,5.1299
48.8662,98.7559,5.1299
48.8762,98.7559,5.1299
48.8862,98.7559,5.1299
48.8962,98.7559,5.1299
48.9063,98.753,5.1299
48.9162,98.753,5.1299
48.9262,98.753,5.1299
48.9362,98.753,5.1299
48.9462,98.753,5.1299
48.9562,98.753,5.1299
48.9662,98.753,5.1299
48.9762,98.753,5.1299
48.9861,98.753,5.1299
48.9962,98.753,5.1299
49.0062,98.7501,5.05919
49.0163,98.7501,5.05919
49.0261,98.7501,5.05919
49.0364,98.7501,5.10919
49.0462,98.7501,5.10919
49.0562,98.7501,5.10919
49.0662,98.7501,5.05919
49.0763,98.7501,5.05919
49.0862,98.7501,5.05919
49.0962,98.7501,5.05919
49.1062,98.7473,5.05919
49.1162,98.7473,5.05919
49.1262,98.7473,5.05919
49.1361,98.7473,5.05919
49.1462,98.7473,4.98848
49.1562,98.7473,4.98848
49.1663,98.7473,4.98848
49.1762,98.7473,4.98848
49.1862,98.7473,4.98848
49.1962,98.7473,4.98848
49.2062,98.7444,4.98848
49.2162,98.7444,4.98848
49.2262,98.7444,4.98848
49.2362,98.7444,4.98848
49.2462,98.7444,4.98848
49.2562,98.7444,4.98848
49.2662,98.7444,4.98848
49.2762,98.7444,4.98848
49.2862,98.7444,4.98848
49.2962,98.7444,4.98848
49.3062,98.7415,4.91777
49.3163,98.7415,4.91777
49.3262,98.7415,4.91777
49.3361,98.7415,4.91777
49.3462,98.7415,4.91777
49.3562,98.7415,4.91777
49.3662,98.7415,4.91777
49.3762,98.7415,4.91777
49.3862,98.7415,4.91777
49.3962,98.7415,4.91777
49.4062,98.7386,4.91777
49.4162,98.7386,4.91777
49.4261,98.7386,4.91777
49.4362,98.7386,4.91777
49.4462,98.7386,4.84706
49.4563,98.7386,4.84706
49.4664,98.7386,4.84706
49.4762,98.7386,4.84706
49.4861,98.7386,4.84706
49.4962,98.7386,4.84706
49.5062,98.7358,4.84706
49.5162,98.7358,4.84706
49.5262,98.7358,4.84706
49.5362,98.7358,4.84706
49.5463,98.7358,4.84706
49.5562,98.7358,4.84706
49.5662,98.7358,4.84706
49.5762,98.7358,4.84706
49.5862,98.7358,4.77635
49.5962,98.7358,4.77635
49.6062,98.7329,4.77635
49.6162,98.7329,4.77635
49.6263,98.7329,4.77635
49.6362,98.7329,4.77635
49.6462,98.7329,4.77635
49.6561,98.7329,4.77635
49.6662,98.7329,4.77635
49.6761,98.7329,4.77635
49.6862,98.7329,4.77635
49.6962,98.7329,4.77635
49.7062,98.73,4.77635
49.7162,98.73,4.77635
49.7261,98.73,4.77635
49.7361,98.73,4.77635
49.7462,98.73,4.70564
49.7562,98.73,4.70564
49.7662,98.73,4.70564
49.7761,98.73,4.70564
49.7863,98.73,4.70564
49.7962,98.73,4.70564
49.8062,98.7271,4.70564
49.8162,98.7271,4.70564
49.8262,98.7271,4.70564
49.8361,98.7271,4.70564
49.8462,98.7271,4.70564
49.8563,98.7271,4.70564
49.8662,98.7271,4.70564
49.8762,98.7271,4.70564
49.8862,98.7271,4.70564
49.8962,98.7271,4.70564
49.9062,98.7243,4.63492
49.9162,98.7243,4.63492
49.9262,98.7243,4.63492
49.9362,98.7243,4.63492
49.9462,98.7243,4.63492
49.9562,98.7243,4.63492
49.9662,98.7243,4.63492
49.9761,98.7243,4.63492
49.9862,98.7243,4.63492
49.9962,98.7243,4.63492
50.0062,98.7214,4.63492
50.0163,98.7214,4.63492
50.0261,98.7214,4.63492
50.0361,98.7214,4.63492
50.0463,98.7214,4.56421
50.0562,98.7214,4.56421
50.0663,98.7214,4.56421
50.0761,98.7214,4.56421
50.0862,98.7214,4.56421
50.0961,98.7214,4.56421
50.1061,98.7185,4.56421
50.1162,98.7185,4.56421
50.1261,98.7185,4.56421
50.1361,98.7185,4.56421
50.1462,98.7185,4.56421
50.1562,98.7185,4.56421
50.1662,98.7185,4.56421
50.1762,98.7185,4.56421
50.1862,98.7185,4.51421
50.1962,98.7185,4.51421
50.2062,98.7156,4.51421
50.2162,98.7156,4.51421
50.2261,98.7156,4.51421
50.2361,98.7156,4.51421
50.2462,98.7156,4.51421
50.2562,98.7156,4.51421
50.2662,98.7156,4.4435
50.2761,98.7156,4.4435
50.2861,98.7156,4.4435
50.2962,98.7156,4.4435
50.3062,98.7128,4.4435
50.3162,98.7128,4.4435
50.3262,98.7128,4.4435
50.3362,98.7128,4.4435
50.3462,98.7128,4.4435
50.3562,98.7128,4.4435
50.3662,98.7128,4.4435
50.3762,98.7128,4.4435
50.3861,98.7128,4.4435
50.3962,98.7128,4.4435
50.4062,98.71,4.4435
50.4162,98.71,4.4435
50.4262,98.71,4.37279
50.4362,98.71,4.37279
50.4462,98.71,4.37279
50.4562,98.71,4.37279
50.4662,98.71,4.37279
50.4761,98.71,4.37279
50.4861,98.71,4.37279
50.4962,98.71,4.37279
50.5062,98.7072,4.37279
50.5162,98.7072,4.37279
50.5262,98.7072,4.37279
50.5362,98.7072,4.37279
50.5462,98.7072,4.37279
50.5562,98.7072,4.37279
50.5662,98.7072,4.30208
50.5762,98.7072,4.30208
50.5862,98.7072,4.30208
50.5962,98.7072,4.30208
50.6062,98.7043,4.30208
50.6162,98.7043,4.30208
50.6262,98.7043,4.30208
50.6361,98.7043,4.30208
50.6462,98.7043,4.30208
50.6562,98.7043,4.30208
50.6663,98.7043,4.30208
50.6762,98.7043,4.30208
50.6862,98.7043,4.30208
50.6962,98.7043,4.30208
50.7062,98.7014,4.23137
50.7162,98.7014,4.23137
50.7262,98.7014,4.23137
50.7361,98.7014,4.23137
50.7464,98.7014,4.23137
50.7562,98.7014,4.23137
50.7662,98.7014,4.23137
50.7762,98.7014,4.23137
50.7862,98.7014,4.23137
50.7962,98.7014,4.23137
50.8062,98.6985,4.23137
50.8162,98.6985,4.23137
50.8262,98.6985,4.23137
50.8362,98.6985,4.23137
50.8462,98.6985,4.16066
50.8562,98.6985,4.16066
50.8662,98.6985,4.16066
50.8761,98.6985,4.16066
50.8862,98.6985,4.16066
50.8962,98.6985,4.16066
50.9062,98.6956,4.16066
50.9163,98.6956,4.16066
50.9262,98.6956,4.16066
50.9361,98.6956,4.16066
50.9462,98.6956,4.16066
50.9562,98.6956,4.16066
50.9662,98.6956,4.16066
50.9762,98.6956,4.16066
50.9862,98.6956,4.16066
50.9962,98.6956,4.16066
51.0062,98.6928,4.08995
51.0162,98.6928,4.08995
51.0261,98.6928,4.08995
51.0362,98.6928,4.08995
51.0462,98.6928,4.08995
51.0562,98.6928,4.08995
51.0663,98.6928,4.08995
51.0763,98.6928,4.08995
51.0862,98.6928,4.08995
51.0963,98.6928,4.08995
51.1061,98.6899,4.08995
51.1162,98.6899,4.08995
51.1262,98.6899,4.01924
51.1361,98.6899,4.01924
51.1462,98.6899,4.01924
51.1561,98.6899,4.01924
51.1662,98.6899,4.01924
51.1762,98.6899,4.01924
51.1862,98.6899,4.01924
51.1963,98.6899,4.01924
51.2062,98.687,4.01924
51.2163,98.687,4.01924
51.2263,98.687,4.01924
51.2362,98.687,4.01924
51.2462,98.687,4.01924
51.2562,98.687,4.01924
51.2662,98.687,4.01924
51.2762,98.687,4.01924
51.2862,98.687,4.01924
51.2962,98.687,4.01924
51.3062,98.6841,3.89853
51.3163,98.6841,3.89853
51.3262,98.6841,3.89853
51.3362,98.6841,3.89853
51.3463,98.6841,3.89853
51.3562,98.6841,3.89853
51.3662,98.6841,3.89853
51.3762,98.6841,3.89853
51.3862,98.6841,3.89853
51.3963,98.6841,3.89853
51.4062,98.6813,3.89853
51.4162,98.6813,3.89853
51.4262,98.6813,3.84853
51.4362,98.6813,3.84853
51.4462,98.6813,3.84853
51.4562,98.6813,3.84853
51.4662,98.6813,3.84853
51.4762,98.6813,3.84853
51.4862,98.6813,3.84853
51.4963,98.6813,3.84853
51.5062,98.6784,3.79853
51.5162,98.6784,3.79853
51.5262,98.6784,3.79853
51.5362,98.6784,3.79853
51.5462,98.6784,3.79853
51.5562,98.6784,3.79853
51.5663,98.6784,3.79853
51.5762,98.6784,3.79853
51.5862,98.6784,3.79853
51.5962,98.6784,3.79853
51.6062,98.6755,3.79853
51.6162,98.6755,3.79853
51.6262,98.6755,3.74853
51.6362,98.6755,3.74853
51.6463,98.6755,3.74853
51.6562,98.6755,3.74853
51.6662,98.6755,3.74853
51.6762,98.6755,3.74853
51.6862,98.6755,3.74853
51.6962,98.6755,3.74853
51.7062,98.6726,3.74853
51.7162,98.6726,3.74853
51.7262,98.6726,3.69853
51.7363,98.6726,3.69853
51.7463,98.6726,3.69853
51.7562,98.6726,3.69853
51.7662,98.6726,3.69853
51.7762,98.6726,3.69853
51.7861,98.6726,3.69853
51.7962,98.6726,3.69853
51.8062,98.6698,3.69853
51.8162,98.6698,3.69853
51.8262,98.6698,3.64853
51.8362,98.6698,3.64853
51.8462,98.6698,3.64853
51.8562,98.6698,3.64853
51.8662,98.6698,3.64853
51.8762,98.6698,3.64853
51.8862,98.6698,3.64853
51.8962,98.6698,3.64853
51.9062,98.6669,3.59853
51.9162,98.6669,3.59853
51.9262,98.6669,3.59853
51.9362,98.6669,3.59853
51.9462,98.6669,3.59853
51.9562,98.6669,3.59853
