ElapsedTime(s),Battery(%)
690.698,80.188
690.798,80.1851
690.898,80.1822
690.998,80.1794
691.098,80.1765
691.198,80.1736
691.298,80.1707
691.398,80.1678
691.497,80.165
691.598,80.1621
691.698,80.1592
691.798,80.1563
691.898,80.1535
691.998,80.1506
692.098,80.1477
692.198,80.1448
692.298,80.142
692.398,80.1391
692.498,80.1362
692.598,80.1333
692.698,80.1305
692.798,80.1276
692.898,80.1247
692.998,80.1218
693.098,80.119
693.198,80.1161
693.298,80.1132
693.398,80.1103
693.498,80.1074
693.598,80.1046
693.698,80.1017
693.798,80.0988
693.898,80.0959
693.998,80.0931
694.098,80.0902
694.198,80.0873
694.298,80.0844
694.398,80.0816
694.498,80.0787
694.598,80.0758
694.698,80.0729
694.798,80.0701
694.898,80.0672
694.998,80.0643
695.098,80.0614
695.198,80.0586
695.298,80.0557
695.398,80.0528
695.498,80.0499
695.598,80.0471
695.698,80.0442
695.798,80.0413
695.898,80.0384
695.998,80.0356
696.098,80.0327
696.198,80.0298
696.298,80.0269
696.398,80.024
696.498,80.0212
696.597,80.0183
696.698,80.0154
696.798,80.0125
696.898,80.0097
696.998,80.0068
697.098,80.0039
697.198,80.001
697.298,79.9982
697.398,79.9953
697.498,79.9924
697.598,79.9895
697.698,79.9867
697.798,79.9838
697.898,79.9809
697.998,79.978
698.098,79.9752
698.198,79.9723
698.298,79.9694
698.398,79.9665
698.498,79.9637
698.598,79.9608
698.698,79.9579
698.798,79.955
698.898,79.9522
698.998,79.9493
699.098,79.9464
699.198,79.9435
699.298,79.9406
699.398,79.9378
699.498,79.9349
699.598,79.932
699.698,79.9291
699.798,79.9263
699.898,79.9234
699.998,79.9205
700.098,79.9176
700.198,79.9148
700.298,79.9119
700.398,79.909
700.498,79.9061
700.598,79.9033
700.698,79.9004
700.798,79.8975
700.898,79.8946
700.998,79.8918
701.098,79.8889
701.198,79.886
701.298,79.8831
701.398,79.8803
701.498,79.8774
701.598,79.8745
701.698,79.8716
701.798,79.8687
701.898,79.8659
701.998,79.863
702.098,79.8601
702.198,79.8572
702.298,79.8544
702.398,79.8515
702.498,79.8486
702.598,79.8457
702.698,79.8429
702.798,79.84
702.897,79.8371
702.998,79.8342
703.097,79.8314
703.197,79.8286
703.298,79.8258
703.398,79.8229
703.498,79.82
703.598,79.8171
703.698,79.8142
703.798,79.8114
703.898,79.8085
703.998,79.8056
704.098,79.8027
704.198,79.7999
704.298,79.797
704.398,79.7941
704.498,79.7912
704.598,79.7884
704.698,79.7855
704.798,79.7826
704.898,79.7797
704.998,79.7769
705.098,79.774
705.198,79.7711
705.298,79.7682
705.398,79.7654
705.498,79.7625
705.598,79.7596
705.698,79.7567
705.798,79.7539
705.898,79.751
705.998,79.7481
706.098,79.7452
706.198,79.7424
706.298,79.7395
706.398,79.7366
706.498,79.7337
706.598,79.7308
706.698,79.728
706.798,79.7251
706.898,79.7222
706.998,79.7193
707.098,79.7165
707.198,79.7136
707.298,79.7107
707.398,79.7078
707.498,79.705
707.598,79.7021
707.698,79.6992
707.798,79.6963
707.898,79.6935
707.998,79.6906
708.098,79.6877
708.198,79.6848
708.298,79.682
708.398,79.6791
708.498,79.6762
708.598,79.6733
708.698,79.6705
708.798,79.6676
708.898,79.6647
708.998,79.6618
709.098,79.6589
709.198,79.6561
709.298,79.6532
709.398,79.6503
709.498,79.6474
709.598,79.6446
709.698,79.6417
709.798,79.6388
709.898,79.6359
709.998,79.6331
710.098,79.6302
710.198,79.6273
710.298,79.6244
710.398,79.6216
710.498,79.6187
710.598,79.6158
710.698,79.6129
710.798,79.6101
710.898,79.6072
710.998,79.6043
711.098,79.6014
711.198,79.5986
711.298,79.5957
711.398,79.5928
711.498,79.5899
711.598,79.587
711.698,79.5842
711.798,79.5813
711.898,79.5784
711.998,79.5755
712.098,79.5727
712.198,79.5698
712.298,79.5669
712.398,79.564
712.498,79.5612
712.598,79.5583
712.698,79.5554
712.798,79.5525
712.898,79.5497
712.998,79.5468
713.098,79.5439
713.198,79.541
713.298,79.5382
713.398,79.5353
713.498,79.5324
713.598,79.5295
713.698,79.5267
713.798,79.5238
713.898,79.5209
713.998,79.518
714.098,79.5151
714.198,79.5123
714.298,79.5094
714.398,79.5065
714.498,79.5036
714.598,79.5008
714.698,79.4979
714.798,79.495
714.898,79.4921
714.998,79.4893
715.098,79.4864
715.198,79.4835
715.298,79.4806
715.398,79.4778
715.498,79.4749
715.598,79.472
715.698,79.4691
715.798,79.4663
715.898,79.4634
715.998,79.4605
716.098,79.4576
716.198,79.4548
716.298,79.4519
716.398,79.449
716.498,79.4461
716.598,79.4433
716.698,79.4404
716.798,79.4375
716.898,79.4346
716.998,79.4317
717.098,79.4289
717.198,79.426
717.298,79.4231
717.398,79.4202
717.498,79.4174
717.598,79.4145
717.698,79.4116
717.798,79.4087
717.898,79.4059
717.998,79.403
718.098,79.4001
718.198,79.3972
718.298,79.3944
718.398,79.3915
718.498,79.3886
718.598,79.3857
718.698,79.3829
718.798,79.38
718.898,79.3771
718.998,79.3742
719.098,79.3714
719.198,79.3685
719.298,79.3656
719.398,79.3627
719.498,79.3599
719.598,79.357
719.698,79.3541
719.798,79.3512
719.898,79.3483
719.998,79.3455
720.098,79.3426
720.198,79.3397
720.298,79.3368
720.398,79.334
720.498,79.3311
720.598,79.3282
720.698,79.3253
720.798,79.3225
720.898,79.3196
720.998,79.3167
721.098,79.3138
721.198,79.311
721.298,79.3081
721.398,79.3052
721.498,79.3023
721.598,79.2995
721.698,79.2966
721.798,79.2937
721.898,79.2908
721.998,79.288
722.098,79.2851
722.198,79.2822
722.298,79.2793
722.398,79.2764
722.498,79.2736
722.598,79.2707
722.698,79.2678
722.798,79.2649
722.898,79.2621
722.998,79.2592
723.098,79.2563
723.198,79.2534
723.298,79.2506
723.398,79.2477
723.498,79.2448
723.598,79.2419
723.698,79.2391
723.798,79.2362
723.898,79.2333
723.998,79.2304
724.098,79.2276
724.198,79.2247
724.298,79.2218
724.398,79.2189
724.498,79.2161
724.598,79.2132
724.698,79.2103
724.798,79.2074
724.898,79.2046
724.998,79.2017
725.098,79.1988
725.198,79.1959
725.298,79.193
725.398,79.1902
725.498,79.1873
725.598,79.1844
725.698,79.1815
725.798,79.1787
725.898,79.1758
725.998,79.1729
726.098,79.17
726.198,79.1672
726.298,79.1643
726.398,79.1614
726.498,79.1585
726.598,79.1557
726.698,79.1528
726.798,79.1499
726.898,79.147
726.998,79.1442
727.098,79.1413
727.198,79.1384
727.298,79.1355
727.398,79.1327
727.498,79.1298
727.598,79.1269
727.698,79.124
727.798,79.1211
727.898,79.1183
727.998,79.1154
728.098,79.1125
728.198,79.1096
728.298,79.1068
728.398,79.1039
728.498,79.101
728.598,79.0981
728.698,79.0953
728.798,79.0924
728.898,79.0895
728.998,79.0866
729.098,79.0838
729.198,79.0809
729.298,79.078
729.398,79.0751
729.498,79.0723
729.598,79.0694
729.698,79.0665
729.798,79.0636
729.898,79.0608
729.998,79.0579
730.098,79.055
730.198,79.0521
730.298,79.0492
730.398,79.0464
730.498,79.0435
730.598,79.0406
730.698,79.0377
730.798,79.0349
730.898,79.032
730.998,79.0291
731.098,79.0262
731.198,79.0234
731.298,79.0205
731.398,79.0176
731.498,79.0147
731.598,79.0119
731.698,79.009
731.798,79.0061
731.898,79.0032
731.998,79.0004
732.098,78.9975
732.198,78.9948
732.298,78.9919
732.398,78.989
732.498,78.9861
732.598,78.9832
732.698,78.9804
732.798,78.9775
732.898,78.9746
732.998,78.9717
733.098,78.9689
733.198,78.966
733.298,78.9631
733.398,78.9602
733.498,78.9574
733.598,78.9545
733.698,78.9516
733.798,78.9487
733.898,78.9459
733.998,78.943
734.098,78.9401
734.198,78.9372
734.298,78.9344
734.398,78.9315
734.498,78.9286
734.598,78.9257
734.698,78.9229
734.798,78.92
734.898,78.9171
734.998,78.9142
735.098,78.9113
735.198,78.9085
735.298,78.9056
735.398,78.9027
735.498,78.8998
735.598,78.897
735.698,78.8941
735.798,78.8912
735.898,78.8883
735.998,78.8855
736.098,78.8826
736.198,78.8797
736.298,78.8768
736.398,78.874
736.498,78.8711
736.598,78.8682
736.698,78.8653
736.798,78.8625
736.898,78.8596
736.998,78.8567
737.098,78.8538
737.198,78.851
737.298,78.8481
737.398,78.8452
737.498,78.8423
737.598,78.8394
737.698,78.8366
737.798,78.8337
737.898,78.8308
737.998,78.8279
738.098,78.8251
738.198,78.8222
738.298,78.8193
738.398,78.8164
738.498,78.8136
738.598,78.8107
738.698,78.8078
738.798,78.8049
738.898,78.8021
738.998,78.7992
739.098,78.7963
739.198,78.7934
739.298,78.7906
739.398,78.7877
739.498,78.7848
739.598,78.7819
739.698,78.7791
739.798,78.7762
739.898,78.7733
739.998,78.7704
740.098,78.7676
740.198,78.7647
740.298,78.7618
740.398,78.7589
740.498,78.756
740.598,78.7532
740.698,78.7503
740.798,78.7474
740.898,78.7445
740.998,78.7417
741.098,78.7388
741.198,78.7359
741.298,78.733
741.398,78.7302
741.498,78.7273
741.598,78.7244
741.698,78.7215
741.798,78.7187
741.898,78.7158
741.998,78.7129
742.098,78.71
742.198,78.7072
742.298,78.7043
742.398,78.7014
742.498,78.6985
742.598,78.6957
742.698,78.6928
742.798,78.6899
742.898,78.687
742.998,78.6842
743.098,78.6813
743.198,78.6784
743.298,78.6755
743.398,78.6726
743.498,78.6698
743.598,78.6669
743.698,78.664
743.798,78.6611
743.898,78.6583
743.998,78.6554
744.098,78.6525
744.198,78.6496
744.298,78.6468
744.398,78.6439
744.498,78.641
744.598,78.6381
744.698,78.6353
744.798,78.6324
744.898,78.6295
744.998,78.6266
745.098,78.6238
745.198,78.6209
745.298,78.618
745.398,78.6151
745.498,78.6123
745.598,78.6094
745.698,78.6065
745.798,78.6036
745.898,78.6007
745.998,78.5979
746.098,78.595
746.198,78.5921
746.298,78.5892
746.398,78.5864
746.498,78.5835
746.598,78.5806
746.698,78.5777
746.798,78.5749
746.898,78.572
746.998,78.5691
747.098,78.5662
747.198,78.5634
747.298,78.5605
747.398,78.5576
747.498,78.5547
747.598,78.5519
747.698,78.549
747.798,78.5461
747.898,78.5432
747.998,78.5404
748.098,78.5375
748.198,78.5346
748.298,78.5317
748.398,78.5289
748.498,78.526
748.598,78.5231
748.698,78.5202
748.798,78.5173
748.898,78.5145
748.998,78.5116
749.098,78.5087
749.198,78.5058
749.298,78.503
749.398,78.5001
749.498,78.4972
749.598,78.4943
749.698,78.4915
749.798,78.4886
749.898,78.4857
749.998,78.4828
750.098,78.48
750.198,78.4771
750.298,78.4742
750.398,78.4713
750.498,78.4685
750.598,78.4656
750.698,78.4627
750.798,78.4598
750.898,78.457
750.998,78.4541
751.098,78.4512
751.198,78.4483
751.298,78.4454
751.398,78.4426
751.498,78.4397
751.598,78.4368
751.698,78.4339
751.798,78.4311
751.898,78.4282
751.998,78.4253
752.098,78.4224
752.198,78.4196
752.298,78.4167
752.398,78.4138
752.498,78.4109
752.598,78.4081
752.698,78.4052
752.798,78.4023
752.898,78.3994
752.998,78.3966
753.098,78.3937
753.198,78.3908
753.298,78.3879
753.398,78.3851
753.498,78.3822
753.598,78.3793
753.698,78.3764
753.798,78.3735
753.898,78.3707
753.998,78.3678
754.098,78.3649
754.198,78.362
754.298,78.3592
754.398,78.3563
754.498,78.3534
754.598,78.3505
754.698,78.3477
754.798,78.3448
754.898,78.3419
754.998,78.339
755.098,78.3362
755.198,78.3333
755.298,78.3304
755.398,78.3275
755.498,78.3247
755.598,78.3218
755.698,78.3189
755.798,78.316
755.898,78.3132
755.998,78.3103
756.098,78.3074
756.198,78.3045
756.298,78.3016
756.398,78.2988
756.498,78.2959
756.598,78.293
756.698,78.2901
756.798,78.2873
756.898,78.2844
756.998,78.2815
757.098,78.2786
757.198,78.2758
757.298,78.2729
757.398,78.27
757.498,78.2671
757.598,78.2643
757.698,78.2614
757.798,78.2585
757.898,78.2556
757.998,78.2528
758.098,78.2499
758.198,78.247
758.298,78.2441
758.398,78.2413
758.498,78.2384
758.598,78.2355
758.698,78.2326
758.798,78.2298
758.898,78.2269
758.998,78.224
759.098,78.2211
759.198,78.2182
759.298,78.2154
759.398,78.2125
759.498,78.2096
759.598,78.2067
759.698,78.2039
759.798,78.201
759.898,78.1981
759.998,78.1952
760.098,78.1924
760.198,78.1895
760.298,78.1866
760.398,78.1837
760.498,78.1809
760.598,78.178
760.698,78.1751
760.798,78.1722
760.898,78.1695
760.998,78.1666
761.098,78.1637
761.198,78.1609
761.298,78.158
761.398,78.1551
761.498,78.1522
761.598,78.1494
761.698,78.1465
761.798,78.1436
761.898,78.1407
761.998,78.1379
762.098,78.135
762.198,78.1321
762.298,78.1292
762.398,78.1264
762.498,78.1235
762.598,78.1206
762.698,78.1177
762.798,78.1149
762.898,78.112
762.998,78.1091
763.098,78.1062
763.198,78.1034
763.298,78.1005
763.398,78.0976
763.498,78.0947
763.598,78.0919
763.698,78.089
763.798,78.0861
763.898,78.0832
763.998,78.0803
764.098,78.0775
764.198,78.0746
764.298,78.0717
764.398,78.0688
764.498,78.066
764.598,78.0631
764.698,78.0602
764.798,78.0573
764.898,78.0545
764.998,78.0516
765.098,78.0487
765.198,78.0458
765.298,78.043
765.398,78.0401
765.498,78.0372
765.598,78.0343
765.698,78.0315
765.798,78.0286
765.898,78.0257
765.998,78.0228
766.098,78.02
766.198,78.0171
766.298,78.0142
766.398,78.0113
766.498,78.0084
766.598,78.0056
766.698,78.0027
766.798,77.9998
766.898,77.9969
766.998,77.9941
767.098,77.9912
767.198,77.9883
767.298,77.9854
767.398,77.9826
767.498,77.9797
767.598,77.9768
767.698,77.9739
767.798,77.9711
767.898,77.9682
767.998,77.9653
768.098,77.9624
768.198,77.9596
768.298,77.9567
768.398,77.9538
768.498,77.9509
768.598,77.9481
768.698,77.9452
768.798,77.9423
768.898,77.9394
768.998,77.9366
769.098,77.9337
769.198,77.9308
769.298,77.9279
769.398,77.925
769.498,77.9222
769.598,77.9193
769.698,77.9164
769.798,77.9135
769.898,77.9107
769.998,77.9078
770.098,77.9049
770.198,77.902
770.298,77.8992
770.398,77.8963
770.498,77.8934
770.598,77.8905
770.698,77.8877
770.798,77.8848
770.898,77.8819
770.998,77.879
771.098,77.8762
771.198,77.8733
771.298,77.8704
771.398,77.8675
771.498,77.8647
771.598,77.8618
771.698,77.8589
771.798,77.856
771.898,77.8532
771.998,77.8503
772.098,77.8474
772.198,77.8445
772.298,77.8416
772.398,77.8388
772.498,77.8359
772.598,77.833
772.698,77.8301
772.798,77.8273
772.898,77.8244
772.998,77.8215
773.098,77.8186
773.198,77.8158
773.298,77.8129
773.398,77.81
773.498,77.8071
773.598,77.8043
773.698,77.8014
773.798,77.7985
773.898,77.7956
773.998,77.7928
774.098,77.7899
774.198,77.787
774.298,77.7841
774.398,77.7813
774.498,77.7784
774.598,77.7755
774.698,77.7726
774.798,77.7697
774.898,77.7669
774.998,77.764
775.098,77.7611
775.198,77.7582
775.298,77.7554
775.398,77.7525
775.498,77.7496
775.598,77.7467
775.698,77.7439
775.798,77.741
775.898,77.7381
775.998,77.7352
776.098,77.7324
776.198,77.7295
776.298,77.7266
776.398,77.7237
776.498,77.7209
776.598,77.718
776.698,77.7151
776.798,77.7122
776.898,77.7093
776.998,77.7065
777.098,77.7036
777.198,77.7007
777.298,77.6978
777.398,77.695
777.498,77.6921
777.598,77.6892
777.698,77.6863
777.798,77.6835
777.898,77.6806
777.998,77.6777
778.098,77.6748
778.198,77.672
778.298,77.6691
778.398,77.6662
778.498,77.6633
778.598,77.6605
778.698,77.6576
778.798,77.6547
778.898,77.6518
778.998,77.649
779.098,77.6461
779.198,77.6432
779.298,77.6403
779.398,77.6375
779.498,77.6346
779.598,77.6317
779.698,77.6288
779.798,77.6259
779.898,77.6231
779.998,77.6202
780.098,77.6173
780.198,77.6144
780.298,77.6116
780.398,77.6087
780.498,77.6058
780.598,77.6029
780.698,77.6001
780.798,77.5972
780.898,77.5943
780.998,77.5914
781.098,77.5886
781.198,77.5857
781.298,77.5828
781.398,77.5799
781.498,77.5771
781.598,77.5742
781.698,77.5713
781.798,77.5684
781.898,77.5656
781.998,77.5627
782.098,77.5598
782.198,77.5569
782.298,77.5541
782.398,77.5512
782.498,77.5483
782.598,77.5454
782.698,77.5425
782.798,77.5397
782.898,77.5368
782.998,77.5339
783.098,77.531
783.198,77.5282
783.298,77.5253
783.398,77.5224
783.498,77.5195
783.598,77.5167
783.698,77.5138
783.798,77.5109
783.898,77.508
783.998,77.5052
784.098,77.5023
784.198,77.4994
784.298,77.4965
784.398,77.4937
784.498,77.4908
784.598,77.4879
784.698,77.485
784.798,77.4822
784.898,77.4793
784.998,77.4764
785.098,77.4735
785.198,77.4706
785.298,77.4678
785.398,77.4649
785.498,77.462
785.598,77.4591
785.698,77.4563
785.798,77.4534
785.898,77.4505
785.998,77.4476
786.098,77.4448
786.198,77.4419
786.298,77.439
786.398,77.4361
786.498,77.4333
786.598,77.4304
786.698,77.4275
786.798,77.4246
786.898,77.4218
786.998,77.4189
787.098,77.416
787.198,77.4131
787.298,77.4103
787.398,77.4074
787.498,77.4045
787.598,77.4016
787.698,77.3988
787.798,77.3959
787.898,77.393
787.998,77.3903
788.098,77.3874
788.198,77.3845
788.298,77.3816
788.398,77.3788
788.498,77.3759
788.598,77.373
788.698,77.3701
788.798,77.3673
788.898,77.3645
788.998,77.3617
789.098,77.3588
789.198,77.3559
789.298,77.353
789.398,77.3501
789.498,77.3473
789.598,77.3444
789.698,77.3415
789.798,77.3386
789.898,77.3358
789.998,77.3329
790.098,77.33
790.198,77.3271
790.298,77.3243
790.398,77.3214
790.498,77.3185
790.598,77.3156
790.698,77.3128
790.798,77.3099
790.898,77.307
790.998,77.3041
791.098,77.3013
791.198,77.2984
791.298,77.2955
791.398,77.2926
791.498,77.2898
791.598,77.2869
791.698,77.284
791.798,77.2811
791.898,77.2782
791.998,77.2754
792.098,77.2725
792.198,77.2696
792.298,77.2667
792.398,77.2639
792.498,77.261
792.598,77.2581
792.698,77.2552
792.798,77.2524
792.898,77.2495
792.998,77.2466
793.098,77.2437
793.198,77.2409
793.298,77.238
793.398,77.2351
793.498,77.2322
793.598,77.2294
793.698,77.2265
793.798,77.2236
793.898,77.2207
793.998,77.2179
794.098,77.215
794.198,77.2121
794.298,77.2092
794.398,77.2064
794.498,77.2035
794.598,77.2006
794.698,77.1977
794.798,77.1948
794.898,77.192
794.998,77.1891
795.098,77.1862
795.198,77.1833
795.298,77.1805
795.398,77.1776
795.498,77.1747
795.598,77.1718
795.698,77.169
795.798,77.1661
795.898,77.1632
795.998,77.1603
796.098,77.1575
796.198,77.1546
796.298,77.1517
796.398,77.1488
796.498,77.146
796.598,77.1431
796.698,77.1402
796.798,77.1373
796.898,77.1345
796.998,77.1316
797.098,77.1287
797.198,77.1258
797.298,77.1229
797.398,77.1201
797.498,77.1172
797.598,77.1143
797.698,77.1114
797.798,77.1086
797.898,77.1057
797.998,77.1028
798.098,77.0999
798.198,77.0971
798.298,77.0942
798.398,77.0913
798.498,77.0884
798.598,77.0856
798.698,77.0827
798.798,77.0798
798.898,77.0769
798.998,77.0741
799.098,77.0712
799.198,77.0683
799.298,77.0654
799.398,77.0626
799.498,77.0597
799.598,77.0568
799.698,77.0539
799.798,77.0511
799.898,77.0482
799.998,77.0453
800.098,77.0424
800.198,77.0395
800.298,77.0367
800.398,77.0338
800.498,77.0309
800.598,77.028
800.698,77.0252
800.798,77.0223
800.898,77.0194
800.998,77.0165
801.098,77.0137
801.198,77.0108
801.298,77.0079
801.398,77.005
801.498,77.0022
801.598,76.9993
801.698,76.9964
801.798,76.9935
801.898,76.9907
801.998,76.9878
802.098,76.9849
802.198,76.982
802.298,76.9792
802.398,76.9763
802.498,76.9734
802.598,76.9705
802.698,76.9677
802.798,76.9648
802.898,76.9619
802.998,76.959
803.098,76.9561
803.198,76.9533
803.298,76.9504
803.398,76.9475
803.498,76.9446
803.598,76.9418
803.698,76.9389
803.798,76.936
803.898,76.9331
803.998,76.9303
804.098,76.9274
804.198,76.9245
804.298,76.9216
804.398,76.9188
804.498,76.9159
804.598,76.913
804.698,76.9101
804.798,76.9073
804.898,76.9044
804.998,76.9015
805.098,76.8986
805.198,76.8957
805.298,76.8929
805.398,76.89
805.498,76.8871
805.598,76.8842
805.698,76.8814
805.798,76.8785
805.898,76.8756
805.998,76.8727
806.098,76.8699
806.198,76.867
806.298,76.8641
806.398,76.8612
806.498,76.8584
806.598,76.8555
806.698,76.8526
806.798,76.8497
806.898,76.8469
806.998,76.844
807.098,76.8411
807.198,76.8382
807.298,76.8354
807.398,76.8325
807.498,76.8296
807.598,76.8267
807.698,76.8239
807.798,76.821
807.898,76.8181
807.998,76.8152
808.098,76.8123
808.198,76.8095
808.298,76.8066
808.398,76.8037
808.498,76.8008
808.598,76.798
808.698,76.7951
808.798,76.7922
808.898,76.7893
808.998,76.7865
809.098,76.7836
809.198,76.7807
809.298,76.7778
809.398,76.775
809.498,76.7721
809.598,76.7692
809.698,76.7663
809.798,76.7635
809.898,76.7606
809.998,76.7577
810.098,76.7548
810.198,76.752
810.298,76.7491
810.398,76.7462
810.498,76.7433
810.598,76.7404
810.698,76.7376
810.798,76.7347
810.898,76.7318
810.998,76.7289
811.098,76.7261
811.198,76.7232
811.298,76.7203
811.398,76.7174
811.498,76.7146
811.598,76.7117
811.698,76.7088
811.798,76.7059
811.898,76.7031
811.998,76.7002
812.098,76.6973
812.198,76.6944
812.298,76.6916
812.398,76.6887
812.498,76.6858
812.598,76.6829
812.698,76.6801
812.798,76.6772
812.898,76.6743
812.998,76.6714
813.098,76.6686
813.198,76.6657
813.298,76.6628
813.398,76.6599
813.498,76.657
813.598,76.6542
813.698,76.6513
813.798,76.6484
813.898,76.6455
813.998,76.6427
814.098,76.6398
814.198,76.6369
814.298,76.634
814.398,76.6312
814.498,76.6284
814.598,76.6256
814.698,76.6227
814.798,76.6198
814.898,76.6169
814.998,76.6141
815.098,76.6112
815.198,76.6083
815.298,76.6054
815.398,76.6025
815.498,76.5997
815.598,76.5968
815.698,76.5939
815.798,76.591
815.898,76.5882
815.998,76.5853
816.098,76.5824
816.198,76.5795
816.298,76.5767
816.398,76.5738
816.498,76.5709
816.598,76.568
816.698,76.5652
816.798,76.5623
816.898,76.5594
816.998,76.5565
817.098,76.5537
817.198,76.5508
817.298,76.5479
817.398,76.545
817.498,76.5422
817.598,76.5393
817.698,76.5364
817.798,76.5335
817.898,76.5307
817.998,76.5278
818.098,76.5249
818.198,76.522
818.298,76.5191
818.398,76.5163
818.498,76.5134
818.598,76.5105
818.698,76.5076
818.798,76.5048
818.898,76.5019
818.998,76.499
819.098,76.4961
819.198,76.4933
819.298,76.4904
819.398,76.4875
819.498,76.4846
819.598,76.4818
819.698,76.4789
819.798,76.476
819.898,76.4731
819.998,76.4703
820.098,76.4674
820.198,76.4645
820.298,76.4616
820.398,76.4588
820.498,76.4559
820.598,76.453
820.698,76.4501
820.798,76.4472
820.898,76.4444
820.998,76.4415
821.098,76.4386
821.198,76.4357
821.298,76.4329
821.398,76.43
821.498,76.4271
821.598,76.4242
821.698,76.4214
821.798,76.4185
821.898,76.4156
821.998,76.4127
822.098,76.4099
822.198,76.407
822.298,76.4041
822.398,76.4012
822.498,76.3984
822.598,76.3955
822.698,76.3926
822.798,76.3897
822.898,76.387
822.998,76.3841
823.098,76.3812
823.198,76.3784
823.298,76.3755
823.398,76.3726
823.498,76.3697
823.598,76.3669
823.698,76.364
823.798,76.3611
823.898,76.3582
823.998,76.3554
824.098,76.3525
824.198,76.3496
824.298,76.3467
824.398,76.3439
824.498,76.341
824.598,76.3381
824.698,76.3352
824.798,76.3324
824.898,76.3295
824.998,76.3266
825.098,76.3237
825.198,76.3209
825.298,76.318
825.398,76.3151
825.498,76.3122
825.598,76.3093
825.698,76.3065
825.798,76.3036
825.898,76.3007
825.998,76.2978
826.098,76.295
826.198,76.2921
826.298,76.2892
826.398,76.2863
826.498,76.2835
826.598,76.2806
826.698,76.2777
826.798,76.2748
826.898,76.272
826.998,76.2691
827.098,76.2662
827.198,76.2633
827.298,76.2605
827.398,76.2576
827.498,76.2547
827.598,76.2518
827.698,76.249
827.798,76.2461
827.898,76.2432
827.998,76.2403
828.098,76.2375
828.198,76.2346
828.298,76.2317
828.398,76.2288
828.498,76.2259
828.598,76.2231
828.698,76.2202
828.798,76.2173
828.898,76.2144
828.998,76.2116
829.098,76.2087
829.198,76.2058
829.298,76.2029
829.398,76.2001
829.498,76.1972
829.598,76.1943
829.698,76.1914
829.798,76.1886
829.898,76.1857
829.998,76.1828
830.098,76.1799
830.198,76.1771
830.298,76.1742
830.398,76.1713
830.498,76.1684
830.598,76.1656
830.698,76.1627
830.798,76.1598
830.898,76.1569
830.998,76.154
831.098,76.1512
831.198,76.1483
831.298,76.1454
831.398,76.1425
831.498,76.1397
831.598,76.1368
831.698,76.1339
831.798,76.131
831.898,76.1282
831.998,76.1253
832.098,76.1224
832.198,76.1195
832.298,76.1167
832.398,76.1138
832.498,76.1109
832.598,76.108
832.698,76.1052
832.798,76.1023
832.898,76.0994
832.998,76.0965
833.098,76.0936
833.198,76.0908
833.298,76.0879
833.398,76.085
833.498,76.0821
833.598,76.0793
833.698,76.0764
833.798,76.0735
833.898,76.0706
833.998,76.0678
834.098,76.0649
834.198,76.062
834.298,76.0591
834.398,76.0563
834.498,76.0534
834.598,76.0505
834.698,76.0476
834.798,76.0448
834.898,76.0419
834.998,76.039
835.098,76.0361
835.198,76.0333
835.298,76.0304
835.398,76.0275
835.498,76.0246
835.598,76.0218
835.698,76.0189
835.798,76.016
835.898,76.0131
835.998,76.0102
836.098,76.0074
836.198,76.0045
836.298,76.0016
836.398,75.9987
836.498,75.9959
836.598,75.993
836.698,75.9901
836.798,75.9872
836.898,75.9844
836.998,75.9815
837.098,75.9786
837.198,75.9757
837.298,75.9729
837.398,75.97
837.498,75.9671
837.598,75.9642
837.698,75.9614
837.798,75.9585
837.898,75.9556
837.998,75.9527
838.098,75.9499
838.198,75.947
838.298,75.9441
838.398,75.9412
838.498,75.9384
838.598,75.9355
838.698,75.9326
838.798,75.9297
838.898,75.9268
838.998,75.924
839.098,75.9211
839.198,75.9182
839.298,75.9153
839.398,75.9125
839.498,75.9096
839.598,75.9067
839.698,75.9038
839.798,75.901
839.898,75.8981
839.998,75.8952
840.098,75.8923
840.198,75.8895
840.298,75.8866
840.398,75.8837
840.498,75.8808
840.598,75.878
840.698,75.8751
840.798,75.8722
840.898,75.8693
840.998,75.8665
841.098,75.8636
841.198,75.8607
841.298,75.8578
841.398,75.8551
841.498,75.8522
841.598,75.8493
841.698,75.8465
841.798,75.8436
841.898,75.8407
841.998,75.8378
842.098,75.835
842.198,75.8321
842.298,75.8292
842.398,75.8263
842.498,75.8235
842.598,75.8206
842.698,75.8177
842.798,75.8148
842.898,75.812
842.998,75.8091
843.098,75.8062
843.198,75.8033
843.298,75.8004
843.398,75.7976
843.498,75.7947
843.598,75.7918
843.698,75.7889
843.798,75.7861
843.898,75.7832
843.998,75.7803
844.098,75.7774
844.198,75.7746
844.298,75.7717
844.398,75.7688
844.498,75.7659
844.598,75.7631
844.698,75.7602
844.798,75.7573
844.898,75.7544
844.998,75.7516
845.098,75.7487
845.198,75.7458
845.298,75.7429
845.398,75.7401
845.498,75.7372
845.598,75.7343
845.698,75.7314
845.798,75.7286
845.898,75.7257
845.998,75.7228
846.098,75.7199
846.198,75.717
846.298,75.7142
846.398,75.7113
846.498,75.7084
846.598,75.7055
846.698,75.7027
846.798,75.6998
846.898,75.6969
846.998,75.694
847.098,75.6912
847.198,75.6883
847.298,75.6854
847.398,75.6825
847.498,75.6797
847.598,75.6768
847.698,75.6739
