Accumulated Time [min],Battery [%],Work Count [times]
53.9007,49.5136,15
53.9024,49.5169,15
53.904,49.52,15
53.9057,49.5233,15
53.9074,49.5266,15
53.909,49.5299,15
53.9107,49.5332,15
53.9124,49.5365,15
53.914,49.5399,15
53.9157,49.5432,15
53.9174,49.5461,15
53.919,49.5494,15
53.9207,49.5528,15
53.9224,49.5561,15
53.924,49.5594,15
53.9257,49.5627,15
53.9274,49.566,15
53.929,49.5693,15
53.9307,49.5726,15
53.9324,49.5757,15
53.934,49.5791,15
53.9357,49.5824,15
53.9374,49.5855,15
53.939,49.5888,15
53.9407,49.5921,15
53.9424,49.5954,15
53.944,49.5987,15
53.9457,49.602,15
53.9474,49.6053,15
53.949,49.6087,15
53.9507,49.612,15
53.9524,49.6153,15
53.954,49.6186,15
53.9557,49.6219,15
53.9574,49.6252,15
53.959,49.6285,15
53.9607,49.6318,15
53.9624,49.6351,15
53.964,49.6383,15
53.9657,49.6416,15
53.9674,49.6449,15
53.969,49.6482,15
53.9707,49.6515,15
53.9724,49.6548,15
53.974,49.6581,15
53.9757,49.6614,15
53.9774,49.6647,15
53.979,49.668,15
53.9807,49.6713,15
53.9824,49.6746,15
53.984,49.6779,15
53.9857,49.6812,15
53.9874,49.6846,15
53.989,49.6879,15
53.9907,49.6912,15
53.9924,49.6945,15
53.994,49.6978,15
53.9957,49.7011,15
53.9974,49.7044,15
53.999,49.7077,15
54.0007,49.711,15
54.0024,49.7143,15
54.004,49.7176,15
54.0057,49.7209,15
54.0074,49.7243,15
54.009,49.7276,15
54.0107,49.7309,15
54.0124,49.7342,15
54.014,49.7375,15
54.0157,49.7408,15
54.0174,49.7441,15
54.019,49.7474,15
54.0207,49.7507,15
54.0224,49.754,15
54.024,49.7573,15
54.0257,49.7606,15
54.0274,49.7639,15
54.029,49.7671,15
54.0307,49.7704,15
54.0324,49.7737,15
54.034,49.777,15
54.0357,49.7803,15
54.0374,49.7836,15
54.039,49.7869,15
54.0407,49.7902,15
54.0424,49.7935,15
54.044,49.7968,15
54.0457,49.8002,15
54.0474,49.8035,15
54.049,49.8068,15
54.0507,49.8101,15
54.0524,49.8132,15
54.054,49.8165,15
54.0557,49.8197,15
54.0574,49.823,15
54.059,49.8263,15
54.0607,49.8296,15
54.0624,49.8329,15
54.064,49.8362,15
54.0657,49.8395,15
54.0674,49.8428,15
54.069,49.8461,15
54.0707,49.8494,15
54.0724,49.8527,15
54.074,49.856,15
54.0757,49.8594,15
54.0774,49.8627,15
54.079,49.866,15
54.0807,49.8693,15
54.0824,49.8726,15
54.084,49.8759,15
54.0857,49.8792,15
54.0874,49.8825,15
54.089,49.8858,15
54.0907,49.8891,15
54.0924,49.8924,15
54.094,49.8957,15
54.0957,49.899,15
54.0974,49.9024,15
54.099,49.9057,15
54.1007,49.909,15
54.1024,49.9123,15
54.104,49.9154,15
54.1057,49.9187,15
54.1074,49.922,15
54.109,49.9253,15
54.1107,49.9286,15
54.1124,49.932,15
54.114,49.9353,15
54.1157,49.9386,15
54.1174,49.9419,15
54.119,49.9452,15
54.1207,49.9485,15
54.1224,49.9518,15
54.124,49.9551,15
54.1257,49.9584,15
54.1274,49.9617,15
54.129,49.965,15
54.1307,49.9683,15
54.1324,49.9716,15
54.134,49.975,15
54.1357,49.9783,15
54.1374,49.9816,15
54.139,49.9849,15
54.1407,49.9882,15
54.1424,49.9915,15
54.144,49.9948,15
54.1457,49.9981,15
54.1474,50.0014,15
54.149,50.0047,15
54.1507,50.008,15
54.1524,50.0113,15
54.154,50.0145,15
54.1557,50.0178,15
54.1574,50.0211,15
54.159,50.0244,15
54.1607,50.0277,15
54.1624,50.031,15
54.164,50.0343,15
54.1657,50.0376,15
54.1674,50.0409,15
54.169,50.0442,15
54.1707,50.0476,15
54.1724,50.0509,15
54.174,50.0542,15
54.1757,50.0575,15
54.1774,50.0608,15
54.179,50.0641,15
54.1807,50.0674,15
54.1824,50.0707,15
54.184,50.074,15
54.1857,50.0773,15
54.1874,50.0806,15
54.189,50.0839,15
54.1907,50.0872,15
54.1924,50.0905,15
54.194,50.0939,15
54.1957,50.0972,15
54.1974,50.1005,15
54.199,50.1038,15
54.2007,50.1071,15
54.2024,50.1104,15
54.204,50.1135,15
54.2057,50.1168,15
54.2074,50.1202,15
54.209,50.1235,15
54.2107,50.1268,15
54.2124,50.1301,15
54.214,50.1334,15
54.2157,50.1367,15
54.2174,50.14,15
54.219,50.1433,15
54.2207,50.1466,15
54.2224,50.1499,15
54.224,50.1532,15
54.2257,50.1564,15
54.2274,50.1597,15
54.229,50.163,15
54.2307,50.1663,15
54.2324,50.1696,15
54.234,50.1727,15
54.2357,50.176,15
54.2374,50.1794,15
54.239,50.1827,15
54.2407,50.186,15
54.2424,50.1893,15
54.244,50.1924,15
54.2457,50.1957,15
54.2474,50.1989,15
54.249,50.202,15
54.2507,50.2055,15
54.2524,50.2086,15
54.254,50.2119,15
54.2557,50.2152,15
54.2574,50.2186,15
54.259,50.2219,15
54.2607,50.2252,15
54.2624,50.2285,15
54.264,50.2318,15
54.2657,50.2351,15
54.2674,50.2384,15
54.269,50.2417,15
54.2707,50.245,15
54.2724,50.2483,15
54.274,50.2516,15
54.2757,50.2549,15
54.2774,50.2582,15
54.279,50.2615,15
54.2807,50.2649,15
54.2824,50.2682,15
54.284,50.2715,15
54.2857,50.2748,15
54.2874,50.2781,15
54.289,50.2814,15
54.2907,50.2847,15
54.2924,50.288,15
54.294,50.2913,15
54.2957,50.2946,15
54.2974,50.2979,15
54.299,50.3012,15
54.3007,50.3045,15
54.3024,50.3079,15
54.304,50.3112,15
54.3057,50.3145,15
54.3074,50.3178,15
54.309,50.3211,15
54.3107,50.3244,15
54.3124,50.3277,15
54.314,50.331,15
54.3157,50.3343,15
54.3174,50.3376,15
54.319,50.3409,15
54.3207,50.3442,15
54.3224,50.3475,15
54.324,50.3508,15
54.3257,50.3542,15
54.3274,50.3575,15
54.329,50.3608,15
54.3307,50.3641,15
54.3324,50.3674,15
54.334,50.3707,15
54.3357,50.374,15
54.3374,50.3773,15
54.339,50.3806,15
54.3407,50.3839,15
54.3424,50.3872,15
54.344,50.3905,15
54.3457,50.3938,15
54.3474,50.397,15
54.349,50.4003,15
54.3507,50.4036,15
54.3524,50.4069,15
54.354,50.4102,15
54.3557,50.4135,15
54.3574,50.4168,15
54.359,50.42,15
54.3607,50.4233,15
54.3624,50.4266,15
54.364,50.4299,15
54.3657,50.4332,15
54.3674,50.4365,15
54.369,50.4398,15
54.3707,50.4431,15
54.3724,50.4464,15
54.374,50.4497,15
54.3757,50.453,15
54.3774,50.4564,15
54.379,50.4597,15
54.3807,50.463,15
54.3824,50.4663,15
54.384,50.4696,15
54.3857,50.4729,15
54.3874,50.4762,15
54.389,50.4795,15
54.3907,50.4828,15
54.3924,50.4861,15
54.394,50.4894,15
54.3957,50.4927,15
54.3974,50.496,15
54.399,50.4994,15
54.4007,50.5027,15
54.4024,50.506,15
54.404,50.5093,15
54.4057,50.5126,15
54.4074,50.5159,15
54.409,50.5192,15
54.4107,50.5225,15
54.4124,50.5258,15
54.414,50.5291,15
54.4157,50.5324,15
54.4174,50.5357,15
54.419,50.539,15
54.4207,50.5424,15
54.4224,50.5457,15
54.424,50.549,15
54.4257,50.5523,15
54.4274,50.5556,15
54.429,50.5589,15
54.4307,50.5622,15
54.4324,50.5653,15
54.434,50.5686,15
54.4357,50.5718,15
54.4374,50.5751,15
54.439,50.5784,15
54.4407,50.5817,15
54.4424,50.585,15
54.444,50.5883,15
54.4457,50.5916,15
54.4474,50.5949,15
54.449,50.5982,15
54.4507,50.6016,15
54.4524,50.6049,15
54.454,50.6082,15
54.4557,50.6115,15
54.4574,50.6148,15
54.459,50.6179,15
54.4607,50.6212,15
54.4624,50.6245,15
54.464,50.6278,15
54.4657,50.6312,15
54.4674,50.6345,15
54.469,50.6378,15
54.4707,50.6411,15
54.4724,50.6444,15
54.474,50.6477,15
54.4757,50.651,15
54.4774,50.6543,15
54.479,50.6576,15
54.4807,50.6609,15
54.4824,50.6642,15
54.484,50.6675,15
54.4857,50.6708,15
54.4874,50.6742,15
54.489,50.6775,15
54.4907,50.6808,15
54.4924,50.6841,15
54.494,50.6874,15
54.4957,50.6905,15
54.4974,50.6938,15
54.499,50.6971,15
54.5007,50.7004,15
54.5024,50.7038,15
54.504,50.7071,15
54.5057,50.7104,15
54.5074,50.7137,15
54.509,50.717,15
54.5107,50.7203,15
54.5124,50.7236,15
54.514,50.7269,15
54.5157,50.7302,15
54.5174,50.7335,15
54.519,50.7368,15
54.5207,50.7401,15
54.5224,50.7434,15
54.524,50.7468,15
54.5257,50.7501,15
54.5274,50.7534,15
54.529,50.7567,15
54.5307,50.76,15
54.5324,50.7633,15
54.534,50.7666,15
54.5357,50.7699,15
54.5374,50.7732,15
54.539,50.7765,15
54.5407,50.7798,15
54.5424,50.7831,15
54.544,50.7864,15
54.5457,50.7897,15
54.5474,50.7931,15
54.549,50.7964,15
54.5507,50.7997,15
54.5524,50.803,15
54.554,50.8061,15
54.5557,50.8094,15
54.5574,50.8127,15
54.559,50.816,15
54.5607,50.8194,15
54.5624,50.8227,15
54.564,50.826,15
54.5657,50.8293,15
54.5674,50.8326,15
54.569,50.8357,15
54.5707,50.839,15
54.5724,50.8423,15
54.574,50.8456,15
54.5757,50.849,15
54.5774,50.8523,15
54.579,50.8556,15
54.5807,50.8589,15
54.5824,50.8622,15
54.584,50.8655,15
54.5857,50.8688,15
54.5874,50.8721,15
54.589,50.8754,15
54.5907,50.8787,15
54.5924,50.882,15
54.594,50.8853,15
54.5957,50.8886,15
54.5974,50.892,15
54.599,50.8953,15
54.6007,50.8986,15
54.6024,50.9019,15
54.604,50.9052,15
54.6057,50.9085,15
54.6074,50.9118,15
54.609,50.9151,15
54.6107,50.9184,15
54.6124,50.9217,15
54.614,50.925,15
54.6157,50.9283,15
54.6174,50.9316,15
54.619,50.9349,15
54.6207,50.9383,15
54.6224,50.9416,15
54.624,50.9449,15
54.6257,50.9482,15
54.6274,50.9515,15
54.629,50.9548,15
54.6307,50.9581,15
54.6324,50.9614,15
54.634,50.9647,15
54.6357,50.968,15
54.6374,50.9713,15
54.639,50.9746,15
54.6407,50.9779,15
54.6424,50.9813,15
54.644,50.9846,15
54.6457,50.9879,15
54.6474,50.9912,15
54.649,50.9945,15
54.6507,50.9978,15
54.6524,51.0011,15
54.654,51.0044,15
54.6557,51.0075,15
54.6574,51.0109,15
54.659,51.0142,15
54.6607,51.0175,15
54.6624,51.0208,15
54.664,51.0241,15
54.6657,51.0274,15
54.6674,51.0307,15
54.6691,51.034,15
54.6707,51.0373,15
54.6724,51.0406,15
54.674,51.0439,15
54.6757,51.0472,15
54.6774,51.0505,15
54.6791,51.0539,15
54.6807,51.0572,15
54.6824,51.0605,15
54.684,51.0638,15
54.6857,51.0671,15
54.6874,51.0704,15
54.689,51.0737,15
54.6907,51.077,15
54.6924,51.0803,15
54.694,51.0836,15
54.6957,51.0869,15
54.6974,51.0902,15
54.699,51.0935,15
54.7007,51.0968,15
54.7024,51.1002,15
54.704,51.1035,15
54.7057,51.1068,15
54.7074,51.1101,15
54.709,51.1134,15
54.7107,51.1167,15
54.7124,51.12,15
54.714,51.1233,15
54.7157,51.1266,15
54.7174,51.1299,15
54.719,51.1332,15
54.7207,51.1365,15
54.7224,51.1398,15
54.724,51.1432,15
54.7257,51.1465,15
54.7274,51.1498,15
54.729,51.1531,15
54.7307,51.1564,15
54.7324,51.1597,15
54.734,51.163,15
54.7357,51.1663,15
54.7374,51.1696,15
54.739,51.1729,15
54.7407,51.1762,15
54.7424,51.1795,15
54.744,51.1828,15
54.7457,51.1861,15
54.7474,51.1895,15
54.749,51.1926,15
54.7507,51.1959,15
54.7524,51.1991,15
54.754,51.2024,15
54.7557,51.2057,15
54.7574,51.209,15
54.759,51.2123,15
54.7607,51.2156,15
54.7624,51.2189,15
54.764,51.2222,15
54.7657,51.2255,15
54.7674,51.2288,15
54.769,51.2321,15
54.7707,51.2354,15
54.7724,51.2387,15
54.774,51.242,15
54.7757,51.2454,15
54.7774,51.2487,15
54.779,51.252,15
54.7807,51.2553,15
54.7824,51.2586,15
54.784,51.2619,15
54.7857,51.2652,15
54.7874,51.2685,15
54.789,51.2718,15
54.7907,51.2751,15
54.7924,51.2784,15
54.794,51.2817,15
54.7957,51.285,15
54.7974,51.2877,15
54.799,51.291,15
54.8007,51.2943,15
54.8024,51.2976,15
54.804,51.3009,15
54.8057,51.3042,15
54.8074,51.3075,15
54.809,51.3108,15
54.8107,51.3142,15
54.8124,51.3173,15
54.814,51.3206,15
54.8157,51.3239,15
54.8174,51.3272,15
54.819,51.3305,15
54.8207,51.3338,15
54.8224,51.3371,15
54.824,51.3404,15
54.8257,51.3438,15
54.8274,51.3471,15
54.829,51.3504,15
54.8307,51.3537,15
54.8324,51.357,15
54.834,51.3603,15
54.8357,51.3636,15
54.8374,51.3669,15
54.8391,51.3702,15
54.8407,51.3735,15
54.8424,51.3768,15
54.8441,51.38,15
54.8457,51.3831,15
54.8474,51.3864,15
54.849,51.3897,15
54.8507,51.393,15
54.8524,51.3963,15
54.854,51.3996,15
54.8557,51.403,15
54.8574,51.4063,15
54.859,51.4096,15
54.8607,51.4129,15
54.8624,51.4162,15
54.864,51.4195,15
54.8657,51.4228,15
54.8674,51.4261,15
54.869,51.4294,15
54.8707,51.4327,15
54.8724,51.436,15
54.874,51.4393,15
54.8757,51.4426,15
54.8774,51.4459,15
54.879,51.4493,15
54.8807,51.4526,15
54.8824,51.4559,15
54.884,51.4592,15
54.8857,51.4625,15
54.8874,51.4658,15
54.889,51.4691,15
54.8907,51.4724,15
54.8924,51.4757,15
54.894,51.479,15
54.8957,51.4823,15
54.8974,51.4855,15
54.899,51.4888,15
54.9007,51.4921,15
54.9024,51.4954,15
54.904,51.4987,15
54.9057,51.502,15
54.9074,51.5053,15
54.909,51.5086,15
54.9107,51.5119,15
54.9124,51.5152,15
54.9141,51.5186,15
54.9157,51.5219,15
54.9174,51.5252,15
54.919,51.5285,15
54.9207,51.5318,15
54.9224,51.5351,15
54.924,51.5384,15
54.9257,51.5417,15
54.9274,51.545,15
54.929,51.5483,15
54.9307,51.5516,15
54.9324,51.5549,15
54.934,51.5581,15
54.9357,51.5614,15
54.9374,51.5647,15
54.939,51.568,15
54.9407,51.5713,15
54.9424,51.5746,15
54.944,51.5779,15
54.9457,51.5812,15
54.9474,51.5845,15
54.949,51.5878,15
54.9507,51.5912,15
54.9524,51.5945,15
54.954,51.5978,15
54.9557,51.6011,15
54.9574,51.6044,15
54.959,51.6077,15
54.9607,51.611,15
54.9624,51.6143,15
54.964,51.6176,15
54.9657,51.6209,15
54.9674,51.6242,15
54.969,51.6275,15
54.9707,51.6308,15
54.9724,51.6341,15
54.974,51.6375,15
54.9757,51.6408,15
54.9774,51.6441,15
54.979,51.6474,15
54.9807,51.6507,15
54.9824,51.654,15
54.984,51.6573,15
54.9857,51.6606,15
54.9874,51.6639,15
54.989,51.6672,15
54.9907,51.6705,15
54.9924,51.6738,15
54.994,51.6771,15
54.9957,51.6805,15
54.9974,51.6836,15
54.999,51.6867,15
55.0007,51.69,15
55.0024,51.6934,15
55.004,51.6967,15
55.0057,51.7,15
55.0074,51.7033,15
55.009,51.7066,15
55.0107,51.7099,15
55.0124,51.7132,15
55.014,51.7165,15
55.0157,51.7198,15
55.0174,51.7231,15
55.019,51.7264,15
55.0207,51.7297,15
55.0224,51.733,15
55.024,51.7362,15
55.0257,51.7395,15
55.0274,51.7428,15
55.029,51.7461,15
55.0307,51.7492,15
55.0324,51.7527,15
55.034,51.7559,15
55.0357,51.7592,15
55.0374,51.7625,15
55.039,51.7658,15
55.0407,51.7691,15
55.0424,51.7724,15
55.044,51.7757,15
55.0457,51.779,15
55.0474,51.7823,15
55.049,51.7856,15
55.0507,51.7889,15
55.0524,51.7922,15
55.054,51.7956,15
55.0557,51.7989,15
55.0574,51.8022,15
55.059,51.8055,15
55.0607,51.8088,15
55.0624,51.8121,15
55.064,51.8154,15
55.0657,51.8187,15
55.0674,51.822,15
55.069,51.8253,15
55.0707,51.8286,15
55.0724,51.8319,15
55.074,51.8351,15
55.0757,51.8384,15
55.0774,51.8417,15
55.079,51.845,15
55.0807,51.8483,15
55.0824,51.8516,15
55.084,51.8549,15
55.0857,51.8582,15
55.0874,51.8615,15
55.089,51.8648,15
55.0907,51.8681,15
55.0924,51.8715,15
55.094,51.8748,15
55.0957,51.8781,15
55.0974,51.8814,15
55.099,51.8847,15
55.1007,51.888,15
55.1024,51.8913,15
55.104,51.8946,15
55.1057,51.8979,15
55.1074,51.9012,15
55.109,51.9045,15
55.1107,51.9078,15
55.1124,51.9111,15
55.114,51.9145,15
55.1157,51.9178,15
55.1174,51.9211,15
55.119,51.9244,15
55.1207,51.9277,15
55.1224,51.931,15
55.124,51.9343,15
55.1257,51.9376,15
55.1274,51.9409,15
55.129,51.9441,15
55.1307,51.9474,15
55.1324,51.9507,15
55.134,51.954,15
55.1357,51.9573,15
55.1374,51.9606,15
55.139,51.9639,15
55.1407,51.9672,15
55.1424,51.9705,15
55.144,51.9738,15
55.1457,51.9771,15
55.1474,51.9804,15
55.149,51.9837,15
55.1507,51.9871,15
55.1524,51.9904,15
55.154,51.9937,15
55.1557,51.997,15
55.1574,52.0001,15
55.159,52.0034,15
55.1607,52.0067,15
55.1624,52.01,15
55.164,52.0133,15
55.1657,52.0167,15
55.1674,52.02,15
55.169,52.0233,15
55.1707,52.0266,15
55.1724,52.0299,15
55.174,52.0332,15
55.1757,52.0365,15
55.1774,52.0398,15
55.1791,52.0431,15
55.1807,52.0464,15
55.1824,52.0497,15
55.184,52.053,15
55.1857,52.0563,15
55.1874,52.0597,15
55.189,52.063,15
55.1907,52.0663,15
55.1924,52.0696,15
55.194,52.0729,15
55.1957,52.0762,15
55.1974,52.0793,15
55.199,52.0826,15
55.2007,52.0859,15
55.2024,52.0893,15
55.204,52.0926,15
55.2057,52.0957,15
55.2074,52.099,15
55.209,52.1023,15
55.2107,52.1056,15
55.2124,52.1089,15
55.214,52.1122,15
55.2157,52.1155,15
55.2174,52.1189,15
55.219,52.1222,15
55.2207,52.1255,15
55.2224,52.1288,15
55.224,52.1321,15
55.2257,52.1352,15
55.2274,52.1385,15
55.229,52.1418,15
55.2307,52.1451,15
55.2324,52.1485,15
55.234,52.1518,15
55.2357,52.1551,15
55.2374,52.1584,15
55.239,52.1617,15
55.2407,52.165,15
55.2424,52.1683,15
55.244,52.1716,15
55.2457,52.1749,15
55.2474,52.1782,15
55.249,52.1815,15
55.2507,52.1848,15
55.2524,52.1881,15
55.254,52.1915,15
55.2557,52.1948,15
55.2574,52.1979,15
55.259,52.2012,15
55.2607,52.2045,15
55.2624,52.2078,15
55.264,52.2111,15
55.2657,52.2144,15
55.2674,52.2178,15
55.269,52.2211,15
55.2707,52.2244,15
55.2724,52.2277,15
55.274,52.231,15
55.2757,52.2343,15
55.2774,52.2376,15
55.279,52.2409,15
55.2807,52.2442,15
55.2824,52.2475,15
55.284,52.2508,15
55.2857,52.2541,15
55.2874,52.2574,15
55.289,52.2607,15
55.2907,52.2641,15
55.2924,52.2674,15
55.294,52.2707,15
55.2957,52.274,15
55.2974,52.2773,15
55.299,52.2806,15
55.3007,52.2839,15
55.3024,52.2872,15
55.304,52.2905,15
55.3057,52.2938,15
55.3074,52.2971,15
55.309,52.3004,15
55.3107,52.3037,15
55.3124,52.307,15
55.314,52.3104,15
55.3157,52.3137,15
55.3174,52.317,15
55.319,52.32,15
55.3207,52.3233,15
55.3224,52.3266,15
55.324,52.3297,15
55.3257,52.333,15
55.3274,52.3363,15
55.329,52.3395,15
55.3307,52.3428,15
55.3324,52.3459,15
55.334,52.3492,15
55.3357,52.3525,15
55.3374,52.3558,15
55.339,52.3591,15
55.3407,52.3625,15
55.3424,52.3658,15
55.344,52.3691,15
55.3457,52.3724,15
55.3474,52.3757,15
55.349,52.379,15
55.3507,52.3823,15
55.3524,52.3856,15
55.3541,52.3889,15
55.3557,52.3922,15
55.3574,52.3955,15
55.359,52.3988,15
55.3607,52.4021,15
55.3624,52.4054,15
55.364,52.4088,15
55.3657,52.4119,15
55.3674,52.4152,15
55.369,52.4185,15
55.3707,52.4218,15
55.3724,52.4251,15
55.374,52.4284,15
55.3757,52.4317,15
55.3774,52.4351,15
55.379,52.4384,15
55.3807,52.4417,15
55.3824,52.445,15
55.384,52.4483,15
55.3857,52.4516,15
55.3874,52.4549,15
55.389,52.4582,15
55.3907,52.4615,15
55.3924,52.4648,15
55.394,52.4681,15
55.3957,52.4714,15
55.3974,52.4747,15
55.399,52.4781,15
55.4007,52.4814,15
55.4024,52.4847,15
55.404,52.488,15
55.4057,52.4913,15
55.4074,52.4946,15
55.409,52.4979,15
55.4107,52.5012,15
55.4124,52.5045,15
55.414,52.5078,15
55.4157,52.5111,15
55.4174,52.5144,15
55.419,52.5177,15
55.4207,52.521,15
55.4224,52.5244,15
55.424,52.5277,15
55.4257,52.5308,15
55.4274,52.5341,15
55.429,52.5374,15
55.4307,52.5407,15
55.4324,52.544,15
55.434,52.5473,15
55.4357,52.5506,15
55.4374,52.554,15
55.439,52.5573,15
55.4407,52.5606,15
55.4424,52.5639,15
55.444,52.5672,15
55.4457,52.5705,15
55.4474,52.5738,15
55.449,52.5771,15
55.4507,52.5804,15
55.4524,52.5837,15
55.454,52.587,15
55.4557,52.5903,15
55.4574,52.5936,15
55.459,52.597,15
55.4607,52.6003,15
55.4624,52.6036,15
55.464,52.6069,15
55.4657,52.6102,15
55.4674,52.6135,15
55.469,52.6168,15
55.4707,52.6201,15
55.4724,52.6234,15
55.474,52.6267,15
55.4757,52.63,15
55.4774,52.6332,15
55.479,52.6365,15
55.4807,52.6398,15
55.4824,52.6431,15
55.484,52.6464,15
55.4857,52.6497,15
55.4874,52.653,15
55.489,52.6563,15
55.4907,52.6596,15
55.4924,52.6629,15
55.494,52.6662,15
55.4957,52.6696,15
55.4974,52.6729,15
55.499,52.6762,15
55.5007,52.6795,15
55.5024,52.6828,15
55.504,52.6861,15
55.5057,52.6894,15
55.5074,52.6927,15
55.5091,52.696,15
55.5107,52.6993,15
55.5124,52.7026,15
55.514,52.7059,15
55.5157,52.7092,15
55.5174,52.7125,15
55.519,52.7159,15
55.5207,52.7192,15
55.5224,52.7225,15
55.524,52.7258,15
55.5257,52.7291,15
55.5274,52.7324,15
55.529,52.7357,15
55.5307,52.739,15
55.5324,52.7423,15
55.534,52.7456,15
55.5357,52.7489,15
55.5374,52.7522,15
55.539,52.7555,15
55.5407,52.7589,15
55.5424,52.7622,15
55.544,52.7655,15
55.5457,52.7688,15
55.5474,52.7721,15
55.549,52.7754,15
55.5507,52.7787,15
55.5524,52.782,15
55.554,52.7853,15
55.5557,52.7886,15
55.5574,52.7919,15
55.559,52.7952,15
55.5607,52.7985,15
55.5624,52.8018,15
55.564,52.8052,15
55.5657,52.8083,15
55.5674,52.8116,15
55.569,52.8149,15
55.5707,52.8182,15
55.5724,52.8215,15
55.574,52.8248,15
55.5757,52.8281,15
55.5774,52.8315,15
55.5791,52.8348,15
55.5807,52.8381,15
55.5824,52.8414,15
55.584,52.8447,15
55.5857,52.848,15
55.5874,52.8513,15
55.589,52.8546,15
55.5907,52.8579,15
55.5924,52.8612,15
55.594,52.8645,15
55.5957,52.8678,15
55.5974,52.8711,15
55.5991,52.8743,15
55.6007,52.8776,15
55.6024,52.8809,15
55.604,52.8842,15
55.6057,52.8875,15
55.6074,52.8908,15
55.609,52.8941,15
55.6107,52.8974,15
55.6124,52.9007,15
55.614,52.9041,15
55.6157,52.9074,15
55.6174,52.9107,15
55.6191,52.914,15
55.6207,52.9173,15
55.6224,52.9206,15
55.624,52.9239,15
55.6257,52.9272,15
55.6274,52.9305,15
55.629,52.9338,15
55.6307,52.9371,15
55.6324,52.9404,15
55.634,52.9437,15
55.6357,52.947,15
55.6374,52.9504,15
55.639,52.9537,15
55.6407,52.957,15
55.6424,52.9603,15
55.644,52.9636,15
55.6457,52.9669,15
55.6474,52.9702,15
55.649,52.9735,15
55.6507,52.9768,15
55.6524,52.9801,15
55.654,52.9834,15
55.6557,52.9867,15
55.6574,52.99,15
55.659,52.9934,15
55.6607,52.9967,15
55.6624,53,15
55.664,53.0033,15
55.6657,53.0066,15
55.6674,53.0099,15
55.669,53.0132,15
55.6707,53.0165,15
55.6724,53.0198,15
55.674,53.0231,15
55.6757,53.0264,15
55.6774,53.0297,15
55.679,53.033,15
55.6807,53.0364,15
55.6824,53.0397,15
55.684,53.043,15
55.6857,53.0463,15
55.6874,53.0496,15
55.689,53.0529,15
55.6907,53.0562,15
55.6924,53.0595,15
55.694,53.0628,15
55.6957,53.0661,15
55.6974,53.0694,15
55.699,53.0727,15
55.7007,53.076,15
55.7024,53.0793,15
55.704,53.0827,15
55.7057,53.086,15
55.7074,53.0893,15
55.709,53.0926,15
55.7107,53.0959,15
55.7124,53.0989,15
55.714,53.1022,15
55.7157,53.1055,15
55.7174,53.1088,15
55.719,53.1121,15
55.7207,53.1154,15
55.7224,53.1187,15
55.724,53.122,15
55.7257,53.1253,15
55.7274,53.1286,15
55.729,53.1319,15
55.7307,53.1352,15
55.7324,53.1385,15
55.734,53.1419,15
55.7357,53.145,15
55.7374,53.1483,15
55.739,53.1516,15
55.7407,53.1549,15
55.7424,53.1582,15
55.7441,53.1615,15
55.7457,53.1647,15
55.7474,53.168,15
55.749,53.1713,15
55.7507,53.1746,15
55.7524,53.1779,15
55.754,53.1812,15
55.7557,53.1845,15
55.7574,53.1878,15
55.759,53.1911,15
55.7607,53.1944,15
55.7624,53.1978,15
55.764,53.2011,15
55.7657,53.2044,15
55.7674,53.2077,15
55.7691,53.211,15
55.7707,53.2141,15
55.7724,53.2174,15
55.774,53.2207,15
55.7757,53.224,15
55.7774,53.2274,15
55.779,53.2307,15
55.7807,53.2338,15
55.7824,53.2371,15
55.784,53.2404,15
55.7857,53.2437,15
55.7874,53.247,15
55.789,53.2503,15
55.7907,53.2537,15
55.7924,53.257,15
55.794,53.2603,15
55.7957,53.2636,15
55.7974,53.2669,15
55.799,53.2702,15
55.8007,53.2735,15
55.8024,53.2768,15
55.804,53.2801,15
55.8057,53.2833,15
55.8074,53.2866,15
55.809,53.2899,15
55.8107,53.2932,15
55.8124,53.2965,15
55.814,53.2996,15
55.8157,53.3029,15
55.8174,53.3062,15
55.819,53.3095,15
55.8207,53.3129,15
55.8224,53.3162,15
55.824,53.3195,15
55.8257,53.3228,15
55.8274,53.3261,15
55.829,53.3294,15
55.8307,53.3327,15
55.8324,53.336,15
55.834,53.3393,15
55.8357,53.3426,15
55.8374,53.3459,15
55.839,53.3492,15
55.8407,53.3525,15
55.8424,53.3559,15
55.844,53.3592,15
55.8457,53.3625,15
55.8474,53.3658,15
55.849,53.3691,15
55.8507,53.3724,15
55.8524,53.3757,15
55.854,53.379,15
55.8557,53.3823,15
55.8574,53.3856,15
55.859,53.3889,15
55.8607,53.3922,15
55.8624,53.3955,15
55.8641,53.3988,15
55.8657,53.402,15
55.8674,53.4053,15
55.869,53.4086,15
55.8707,53.4119,15
55.8724,53.4152,15
55.874,53.4185,15
55.8757,53.4218,15
55.8774,53.425,15
55.879,53.4283,15
55.8807,53.4316,15
55.8824,53.4349,15
55.884,53.4382,15
55.8857,53.4415,15
55.8874,53.4448,15
55.889,53.4481,15
55.8907,53.4514,15
55.8924,53.4547,15
55.894,53.458,15
55.8957,53.4614,15
55.8974,53.4645,15
55.899,53.4678,15
55.9007,53.4711,15
55.9024,53.4744,15
55.904,53.4776,15
55.9057,53.481,15
55.9074,53.4843,15
55.909,53.4875,15
55.9107,53.4908,15
