Accumulated Time [min],Battery [%],Work Count [times]
43.0759,74.135,11
43.0775,74.1383,11
43.0792,74.1416,11
43.0809,74.1449,11
43.0825,74.1482,11
43.0842,74.1514,11
43.0859,74.1547,11
43.0875,74.158,11
43.0892,74.1613,11
43.0909,74.1646,11
43.0925,74.1679,11
43.0942,74.1712,11
43.0958,74.1745,11
43.0975,74.1778,11
43.0992,74.1811,11
43.1009,74.1843,11
43.1025,74.1876,11
43.1042,74.1909,11
43.1059,74.1942,11
43.1075,74.1975,11
43.1092,74.2008,11
43.1109,74.2041,11
43.1125,74.2074,11
43.1142,74.2106,11
43.1158,74.2139,11
43.1175,74.2172,11
43.1192,74.2203,11
43.1209,74.2236,11
43.1225,74.2269,11
43.1242,74.2302,11
43.1259,74.2336,11
43.1275,74.2369,11
43.1292,74.2402,11
43.1309,74.2435,11
43.1325,74.2468,11
43.1342,74.2501,11
43.1359,74.2534,11
43.1375,74.2567,11
43.1392,74.26,11
43.1409,74.2633,11
43.1425,74.2666,11
43.1442,74.2698,11
43.1459,74.2731,11
43.1475,74.2764,11
43.1492,74.2797,11
43.1509,74.283,11
43.1525,74.2863,11
43.1542,74.2896,11
43.1558,74.2929,11
43.1575,74.2962,11
43.1592,74.2995,11
43.1609,74.3028,11
43.1625,74.3062,11
43.1642,74.3095,11
43.1659,74.3124,11
43.1675,74.3157,11
43.1692,74.3191,11
43.1709,74.3224,11
43.1725,74.3257,11
43.1742,74.329,11
43.1758,74.3323,11
43.1775,74.3356,11
43.1792,74.3387,11
43.1809,74.342,11
43.1825,74.3453,11
43.1842,74.3487,11
43.1859,74.352,11
43.1875,74.3553,11
43.1892,74.3586,11
43.1909,74.3619,11
43.1925,74.3652,11
43.1942,74.3685,11
43.1959,74.3716,11
43.1975,74.3749,11
43.1992,74.3783,11
43.2009,74.3816,11
43.2025,74.3849,11
43.2042,74.3882,11
43.2059,74.3915,11
43.2075,74.3948,11
43.2092,74.3981,11
43.2109,74.4014,11
43.2125,74.4047,11
43.2142,74.408,11
43.2158,74.4113,11
43.2175,74.4146,11
43.2192,74.4179,11
43.2209,74.4213,11
43.2225,74.4246,11
43.2242,74.4279,11
43.2258,74.4312,11
43.2275,74.4343,11
43.2292,74.4376,11
43.2309,74.4409,11
43.2325,74.4442,11
43.2342,74.4475,11
43.2359,74.4509,11
43.2375,74.4542,11
43.2392,74.4575,11
43.2408,74.4608,11
43.2425,74.4639,11
43.2442,74.4672,11
43.2459,74.4705,11
43.2475,74.4738,11
43.2492,74.4771,11
43.2509,74.4805,11
43.2525,74.4838,11
43.2542,74.4871,11
43.2559,74.4904,11
43.2575,74.4937,11
43.2592,74.497,11
43.2609,74.5003,11
43.2625,74.5036,11
43.2642,74.5069,11
43.2659,74.5102,11
43.2675,74.5135,11
43.2692,74.5168,11
43.2709,74.52,11
43.2725,74.5233,11
43.2742,74.5266,11
43.2759,74.5299,11
43.2775,74.5332,11
43.2792,74.5365,11
43.2808,74.5398,11
43.2825,74.5431,11
43.2842,74.5464,11
43.2859,74.5498,11
43.2875,74.5531,11
43.2892,74.5564,11
43.2909,74.5597,11
43.2925,74.563,11
43.2942,74.5663,11
43.2958,74.5696,11
43.2975,74.5729,11
43.2992,74.5762,11
43.3008,74.5795,11
43.3025,74.5828,11
43.3042,74.5861,11
43.3059,74.5894,11
43.3075,74.5927,11
43.3092,74.5961,11
43.3109,74.5994,11
43.3125,74.6027,11
43.3142,74.606,11
43.3159,74.6093,11
43.3175,74.6126,11
43.3192,74.6159,11
43.3209,74.6192,11
43.3225,74.6225,11
43.3242,74.6258,11
43.3259,74.6291,11
43.3275,74.6324,11
43.3292,74.6357,11
43.3309,74.639,11
43.3325,74.6424,11
43.3342,74.6457,11
43.3359,74.649,11
43.3375,74.6523,11
43.3392,74.6556,11
43.3409,74.6589,11
43.3425,74.6622,11
43.3442,74.6655,11
43.3458,74.6688,11
43.3475,74.672,11
43.3492,74.6753,11
43.3508,74.6786,11
43.3525,74.6819,11
43.3542,74.6852,11
43.3559,74.6885,11
43.3575,74.6918,11
43.3592,74.6951,11
43.3608,74.6984,11
43.3625,74.7017,11
43.3642,74.705,11
43.3659,74.7083,11
43.3675,74.7115,11
43.3692,74.7146,11
43.3708,74.7179,11
43.3725,74.7212,11
43.3742,74.7245,11
43.3759,74.7279,11
43.3775,74.7312,11
43.3792,74.7346,11
43.3809,74.7376,11
43.3825,74.7409,11
43.3842,74.7442,11
43.3859,74.7475,11
43.3875,74.7508,11
43.3892,74.7542,11
43.3909,74.7575,11
43.3925,74.7608,11
43.3942,74.7641,11
43.3959,74.7674,11
43.3975,74.7707,11
43.3992,74.774,11
43.4009,74.7773,11
43.4025,74.7806,11
43.4042,74.7839,11
43.4058,74.7872,11
43.4075,74.7905,11
43.4092,74.7938,11
43.4109,74.7971,11
43.4125,74.8005,11
43.4142,74.8038,11
43.4159,74.8071,11
43.4175,74.8104,11
43.4192,74.8137,11
43.4208,74.817,11
43.4225,74.8203,11
43.4242,74.8236,11
43.4258,74.8269,11
43.4275,74.8302,11
43.4292,74.8335,11
43.4309,74.8368,11
43.4325,74.8401,11
43.4342,74.8435,11
43.4359,74.8468,11
43.4375,74.8499,11
43.4392,74.8529,11
43.4409,74.8562,11
43.4425,74.8595,11
43.4442,74.8628,11
43.4459,74.8661,11
43.4475,74.8694,11
43.4492,74.8727,11
43.4509,74.876,11
43.4525,74.8793,11
43.4542,74.8826,11
43.4559,74.886,11
43.4575,74.8893,11
43.4592,74.8926,11
43.4609,74.8959,11
43.4625,74.8992,11
43.4642,74.9025,11
43.4658,74.9058,11
43.4675,74.9089,11
43.4692,74.9122,11
43.4709,74.9156,11
43.4725,74.9189,11
43.4742,74.9222,11
43.4758,74.9255,11
43.4775,74.9288,11
43.4792,74.9321,11
43.4809,74.9354,11
43.4825,74.9387,11
43.4842,74.942,11
43.4859,74.9453,11
43.4875,74.9486,11
43.4892,74.9519,11
43.4909,74.9552,11
43.4925,74.9585,11
43.4942,74.9619,11
43.4959,74.9652,11
43.4975,74.9685,11
43.4992,74.9718,11
43.5009,74.9751,11
43.5025,74.9784,11
43.5042,74.9817,11
43.5059,74.985,11
43.5075,74.9883,11
43.5092,74.9916,11
43.5109,74.9948,11
43.5125,74.9981,11
43.5142,75.0014,11
43.5159,75.0047,11
43.5175,75.008,11
43.5192,75.0113,11
43.5209,75.0146,11
43.5225,75.0179,11
43.5242,75.0212,11
43.5259,75.0245,11
43.5275,75.0278,11
43.5292,75.0312,11
43.5308,75.0345,11
43.5325,75.0378,11
43.5342,75.0411,11
43.5358,75.0444,11
43.5375,75.0477,11
43.5392,75.051,11
43.5408,75.0543,11
43.5425,75.0576,11
43.5442,75.0609,11
43.5458,75.0642,11
43.5475,75.0675,11
43.5492,75.0708,11
43.5508,75.0742,11
43.5525,75.0775,11
43.5542,75.0808,11
43.5559,75.0841,11
43.5575,75.0874,11
43.5592,75.0905,11
43.5608,75.0938,11
43.5625,75.0971,11
43.5642,75.1003,11
43.5659,75.1034,11
43.5675,75.1067,11
43.5692,75.1099,11
43.5709,75.1132,11
43.5725,75.1165,11
43.5742,75.1198,11
43.5759,75.1231,11
43.5775,75.1264,11
43.5792,75.1295,11
43.5809,75.1329,11
43.5825,75.1362,11
43.5842,75.1395,11
43.5859,75.1428,11
43.5875,75.1461,11
43.5892,75.1494,11
43.5908,75.1527,11
43.5925,75.156,11
43.5942,75.1593,11
43.5958,75.1626,11
43.5975,75.1659,11
43.5992,75.1692,11
43.6008,75.1725,11
43.6025,75.1758,11
43.6042,75.1792,11
43.6059,75.1825,11
43.6075,75.1858,11
43.6092,75.1891,11
43.6108,75.1924,11
43.6125,75.1955,11
43.6142,75.1987,11
43.6159,75.202,11
43.6175,75.2053,11
43.6192,75.2086,11
43.6208,75.2119,11
43.6225,75.2152,11
43.6242,75.2185,11
43.6259,75.2218,11
43.6275,75.2251,11
43.6292,75.2284,11
43.6309,75.2318,11
43.6325,75.2351,11
43.6342,75.2384,11
43.6358,75.2417,11
43.6375,75.245,11
43.6392,75.2483,11
43.6409,75.2516,11
43.6425,75.2549,11
43.6442,75.2582,11
43.6459,75.2615,11
43.6475,75.2648,11
43.6492,75.2681,11
43.6509,75.2714,11
43.6525,75.2747,11
43.6542,75.2781,11
43.6558,75.2814,11
43.6575,75.2847,11
43.6592,75.2878,11
43.6609,75.2911,11
43.6625,75.2944,11
43.6642,75.2977,11
43.6658,75.301,11
43.6675,75.3044,11
43.6692,75.3075,11
43.6709,75.3108,11
43.6725,75.3141,11
43.6742,75.3174,11
43.6759,75.3207,11
43.6775,75.324,11
43.6792,75.3273,11
43.6809,75.3306,11
43.6825,75.334,11
43.6842,75.3373,11
43.6859,75.3406,11
43.6875,75.3439,11
43.6892,75.3472,11
43.6909,75.3505,11
43.6925,75.3538,11
43.6942,75.3571,11
43.6959,75.3604,11
43.6975,75.3637,11
43.6992,75.367,11
43.7009,75.3703,11
43.7025,75.3736,11
43.7042,75.3769,11
43.7059,75.3803,11
43.7075,75.3836,11
43.7092,75.3869,11
43.7109,75.3902,11
43.7125,75.3935,11
43.7142,75.3968,11
43.7159,75.4001,11
43.7175,75.4034,11
43.7192,75.4067,11
43.7209,75.41,11
43.7225,75.4132,11
43.7242,75.4165,11
43.7258,75.4198,11
43.7275,75.4229,11
43.7292,75.4262,11
43.7309,75.4295,11
43.7325,75.4328,11
43.7342,75.4361,11
43.7359,75.4395,11
43.7375,75.4428,11
43.7392,75.4461,11
43.7409,75.4494,11
43.7425,75.4527,11
43.7442,75.456,11
43.7458,75.4593,11
43.7475,75.4626,11
43.7492,75.4659,11
43.7509,75.4692,11
43.7525,75.4724,11
43.7542,75.4757,11
43.7559,75.479,11
43.7575,75.4821,11
43.7592,75.4854,11
43.7609,75.4887,11
43.7625,75.4921,11
43.7642,75.4954,11
43.7659,75.4987,11
43.7675,75.5018,11
43.7692,75.5051,11
43.7709,75.5084,11
43.7725,75.5116,11
43.7742,75.5147,11
43.7759,75.5178,11
43.7775,75.5212,11
43.7792,75.5245,11
43.7809,75.5278,11
43.7825,75.5311,11
43.7842,75.5344,11
43.7858,75.5377,11
43.7875,75.541,11
43.7892,75.5443,11
43.7909,75.5476,11
43.7925,75.5509,11
43.7942,75.5542,11
43.7958,75.5575,11
43.7975,75.5608,11
43.7992,75.5641,11
43.8009,75.5675,11
43.8025,75.5708,11
43.8042,75.5741,11
43.8059,75.5774,11
43.8075,75.5807,11
43.8092,75.584,11
43.8109,75.5873,11
43.8125,75.5906,11
43.8142,75.5939,11
43.8159,75.5972,11
43.8175,75.6005,11
43.8192,75.6038,11
43.8209,75.6071,11
43.8225,75.6105,11
43.8242,75.6138,11
43.8259,75.6171,11
43.8275,75.6204,11
43.8292,75.6237,11
43.8309,75.627,11
43.8325,75.6303,11
43.8342,75.6336,11
43.8358,75.6369,11
43.8375,75.6402,11
43.8392,75.6435,11
43.8409,75.6468,11
43.8425,75.6501,11
43.8442,75.6535,11
43.8459,75.6566,11
43.8475,75.6597,11
43.8492,75.663,11
43.8509,75.6664,11
43.8525,75.6697,11
43.8542,75.673,11
43.8559,75.6763,11
43.8575,75.6796,11
43.8592,75.6829,11
43.8609,75.6862,11
43.8625,75.6895,11
43.8642,75.6928,11
43.8659,75.6961,11
43.8675,75.6994,11
43.8692,75.7026,11
43.8709,75.7059,11
43.8725,75.7092,11
43.8742,75.7125,11
43.8759,75.7158,11
43.8775,75.7191,11
43.8792,75.7224,11
43.8809,75.7257,11
43.8825,75.729,11
43.8842,75.7323,11
43.8859,75.7355,11
43.8875,75.7388,11
43.8892,75.7421,11
43.8909,75.7454,11
43.8925,75.7487,11
43.8942,75.752,11
43.8959,75.7553,11
43.8975,75.7586,11
43.8992,75.7619,11
43.9009,75.7652,11
43.9025,75.7686,11
43.9042,75.7719,11
43.9058,75.7752,11
43.9075,75.7785,11
43.9092,75.7818,11
43.9109,75.7851,11
43.9125,75.7884,11
43.9142,75.7917,11
43.9159,75.795,11
43.9175,75.7983,11
43.9192,75.8015,11
43.9208,75.8048,11
43.9225,75.8081,11
43.9242,75.8114,11
43.9258,75.8147,11
43.9275,75.818,11
43.9292,75.8213,11
43.9309,75.8246,11
43.9325,75.8278,11
43.9342,75.8311,11
43.9359,75.8344,11
43.9375,75.8377,11
43.9392,75.841,11
43.9408,75.8443,11
43.9425,75.8476,11
43.9442,75.8509,11
43.9459,75.8542,11
43.9475,75.8575,11
43.9492,75.8608,11
43.9509,75.8641,11
43.9525,75.8674,11
43.9542,75.8708,11
43.9559,75.8741,11
43.9575,75.8774,11
43.9592,75.8805,11
43.9609,75.8838,11
43.9625,75.8871,11
43.9642,75.8904,11
43.9658,75.8937,11
43.9675,75.897,11
43.9692,75.9004,11
43.9709,75.9037,11
43.9725,75.907,11
43.9742,75.9103,11
43.9759,75.9136,11
43.9775,75.9169,11
43.9792,75.9202,11
43.9809,75.9235,11
43.9825,75.9268,11
43.9842,75.9301,11
43.9859,75.9334,11
43.9875,75.9367,11
43.9892,75.94,11
43.9908,75.9434,11
43.9925,75.9467,11
43.9942,75.9498,11
43.9959,75.9531,11
43.9975,75.9564,11
43.9992,75.9597,11
44.0009,75.963,11
44.0025,75.9663,11
44.0042,75.9696,11
44.0059,75.973,11
44.0075,75.9763,11
44.0092,75.9796,11
44.0109,75.9829,11
44.0125,75.9862,11
44.0142,75.9895,11
44.0159,75.9928,11
44.0175,75.9961,11
44.0192,75.9994,11
44.0209,76.0027,11
44.0225,76.006,11
44.0242,76.0093,11
44.0259,76.0126,11
44.0275,76.0159,11
44.0292,76.0193,11
44.0309,76.0226,11
44.0325,76.0257,11
44.0342,76.029,11
44.0359,76.0322,11
44.0375,76.0355,11
44.0392,76.0388,11
44.0409,76.0421,11
44.0425,76.0454,11
44.0442,76.0487,11
44.0459,76.052,11
44.0475,76.0553,11
44.0492,76.0586,11
44.0509,76.0619,11
44.0525,76.0652,11
44.0542,76.0685,11
44.0559,76.0717,11
44.0575,76.0747,11
44.0592,76.078,11
44.0609,76.0813,11
44.0625,76.0846,11
44.0642,76.0877,11
44.0659,76.091,11
44.0675,76.0943,11
44.0692,76.0976,11
44.0709,76.101,11
44.0725,76.1043,11
44.0742,76.1076,11
44.0759,76.1109,11
44.0775,76.1142,11
44.0792,76.1175,11
44.0809,76.1208,11
44.0825,76.1241,11
44.0842,76.1274,11
44.0859,76.1307,11
44.0875,76.134,11
44.0892,76.1373,11
44.0909,76.1406,11
44.0925,76.144,11
44.0942,76.1473,11
44.0959,76.1506,11
44.0975,76.1539,11
44.0992,76.1572,11
44.1009,76.1605,11
44.1025,76.1638,11
44.1042,76.1671,11
44.1059,76.1704,11
44.1075,76.1737,11
44.1092,76.177,11
44.1109,76.1803,11
44.1125,76.1836,11
44.1142,76.1869,11
44.1159,76.1903,11
44.1175,76.1936,11
44.1192,76.1969,11
44.1209,76.2002,11
44.1225,76.2035,11
44.1242,76.2066,11
44.1259,76.2099,11
44.1275,76.2132,11
44.1292,76.2164,11
44.1309,76.2197,11
44.1325,76.223,11
44.1342,76.2263,11
44.1359,76.2296,11
44.1375,76.2329,11
44.1392,76.2362,11
44.1409,76.2394,11
44.1425,76.2427,11
44.1442,76.2458,11
44.1459,76.2491,11
44.1475,76.2524,11
44.1492,76.2557,11
44.1509,76.259,11
44.1525,76.2624,11
44.1542,76.2657,11
44.1558,76.2691,11
44.1575,76.2723,11
44.1592,76.2751,11
44.1609,76.2784,11
44.1625,76.2817,11
44.1642,76.285,11
44.1659,76.2883,11
44.1675,76.2915,11
44.1692,76.2948,11
44.1709,76.2981,11
44.1725,76.3014,11
44.1742,76.3045,11
44.1758,76.3078,11
44.1775,76.3111,11
44.1792,76.3143,11
44.1809,76.3176,11
44.1825,76.3207,11
44.1842,76.324,11
44.1859,76.3273,11
44.1875,76.3307,11
44.1892,76.334,11
44.1909,76.3373,11
44.1925,76.3406,11
44.1942,76.3439,11
44.1959,76.3472,11
44.1975,76.3503,11
44.1992,76.3536,11
44.2009,76.3569,11
44.2025,76.3603,11
44.2042,76.3636,11
44.2059,76.3669,11
44.2075,76.3702,11
44.2092,76.3735,11
44.2109,76.3768,11
44.2125,76.3801,11
44.2142,76.3834,11
44.2158,76.3867,11
44.2175,76.39,11
44.2192,76.3933,11
44.2208,76.3966,11
44.2225,76.3999,11
44.2242,76.4033,11
44.2258,76.4066,11
44.2275,76.4099,11
44.2292,76.4132,11
44.2309,76.4165,11
44.2325,76.4198,11
44.2342,76.4231,11
44.2358,76.4264,11
44.2375,76.4297,11
44.2392,76.4329,11
44.2408,76.4358,11
44.2425,76.4391,11
44.2442,76.4424,11
44.2458,76.4454,11
44.2475,76.4486,11
44.2492,76.4519,11
44.2509,76.4552,11
44.2525,76.4583,11
44.2542,76.4616,11
44.2559,76.4649,11
44.2575,76.4682,11
44.2592,76.4716,11
44.2609,76.4749,11
44.2625,76.4782,11
44.2642,76.4815,11
44.2659,76.4848,11
44.2675,76.4881,11
44.2692,76.4914,11
44.2709,76.4947,11
44.2725,76.498,11
44.2742,76.5013,11
44.2759,76.5046,11
44.2775,76.5079,11
44.2792,76.5112,11
44.2809,76.5145,11
44.2825,76.5179,11
44.2842,76.5212,11
44.2859,76.5245,11
44.2875,76.5278,11
44.2892,76.5311,11
44.2909,76.5344,11
44.2925,76.5377,11
44.2942,76.541,11
44.2959,76.5443,11
44.2975,76.5476,11
44.2992,76.5509,11
44.3009,76.5542,11
44.3025,76.5575,11
44.3042,76.5609,11
44.3059,76.5642,11
44.3075,76.5675,11
44.3092,76.5708,11
44.3109,76.5741,11
44.3125,76.5774,11
44.3142,76.5807,11
44.3159,76.584,11
44.3175,76.5873,11
44.3192,76.5906,11
44.3209,76.5939,11
44.3225,76.5972,11
44.3242,76.6004,11
44.3259,76.6037,11
44.3275,76.607,11
44.3292,76.6103,11
44.3309,76.6136,11
44.3325,76.6169,11
44.3342,76.6202,11
44.3359,76.6235,11
44.3375,76.6268,11
44.3392,76.6301,11
44.3408,76.6335,11
44.3425,76.6368,11
44.3442,76.6401,11
44.3458,76.6434,11
44.3475,76.6467,11
44.3492,76.6498,11
44.3509,76.6531,11
44.3525,76.6564,11
44.3542,76.6598,11
44.3559,76.6631,11
44.3575,76.6664,11
44.3592,76.6697,11
44.3609,76.673,11
44.3625,76.6763,11
44.3642,76.6796,11
44.3659,76.6829,11
44.3675,76.6862,11
44.3692,76.6895,11
44.3709,76.6928,11
44.3725,76.6961,11
44.3742,76.6994,11
44.3759,76.7027,11
44.3775,76.7061,11
44.3792,76.7094,11
44.3809,76.7127,11
44.3825,76.716,11
44.3842,76.7193,11
44.3859,76.7226,11
44.3875,76.7259,11
44.3892,76.7292,11
44.3909,76.7323,11
44.3925,76.7357,11
44.3942,76.7388,11
44.3959,76.7421,11
44.3975,76.7454,11
44.3992,76.7487,11
44.4009,76.752,11
44.4025,76.7552,11
44.4042,76.7585,11
44.4058,76.7618,11
44.4075,76.7651,11
44.4092,76.7684,11
44.4109,76.7717,11
44.4125,76.775,11
44.4142,76.7783,11
44.4159,76.7816,11
44.4175,76.7849,11
44.4192,76.7882,11
44.4208,76.7915,11
44.4225,76.7949,11
44.4242,76.7982,11
44.4258,76.8015,11
44.4275,76.8048,11
44.4292,76.8081,11
44.4309,76.8114,11
44.4325,76.8147,11
44.4342,76.818,11
44.4359,76.8213,11
44.4375,76.8246,11
44.4392,76.8279,11
44.4408,76.8312,11
44.4425,76.8345,11
44.4442,76.8379,11
44.4459,76.8412,11
44.4475,76.8445,11
44.4492,76.8478,11
44.4509,76.8511,11
44.4525,76.8544,11
44.4542,76.8577,11
44.4559,76.861,11
44.4575,76.864,11
44.4592,76.8673,11
44.4609,76.8706,11
44.4625,76.8739,11
44.4642,76.8772,11
44.4659,76.8805,11
44.4675,76.8838,11
44.4692,76.8871,11
44.4709,76.8904,11
44.4725,76.8938,11
44.4742,76.8971,11
44.4758,76.9004,11
44.4775,76.9037,11
44.4792,76.907,11
44.4809,76.9103,11
44.4825,76.9136,11
44.4842,76.9169,11
44.4859,76.9202,11
44.4875,76.9235,11
44.4892,76.9268,11
44.4909,76.9301,11
44.4925,76.9334,11
44.4942,76.9368,11
44.4958,76.9401,11
44.4975,76.9434,11
44.4992,76.9467,11
44.5009,76.95,11
44.5025,76.9533,11
44.5042,76.9566,11
44.5059,76.9599,11
44.5075,76.9632,11
44.5092,76.9665,11
44.5108,76.9698,11
44.5125,76.9731,11
44.5142,76.9764,11
44.5159,76.9797,11
44.5175,76.9831,11
44.5192,76.9864,11
44.5209,76.9897,11
44.5225,76.993,11
44.5242,76.9963,11
44.5259,76.9996,11
44.5275,77.0029,11
44.5292,77.0062,11
44.5308,77.0095,11
44.5325,77.0128,11
44.5342,77.0161,11
44.5359,77.0194,11
44.5375,77.0227,11
44.5392,77.026,11
44.5408,77.0294,11
44.5425,77.0327,11
44.5442,77.036,11
44.5459,77.0393,11
44.5475,77.0426,11
44.5492,77.0459,11
44.5508,77.049,11
44.5525,77.0523,11
44.5542,77.0557,11
44.5559,77.059,11
44.5575,77.0623,11
44.5592,77.0656,11
44.5609,77.0689,11
44.5625,77.0722,11
44.5642,77.0755,11
44.5659,77.0786,11
44.5675,77.0819,11
44.5692,77.0853,11
44.5709,77.0886,11
44.5725,77.0919,11
44.5742,77.0952,11
44.5759,77.0985,11
44.5775,77.1018,11
44.5792,77.1051,11
44.5809,77.1084,11
44.5825,77.1117,11
44.5842,77.115,11
44.5859,77.1183,11
44.5875,77.1216,11
44.5892,77.1249,11
44.5909,77.1283,11
44.5925,77.1316,11
44.5942,77.1349,11
44.5958,77.1382,11
44.5975,77.1415,11
44.5992,77.1448,11
44.6009,77.1481,11
44.6025,77.1514,11
44.6042,77.1547,11
44.6059,77.158,11
44.6075,77.1613,11
44.6092,77.1645,11
44.6109,77.1678,11
44.6125,77.1709,11
44.6142,77.1741,11
44.6159,77.1774,11
44.6175,77.1807,11
44.6192,77.184,11
44.6209,77.1873,11
44.6225,77.1906,11
44.6242,77.1939,11
44.6259,77.197,11
44.6275,77.2004,11
44.6292,77.2035,11
44.6309,77.2068,11
44.6325,77.2099,11
44.6342,77.2132,11
44.6359,77.2166,11
44.6375,77.2199,11
44.6392,77.2232,11
44.6409,77.2265,11
44.6425,77.2298,11
44.6442,77.2331,11
44.6459,77.2364,11
44.6475,77.2397,11
44.6492,77.243,11
44.6509,77.2463,11
44.6525,77.2496,11
44.6542,77.2529,11
44.6558,77.2562,11
44.6575,77.2596,11
44.6592,77.2629,11
44.6609,77.2662,11
44.6625,77.2695,11
44.6642,77.2728,11
44.6659,77.2761,11
44.6675,77.2794,11
44.6692,77.2827,11
44.6709,77.286,11
44.6725,77.2893,11
44.6742,77.2926,11
44.6759,77.2959,11
44.6775,77.2992,11
44.6792,77.3026,11
44.6809,77.3059,11
44.6825,77.3092,11
44.6842,77.3125,11
44.6859,77.3158,11
44.6875,77.3191,11
44.6892,77.3224,11
44.6909,77.3257,11
44.6925,77.329,11
44.6942,77.3323,11
44.6959,77.3356,11
44.6975,77.3389,11
44.6992,77.3422,11
44.7009,77.3456,11
44.7025,77.3489,11
44.7042,77.3522,11
44.7059,77.3555,11
44.7075,77.3588,11
44.7092,77.3621,11
44.7109,77.3654,11
44.7125,77.3687,11
44.7142,77.372,11
44.7159,77.3753,11
44.7175,77.3786,11
44.7192,77.3819,11
44.7209,77.3852,11
44.7225,77.3885,11
44.7242,77.3919,11
44.7258,77.3952,11
44.7275,77.3985,11
44.7292,77.4018,11
44.7309,77.4051,11
44.7325,77.4084,11
44.7342,77.4117,11
44.7359,77.415,11
44.7375,77.4183,11
44.7392,77.4216,11
44.7409,77.4248,11
44.7425,77.4277,11
44.7442,77.4311,11
44.7459,77.4344,11
44.7475,77.4377,11
44.7492,77.441,11
44.7509,77.4443,11
44.7525,77.4476,11
44.7542,77.4509,11
44.7559,77.4542,11
44.7575,77.4575,11
44.7592,77.4608,11
44.7609,77.4641,11
44.7625,77.4674,11
44.7642,77.4707,11
44.7659,77.4739,11
44.7675,77.4772,11
44.7692,77.4805,11
44.7709,77.4836,11
44.7725,77.4869,11
44.7742,77.4902,11
44.7759,77.4936,11
44.7775,77.4969,11
44.7792,77.5002,11
44.7808,77.5035,11
44.7825,77.5068,11
44.7842,77.5099,11
44.7858,77.5132,11
44.7875,77.5164,11
44.7892,77.5195,11
44.7909,77.5228,11
44.7925,77.5261,11
44.7942,77.5294,11
44.7958,77.5328,11
44.7975,77.5361,11
44.7992,77.5394,11
44.8008,77.5427,11
44.8025,77.546,11
44.8042,77.5493,11
44.8059,77.5526,11
44.8075,77.5559,11
44.8092,77.5592,11
44.8109,77.5625,11
44.8125,77.5658,11
44.8142,77.5691,11
44.8158,77.5724,11
44.8175,77.5758,11
44.8192,77.5791,11
44.8209,77.5824,11
44.8225,77.5857,11
44.8242,77.589,11
44.8259,77.5923,11
44.8275,77.5956,11
44.8292,77.5989,11
44.8309,77.6022,11
44.8325,77.6055,11
44.8342,77.6088,11
44.8359,77.6121,11
44.8375,77.6153,11
44.8392,77.6186,11
44.8408,77.6219,11
44.8425,77.6252,11
44.8442,77.6285,11
44.8459,77.6316,11
44.8475,77.6348,11
44.8492,77.6379,11
44.8509,77.6412,11
44.8525,77.6445,11
44.8542,77.6479,11
44.8559,77.6512,11
44.8575,77.6545,11
44.8592,77.6578,11
44.8609,77.6611,11
44.8625,77.6644,11
44.8642,77.6677,11
44.8659,77.671,11
44.8675,77.6743,11
44.8692,77.6776,11
44.8709,77.6809,11
44.8725,77.6842,11
44.8742,77.6872,11
44.8759,77.6904,11
44.8775,77.6937,11
44.8792,77.697,11
44.8809,77.7003,11
44.8825,77.7036,11
44.8842,77.7069,11
44.8859,77.7102,11
44.8875,77.7135,11
44.8892,77.7168,11
44.8909,77.7201,11
44.8925,77.7234,11
44.8942,77.7267,11
44.8959,77.73,11
44.8975,77.7334,11
44.8992,77.7367,11
44.9009,77.74,11
44.9025,77.7433,11
44.9042,77.7466,11
44.9058,77.7499,11
44.9075,77.7532,11
44.9092,77.7565,11
44.9109,77.7598,11
44.9125,77.7631,11
44.9142,77.7664,11
44.9159,77.7697,11
44.9175,77.773,11
44.9192,77.7764,11
44.9209,77.7797,11
44.9225,77.783,11
44.9242,77.7861,11
44.9258,77.7894,11
44.9275,77.7927,11
44.9292,77.7959,11
44.9309,77.7992,11
44.9325,77.8025,11
44.9342,77.8058,11
44.9359,77.8091,11
44.9375,77.8124,11
44.9392,77.8157,11
44.9408,77.819,11
44.9425,77.8223,11
44.9442,77.8256,11
44.9459,77.8289,11
44.9475,77.8323,11
44.9492,77.8356,11
44.9509,77.8389,11
44.9525,77.8422,11
44.9542,77.8455,11
44.9559,77.8488,11
44.9575,77.8521,11
44.9592,77.8554,11
44.9609,77.8587,11
44.9625,77.862,11
44.9642,77.8653,11
44.9658,77.8686,11
44.9675,77.8719,11
44.9692,77.8749,11
44.9709,77.8782,11
44.9725,77.8815,11
44.9742,77.8848,11
44.9758,77.888,11
44.9775,77.8913,11
44.9792,77.8944,11
44.9809,77.8977,11
44.9825,77.901,11
44.9842,77.9044,11
44.9859,77.9077,11
44.9875,77.911,11
44.9892,77.9141,11
44.9909,77.9174,11
44.9925,77.9207,11
44.9942,77.924,11
44.9958,77.9273,11
44.9975,77.9305,11
44.9992,77.9338,11
45.0009,77.9371,11
45.0025,77.9404,11
45.0042,77.9437,11
45.0059,77.947,11
45.0075,77.9503,11
45.0092,77.9536,11
45.0109,77.9569,11
45.0125,77.9602,11
45.0142,77.9636,11
45.0159,77.9669,11
45.0175,77.9702,11
45.0192,77.9735,11
45.0209,77.9768,11
45.0225,77.9801,11
45.0242,77.9834,11
45.0259,77.9867,11
45.0275,77.99,11
45.0292,77.9933,11
