ElapsedTime(s),Battery(%),ChargeRate(%/min),,Cc-speed [%/min],Cv-speed [%/min]
367.999,92.8477,0.96,,,
368.099,92.8493,0.96,,,
368.199,92.851,1.02,,,
368.299,92.8526,0.96,,,
368.399,92.8543,1.02,,,
368.499,92.8559,0.96,,,
368.599,92.8575,0.96,,,
368.699,92.8592,1.02,,,
368.799,92.8608,0.96,,,
368.899,92.8625,1.02,,,
368.999,92.8641,0.96,,,
369.099,92.8658,1.02,,,
369.199,92.8674,0.96,,,
369.299,92.869,0.96,,,
369.399,92.8707,1.02,,,
369.499,92.8723,0.96,,,
369.599,92.874,1.02,,,
369.699,92.8756,0.96,,,
369.799,92.8772,0.96,,,
369.899,92.8789,1.02,,,
369.999,92.8805,0.96,,,
370.099,92.8822,1.02,,,
370.199,92.8838,0.96,,,
370.299,92.8854,0.96,,,
370.399,92.8871,1.02,,,
370.499,92.8887,0.96,,,
370.599,92.8904,1.02,,,
370.699,92.892,0.96,,,
370.799,92.8936,0.96,,,
370.899,92.8953,1.02,,,
370.999,92.8969,0.96,,,
371.099,92.8986,1.02,,,
371.199,92.9002,0.96,,,
371.299,92.9018,0.96,,,
371.399,92.9035,1.02,,,
371.499,92.9051,0.96,,,
371.599,92.9068,1.02,,,
371.699,92.9084,0.96,,,
371.799,92.9101,1.02,,,
371.899,92.9117,0.96,,,
371.999,92.9133,0.96,,,
372.099,92.915,1.02,,,
372.199,92.9166,0.96,,,
372.299,92.9183,1.02,,,
372.399,92.9199,0.96,,,
372.499,92.9215,0.96,,,
372.599,92.9232,1.02,,,
372.699,92.9248,0.96,,,
372.799,92.9265,1.02,,,
372.899,92.9281,0.96,,,
372.999,92.9297,0.96,,,
373.099,92.9314,1.02,,,
373.199,92.933,0.96,,,
373.299,92.9347,1.02,,,
373.399,92.9363,0.96,,,
373.499,92.9379,0.96,,,
373.599,92.9396,1.02,,,
373.699,92.9412,0.96,,,
373.799,92.9429,1.02,,,
373.899,92.9445,0.96,,,
373.999,92.9461,0.96,,,
374.099,92.9478,1.02,,,
374.199,92.9494,0.96,,,
374.299,92.9511,1.02,,,
374.399,92.9527,0.96,,,
374.499,92.9543,0.96,,,
374.599,92.956,1.02,,,
374.699,92.9576,0.96,,,
374.799,92.9593,1.02,,,
374.899,92.9609,0.96,,,
374.999,92.9626,1.02,,,
375.099,92.9642,0.96,,,
375.199,92.9658,0.96,,,
375.299,92.9675,1.02,,,
375.399,92.9691,0.96,,,
375.499,92.9708,1.02,,,
375.599,92.9724,0.96,,,
375.699,92.974,0.96,,,
375.799,92.9757,1.02,,,
375.899,92.9773,0.96,,,
375.999,92.979,1.02,,,
376.099,92.9806,0.96,,,
376.199,92.9822,0.96,,,
376.299,92.9839,1.02,,,
376.399,92.9855,0.96,,,
376.499,92.9872,1.02,,,
376.599,92.9888,0.96,,,
376.699,92.9905,1.02,,,
376.799,92.9921,0.96,,,
376.899,92.9937,0.96,,,
376.999,92.9954,1.02,,,
377.099,92.997,0.96,,,
377.199,92.9987,1.02,,,
377.299,93.0003,0.96,,,
377.399,93.0019,0.96,,,
377.499,93.0036,1.02,,,
377.599,93.0052,0.96,,,
377.699,93.0069,1.02,,,
377.799,93.0085,0.96,,,
377.899,93.0101,0.96,,,
377.999,93.0118,1.02,,,
378.099,93.0134,0.96,,,
378.199,93.0151,1.02,,,
378.299,93.0167,0.96,,,
378.399,93.0183,0.96,,,
378.499,93.02,1.02,,,
378.599,93.0216,0.96,,,
378.699,93.0233,1.02,,,
378.799,93.0249,0.96,,,
378.899,93.0265,0.96,,,
378.999,93.0282,1.02,,,
379.099,93.0298,0.96,,,
379.199,93.0315,1.02,,,
379.299,93.033,0.90,,,
379.399,93.0347,1.02,,,
379.499,93.0363,0.96,,,
379.599,93.038,1.02,,,
379.699,93.0396,0.96,,,
379.799,93.0412,0.96,,,
379.899,93.0429,1.02,,,
379.999,93.0445,0.96,,,
380.099,93.0462,1.02,,,
380.199,93.0478,0.96,,,
380.299,93.0494,0.96,,,
380.399,93.0511,1.02,,,
380.499,93.0527,0.96,,,
380.599,93.0544,1.02,,,
380.699,93.056,0.96,,,
380.799,93.0576,0.96,,,
380.899,93.0593,1.02,,,
380.999,93.0609,0.96,,,
381.099,93.0626,1.02,,,
381.199,93.0642,0.96,,,
381.299,93.0658,0.96,,,
381.399,93.0675,1.02,,,
381.499,93.0691,0.96,,,
381.599,93.0708,1.02,,,
381.699,93.0724,0.96,,,
381.799,93.0741,1.02,,,
381.899,93.0757,0.96,,,
381.999,93.0773,0.96,,,
382.099,93.079,1.02,,,
382.199,93.0806,0.96,,,
382.299,93.0823,1.02,,,
382.399,93.0839,0.96,,,
382.499,93.0855,0.96,,,
382.599,93.0872,1.02,,,
382.699,93.0888,0.96,,,
382.799,93.0905,1.02,,,
382.899,93.0921,0.96,,,
382.999,93.0937,0.96,,,
383.099,93.0953,0.96,,,
383.199,93.0969,0.96,,,
383.299,93.0986,1.02,,,
383.399,93.1002,0.96,,,
383.499,93.1019,1.02,,,
383.599,93.1035,0.96,,,
383.699,93.1051,0.96,,,
383.799,93.1068,1.02,,,
383.899,93.1084,0.96,,,
383.999,93.1101,1.02,,,
384.099,93.1117,0.96,,,
384.199,93.1133,0.96,,,
384.299,93.115,1.02,,,
384.399,93.1166,0.96,,,
384.499,93.1183,1.02,,,
384.599,93.1199,0.96,,,
384.699,93.1216,1.02,,,
384.799,93.1232,0.96,,,
384.899,93.1248,0.96,,,
384.999,93.1265,1.02,,,
385.099,93.1281,0.96,,,
385.199,93.1298,1.02,,,
385.299,93.1314,0.96,,,
385.399,93.133,0.96,,,
385.499,93.1347,1.02,,,
385.599,93.1363,0.96,,,
385.699,93.138,1.02,,,
385.799,93.1396,0.96,,,
385.899,93.1412,0.96,,,
385.999,93.1429,1.02,,,
386.099,93.1445,0.96,,,
386.199,93.1462,1.02,,,
386.299,93.1478,0.96,,,
386.399,93.1494,0.96,,,
386.499,93.1511,1.02,,,
386.599,93.1527,0.96,,,
386.699,93.1544,1.02,,,
386.799,93.156,0.96,,,
386.899,93.1576,0.96,,,
386.999,93.1593,1.02,,,
387.099,93.1609,0.96,,,
387.199,93.1626,1.02,,,
387.299,93.1642,0.96,,,
387.399,93.1659,1.02,,,
387.499,93.1675,0.96,,,
387.599,93.1691,0.96,,,
387.699,93.1708,1.02,,,
387.799,93.1724,0.96,,,
387.899,93.1741,1.02,,,
387.999,93.1757,0.96,,,
388.099,93.1773,0.96,,,
388.199,93.179,1.02,,,
388.299,93.1806,0.96,,,
388.399,93.1823,1.02,,,
388.499,93.1839,0.96,,,
388.599,93.1855,0.96,,,
388.699,93.1872,1.02,,,
388.799,93.1888,0.96,,,
388.899,93.1905,1.02,,,
388.999,93.1921,0.96,,,
389.099,93.1938,1.02,,,
389.199,93.1954,0.96,,,
389.299,93.197,0.96,,,
389.399,93.1987,1.02,,,
389.499,93.2003,0.96,,,
389.599,93.202,1.02,,,
389.699,93.2036,0.96,,,
389.799,93.2052,0.96,,,
389.899,93.2069,1.02,,,
389.999,93.2085,0.96,,,
390.099,93.2102,1.02,,,
390.199,93.2118,0.96,,,
390.299,93.2134,0.96,,,
390.399,93.2151,1.02,,,
390.499,93.2167,0.96,,,
390.599,93.2184,1.02,,,
390.699,93.22,0.96,,,
390.799,93.2216,0.96,,,
390.899,93.2233,1.02,,,
390.999,93.2249,0.96,,,
391.099,93.2266,1.02,,,
391.199,93.2282,0.96,,,
391.299,93.2298,0.96,,,
391.399,93.2315,1.02,,,
391.499,93.2331,0.96,,,
391.599,93.2348,1.02,,,
391.699,93.2364,0.96,,,
391.799,93.238,0.96,,,
391.899,93.2397,1.02,,,
391.999,93.2413,0.96,,,
392.099,93.243,1.02,,,
392.199,93.2446,0.96,,,
392.299,93.2463,1.02,,,
392.399,93.2479,0.96,,,
392.499,93.2495,0.96,,,
392.599,93.2512,1.02,,,
392.699,93.2528,0.96,,,
392.799,93.2545,1.02,,,
392.899,93.2561,0.96,,,
392.999,93.2577,0.96,,,
393.099,93.2594,1.02,,,
393.199,93.261,0.96,,,
393.299,93.2627,1.02,,,
393.399,93.2643,0.96,,,
393.499,93.2659,0.96,,,
393.599,93.2676,1.02,,,
393.699,93.2692,0.96,,,
393.799,93.2709,1.02,,,
393.899,93.2725,0.96,,,
393.999,93.2741,0.96,,,
394.099,93.2758,1.02,,,
394.199,93.2774,0.96,,,
394.299,93.2791,1.02,,,
394.399,93.2807,0.96,,,
394.499,93.2824,1.02,,,
394.599,93.284,0.96,,,
394.699,93.2856,0.96,,,
394.799,93.2873,1.02,,,
394.899,93.2889,0.96,,,
394.999,93.2906,1.02,,,
395.099,93.2922,0.96,,,
395.199,93.2938,0.96,,,
395.299,93.2955,1.02,,,
395.399,93.2971,0.96,,,
395.499,93.2988,1.02,,,
395.599,93.3004,0.96,,,
395.699,93.302,0.96,,,
395.799,93.3037,1.02,,,
395.899,93.3053,0.96,,,
395.999,93.307,1.02,,,
396.099,93.3086,0.96,,,
396.199,93.3102,0.96,,,
396.299,93.3119,1.02,,,
396.399,93.3135,0.96,,,
396.499,93.3152,1.02,,,
396.599,93.3168,0.96,,,
396.699,93.3184,0.96,,,
396.799,93.3201,1.02,,,
396.899,93.3217,0.96,,,
396.999,93.3234,1.02,,,
397.099,93.325,0.96,,,
397.199,93.3267,1.02,,,
397.299,93.3283,0.96,,,
397.399,93.3299,0.96,,,
397.499,93.3316,1.02,,,
397.599,93.3332,0.96,,,
397.699,93.3349,1.02,,,
397.799,93.3365,0.96,,,
397.899,93.3381,0.96,,,
397.999,93.3398,1.02,,,
398.099,93.3414,0.96,,,
398.199,93.3431,1.02,,,
398.299,93.3447,0.96,,,
398.399,93.3463,0.96,,,
398.499,93.348,1.02,,,
398.599,93.3496,0.96,,,
398.699,93.3513,1.02,,,
398.799,93.3529,0.96,,,
398.899,93.3545,0.96,,,
398.999,93.3562,1.02,,,
399.099,93.3578,0.96,,,
399.199,93.3595,1.02,,,
399.299,93.3611,0.96,,,
399.399,93.3627,0.96,,,
399.499,93.3644,1.02,,,
399.599,93.366,0.96,,,
399.699,93.3677,1.02,,,
399.799,93.3693,0.96,,,
399.899,93.3709,0.96,,,
399.999,93.3726,1.02,,,
400.099,93.3742,0.96,,,
400.199,93.3759,1.02,,,
400.299,93.3775,0.96,,,
400.399,93.3792,1.02,,,
400.499,93.3808,0.96,,,
400.599,93.3824,0.96,,,
400.699,93.3841,1.02,,,
400.799,93.3857,0.96,,,
400.899,93.3874,1.02,,,
400.999,93.389,0.96,,,
401.099,93.3906,0.96,,,
401.199,93.3923,1.02,,,
401.299,93.3939,0.96,,,
401.399,93.3956,1.02,,,
401.499,93.3972,0.96,,,
401.599,93.3988,0.96,,,
401.699,93.4005,1.02,,,
401.799,93.4021,0.96,,,
401.899,93.4038,1.02,,,
401.999,93.4054,0.96,,,
402.099,93.4071,1.02,,,
402.199,93.4087,0.96,,,
402.299,93.4103,0.96,,,
402.399,93.412,1.02,,,
402.499,93.4136,0.96,,,
402.599,93.4153,1.02,,,
402.699,93.4169,0.96,,,
402.799,93.4185,0.96,,,
402.899,93.4202,1.02,,,
402.999,93.4218,0.96,,,
403.099,93.4235,1.02,,,
403.199,93.4251,0.96,,,
403.299,93.4267,0.96,,,
403.399,93.4284,1.02,,,
403.499,93.43,0.96,,,
403.599,93.4317,1.02,,,
403.699,93.4333,0.96,,,
403.799,93.4349,0.96,,,
403.899,93.4366,1.02,,,
403.999,93.4382,0.96,,,
404.099,93.4399,1.02,,,
404.199,93.4415,0.96,,,
404.299,93.4431,0.96,,,
404.399,93.4448,1.02,,,
404.499,93.4464,0.96,,,
404.599,93.4481,1.02,,,
404.699,93.4497,0.96,,,
404.799,93.4513,0.96,,,
404.899,93.453,1.02,,,
404.999,93.4546,0.96,,,
405.099,93.4563,1.02,,,
405.199,93.4579,0.96,,,
405.299,93.4595,0.96,,,
405.399,93.4611,0.96,,,
405.499,93.4628,1.02,,,
405.599,93.4644,0.96,,,
405.699,93.466,0.96,,,
405.799,93.4677,1.02,,,
405.899,93.4693,0.96,,,
405.999,93.471,1.02,,,
406.099,93.4726,0.96,,,
406.199,93.4742,0.96,,,
406.299,93.4759,1.02,,,
406.399,93.4775,0.96,,,
406.499,93.4792,1.02,,,
406.599,93.4808,0.96,,,
406.699,93.4824,0.96,,,
406.799,93.4841,1.02,,,
406.899,93.4857,0.96,,,
406.999,93.4874,1.02,,,
407.099,93.489,0.96,,,
407.199,93.4907,1.02,,,
407.299,93.4923,0.96,,,
407.399,93.4939,0.96,,,
407.499,93.4956,1.02,,,
407.599,93.4972,0.96,,,
407.699,93.4989,1.02,,,
407.799,93.5005,0.96,,,
407.899,93.5021,0.96,,,
407.999,93.5038,1.02,,,
408.099,93.5054,0.96,,,
408.199,93.5071,1.02,,,
408.299,93.5087,0.96,,,
408.399,93.5103,0.96,,,
408.499,93.512,1.02,,,
408.599,93.5136,0.96,,,
408.699,93.5153,1.02,,,
408.799,93.5169,0.96,,,
408.899,93.5185,0.96,,,
408.999,93.5202,1.02,,,
409.099,93.5218,0.96,,,
409.199,93.5235,1.02,,,
409.299,93.5251,0.96,,,
409.399,93.5267,0.96,,,
409.499,93.5284,1.02,,,
409.599,93.53,0.96,,,
409.699,93.5317,1.02,,,
409.799,93.5333,0.96,,,
409.899,93.535,1.02,,,
409.999,93.5366,0.96,,,
410.099,93.5382,0.96,,,
410.199,93.5399,1.02,,,
410.299,93.5415,0.96,,,
410.399,93.5432,1.02,,,
410.499,93.5448,0.96,,,
410.599,93.5464,0.96,,,
410.699,93.5481,1.02,,,
410.799,93.5497,0.96,,,
410.899,93.5514,1.02,,,
410.999,93.553,0.96,,,
411.099,93.5546,0.96,,,
411.199,93.5563,1.02,,,
411.299,93.5579,0.96,,,
411.399,93.5596,1.02,,,
411.499,93.5612,0.96,,,
411.599,93.5628,0.96,,,
411.699,93.5645,1.02,,,
411.799,93.5661,0.96,,,
411.899,93.5678,1.02,,,
411.999,93.5694,0.96,,,
412.099,93.571,0.96,,,
412.199,93.5727,1.02,,,
412.299,93.5743,0.96,,,
412.399,93.576,1.02,,,
412.499,93.5776,0.96,,,
412.599,93.5792,0.96,,,
412.699,93.5809,1.02,,,
412.799,93.5825,0.96,,,
412.899,93.5842,1.02,,,
412.999,93.5858,0.96,,,
413.099,93.5875,1.02,,,
413.199,93.5891,0.96,,,
413.299,93.5907,0.96,,,
413.399,93.5924,1.02,,,
413.499,93.594,0.96,,,
413.599,93.5957,1.02,,,
413.699,93.5973,0.96,,,
413.799,93.5989,0.96,,,
413.899,93.6006,1.02,,,
413.999,93.6022,0.96,,,
414.099,93.6039,1.02,,,
414.199,93.6055,0.96,,,
414.299,93.6071,0.96,,,
414.399,93.6088,1.02,,,
414.499,93.6104,0.96,,,
414.599,93.6121,1.02,,,
414.699,93.6137,0.96,,,
414.799,93.6154,1.02,,,
414.899,93.617,0.96,,,
414.999,93.6186,0.96,,,
415.099,93.6203,1.02,,,
415.199,93.6219,0.96,,,
415.299,93.6236,1.02,,,
415.399,93.6252,0.96,,,
415.499,93.6268,0.96,,,
415.599,93.6285,1.02,,,
415.699,93.6301,0.96,,,
415.799,93.6318,1.02,,,
415.899,93.6334,0.96,,,
415.999,93.635,0.96,,,
416.099,93.6367,1.02,,,
416.199,93.6383,0.96,,,
416.299,93.64,1.02,,,
416.399,93.6416,0.96,,,
416.499,93.6432,0.96,,,
416.599,93.6449,1.02,,,
416.699,93.6465,0.96,,,
416.799,93.6482,1.02,,,
416.899,93.6498,0.96,,,
416.999,93.6514,0.96,,,
417.099,93.6531,1.02,,,
417.199,93.6547,0.96,,,
417.299,93.6564,1.02,,,
417.399,93.658,0.96,,,
417.499,93.6596,0.96,,,
417.599,93.6613,1.02,,,
417.699,93.6629,0.96,,,
417.799,93.6646,1.02,,,
417.899,93.6662,0.96,,,
417.999,93.6679,1.02,,,
418.099,93.6695,0.96,,,
418.199,93.6711,0.96,,,
418.299,93.6728,1.02,,,
418.399,93.6744,0.96,,,
418.499,93.6761,1.02,,,
418.599,93.6777,0.96,,,
418.699,93.6793,0.96,,,
418.799,93.681,1.02,,,
418.899,93.6826,0.96,,,
418.999,93.6843,1.02,,,
419.099,93.6859,0.96,,,
419.199,93.6875,0.96,,,
419.299,93.6892,1.02,,,
419.399,93.6908,0.96,,,
419.499,93.6925,1.02,,,
419.599,93.6941,0.96,,,
419.699,93.6958,1.02,,,
419.799,93.6974,0.96,,,
419.899,93.699,0.96,,,
419.999,93.7007,1.02,,,
420.099,93.7023,0.96,,,
420.199,93.704,1.02,,,
420.299,93.7056,0.96,,,
420.399,93.7072,0.96,,,
420.499,93.7089,1.02,,,
420.599,93.7105,0.96,,,
420.699,93.7122,1.02,,,
420.799,93.7138,0.96,,,
420.899,93.7154,0.96,,,
420.999,93.7171,1.02,,,
421.099,93.7187,0.96,,,
421.199,93.7204,1.02,,,
421.299,93.722,0.96,,,
421.399,93.7236,0.96,,,
421.499,93.7253,1.02,,,
421.599,93.7269,0.96,,,
421.699,93.7286,1.02,,,
421.799,93.7302,0.96,,,
421.899,93.7318,0.96,,,
421.999,93.7335,1.02,,,
422.099,93.7351,0.96,,,
422.199,93.7368,1.02,,,
422.299,93.7384,0.96,,,
422.399,93.7401,1.02,,,
422.499,93.7417,0.96,,,
422.599,93.7433,0.96,,,
422.699,93.745,1.02,,,
422.799,93.7466,0.96,,,
422.899,93.7483,1.02,,,
422.999,93.7499,0.96,,,
423.099,93.7515,0.96,,,
423.199,93.7532,1.02,,,
423.299,93.7548,0.96,,,
423.399,93.7565,1.02,,,
423.499,93.7581,0.96,,,
423.599,93.7597,0.96,,,
423.699,93.7614,1.02,,,
423.799,93.763,0.96,,,
423.899,93.7647,1.02,,,
423.999,93.7663,0.96,,,
424.099,93.7679,0.96,,,
424.199,93.7696,1.02,,,
424.299,93.7712,0.96,,,
424.399,93.7729,1.02,,,
424.499,93.7745,0.96,,,
424.599,93.7762,1.02,,,
424.699,93.7778,0.96,,,
424.799,93.7794,0.96,,,
424.899,93.7811,1.02,,,
424.999,93.7827,0.96,,,
425.099,93.7844,1.02,,,
425.199,93.786,0.96,,,
425.299,93.7876,0.96,,,
425.399,93.7893,1.02,,,
425.499,93.7909,0.96,,,
425.599,93.7926,1.02,,,
425.699,93.7942,0.96,,,
425.799,93.7958,0.96,,,
425.899,93.7975,1.02,,,
425.999,93.7991,0.96,,,
426.099,93.8008,1.02,,,
426.199,93.8024,0.96,,,
426.299,93.804,0.96,,,
426.399,93.8057,1.02,,,
426.499,93.8073,0.96,,,
426.599,93.809,1.02,,,
426.699,93.8106,0.96,,,
426.799,93.8122,0.96,,,
426.899,93.8139,1.02,,,
426.999,93.8155,0.96,,,
427.099,93.8172,1.02,,,
427.199,93.8188,0.96,,,
427.299,93.8205,1.02,,,
427.399,93.8221,0.96,,,
427.499,93.8237,0.96,,,
427.599,93.8254,1.02,,,
427.699,93.827,0.96,,,
427.799,93.8287,1.02,,,
427.899,93.8303,0.96,,,
427.999,93.8319,0.96,,,
428.099,93.8336,1.02,,,
428.199,93.8352,0.96,,,
428.299,93.8369,1.02,,,
428.399,93.8385,0.96,,,
428.499,93.8401,0.96,,,
428.599,93.8418,1.02,,,
428.699,93.8434,0.96,,,
428.799,93.8451,1.02,,,
428.899,93.8467,0.96,,,
428.999,93.8483,0.96,,,
429.099,93.85,1.02,,,
429.199,93.8516,0.96,,,
429.299,93.8533,1.02,,,
429.399,93.8549,0.96,,,
429.499,93.8565,0.96,,,
429.599,93.8582,1.02,,,
429.699,93.8598,0.96,,,
429.799,93.8615,1.02,,,
429.899,93.8631,0.96,,,
429.999,93.8648,1.02,,,
430.099,93.8664,0.96,,,
430.199,93.868,0.96,,,
430.299,93.8697,1.02,,,
430.399,93.8713,0.96,,,
430.499,93.873,1.02,,,
430.599,93.8746,0.96,,,
430.699,93.8762,0.96,,,
430.799,93.8779,1.02,,,
430.899,93.8794,0.90,,,
430.999,93.8811,1.02,,,
431.099,93.8827,0.96,,,
431.199,93.8844,1.02,,,
431.299,93.886,0.96,,,
431.399,93.8876,0.96,,,
431.499,93.8893,1.02,,,
431.599,93.8909,0.96,,,
431.699,93.8926,1.02,,,
431.799,93.8942,0.96,,,
431.899,93.8958,0.96,,,
431.999,93.8975,1.02,,,
432.099,93.8991,0.96,,,
432.199,93.9008,1.02,,,
432.299,93.9024,0.96,,,
432.399,93.9041,1.02,,,
432.499,93.9057,0.96,,,
432.599,93.9073,0.96,,,
432.699,93.909,1.02,,,
432.799,93.9106,0.96,,,
432.899,93.9123,1.02,,,
432.999,93.9139,0.96,,,
433.099,93.9155,0.96,,,
433.199,93.9172,1.02,,,
433.299,93.9188,0.96,,,
433.399,93.9205,1.02,,,
433.499,93.9221,0.96,,,
433.599,93.9237,0.96,,,
433.699,93.9254,1.02,,,
433.799,93.927,0.96,,,
433.899,93.9287,1.02,,,
433.999,93.9303,0.96,,,
434.099,93.9319,0.96,,,
434.199,93.9336,1.02,,,
434.299,93.9352,0.96,,,
434.399,93.9369,1.02,,,
434.499,93.9385,0.96,,,
434.599,93.9401,0.96,,,
434.699,93.9418,1.02,,,
434.799,93.9434,0.96,,,
434.899,93.9451,1.02,,,
434.999,93.9467,0.96,,,
435.099,93.9484,1.02,,,
435.199,93.95,0.96,,,
435.299,93.9516,0.96,,,
435.399,93.9533,1.02,,,
435.499,93.9549,0.96,,,
435.599,93.9566,1.02,,,
435.699,93.9582,0.96,,,
435.799,93.9598,0.96,,,
435.899,93.9615,1.02,,,
435.999,93.9631,0.96,,,
436.099,93.9648,1.02,,,
436.199,93.9664,0.96,,,
436.299,93.968,0.96,,,
436.399,93.9697,1.02,,,
436.499,93.9713,0.96,,,
436.599,93.973,1.02,,,
436.699,93.9746,0.96,,,
436.799,93.9762,0.96,,,
436.899,93.9779,1.02,,,
436.999,93.9795,0.96,,,
437.099,93.9812,1.02,,,
437.199,93.9828,0.96,,,
437.299,93.9845,1.02,,,
437.399,93.9861,0.96,,,
437.499,93.9877,0.96,,,
437.599,93.9894,1.02,,,
437.699,93.991,0.96,,,
437.799,93.9927,1.02,,,
437.899,93.9943,0.96,,,
437.999,93.9959,0.96,,,
438.099,93.9976,1.02,,,
438.199,93.9992,0.96,,,
438.299,94.0009,1.02,,,
438.399,94.0025,0.96,,,
438.499,94.0041,0.96,,,
438.599,94.0058,1.02,,,
438.699,94.0074,0.96,,,
438.799,94.0091,1.02,,,
438.899,94.0107,0.96,,,
438.999,94.0123,0.96,,,
439.099,94.014,1.02,,,
439.199,94.0156,0.96,,,
439.299,94.0173,1.02,,,
439.399,94.0189,0.96,,,
439.499,94.0205,0.96,,,
439.599,94.0222,1.02,,,
439.699,94.0238,0.96,,,
439.799,94.0255,1.02,,,
439.899,94.0271,0.96,,,
439.999,94.0288,1.02,,,
440.099,94.0304,0.96,,,
440.199,94.032,0.96,,,
440.299,94.0337,1.02,,,
440.399,94.0353,0.96,,,
440.499,94.037,1.02,,,
440.599,94.0386,0.96,,,
440.699,94.0402,0.96,,,
440.799,94.0419,1.02,,,
440.899,94.0435,0.96,,,
440.999,94.0452,1.02,,,
441.099,94.0468,0.96,,,
441.199,94.0484,0.96,,,
441.299,94.0501,1.02,,,
441.399,94.0517,0.96,,,
441.499,94.0534,1.02,,,
441.599,94.055,0.96,,,
441.699,94.0566,0.96,,,
441.799,94.0583,1.02,,,
441.899,94.0599,0.96,,,
441.999,94.0616,1.02,,,
442.099,94.0632,0.96,,,
442.199,94.0648,0.96,,,
442.299,94.0665,1.02,,,
442.399,94.0681,0.96,,,
442.499,94.0698,1.02,,,
442.599,94.0714,0.96,,,
442.699,94.0731,1.02,,,
442.799,94.0747,0.96,,,
442.899,94.0763,0.96,,,
442.999,94.078,1.02,,,
443.099,94.0796,0.96,,,
443.199,94.0813,1.02,,,
443.299,94.0829,0.96,,,
443.399,94.0845,0.96,,,
443.499,94.0862,1.02,,,
443.599,94.0878,0.96,,,
443.699,94.0895,1.02,,,
443.799,94.0911,0.96,,,
443.899,94.0927,0.96,,,
443.999,94.0944,1.02,,,
444.099,94.096,0.96,,,
444.199,94.0977,1.02,,,
444.299,94.0993,0.96,,,
444.399,94.1009,0.96,,,
444.499,94.1026,1.02,,,
444.599,94.1042,0.96,,,
444.699,94.1059,1.02,,,
444.799,94.1075,0.96,,,
444.899,94.1092,1.02,,,
444.999,94.1108,0.96,,,
445.099,94.1124,0.96,,,
445.199,94.1141,1.02,,,
445.299,94.1157,0.96,,,
445.399,94.1174,1.02,,,
445.499,94.119,0.96,,,
445.599,94.1206,0.96,,,
445.699,94.1223,1.02,,,
445.799,94.1239,0.96,,,
445.899,94.1256,1.02,,,
445.999,94.1272,0.96,,,
446.099,94.1288,0.96,,,
446.199,94.1305,1.02,,,
446.299,94.1321,0.96,,,
446.399,94.1338,1.02,,,
446.499,94.1354,0.96,,,
446.599,94.137,0.96,,,
446.699,94.1387,1.02,,,
446.799,94.1403,0.96,,,
446.899,94.142,1.02,,,
446.999,94.1436,0.96,,,
447.099,94.1452,0.96,,,
447.199,94.1469,1.02,,,
447.299,94.1485,0.96,,,
447.399,94.1502,1.02,,,
447.499,94.1518,0.96,,,
447.599,94.1534,0.96,,,
447.699,94.1551,1.02,,,
447.799,94.1567,0.96,,,
447.899,94.1584,1.02,,,
447.999,94.16,0.96,,,
448.099,94.1617,1.02,,,
448.199,94.1633,0.96,,,
448.299,94.1649,0.96,,,
448.399,94.1666,1.02,,,
448.499,94.1682,0.96,,,
448.599,94.1699,1.02,,,
448.699,94.1715,0.96,,,
448.799,94.1731,0.96,,,
448.899,94.1748,1.02,,,
448.999,94.1764,0.96,,,
449.099,94.1781,1.02,,,
449.199,94.1797,0.96,,,
449.299,94.1813,0.96,,,
449.399,94.183,1.02,,,
449.499,94.1846,0.96,,,
449.599,94.1863,1.02,,,
449.699,94.1879,0.96,,,
449.799,94.1896,1.02,,,
449.899,94.1912,0.96,,,
449.999,94.1928,0.96,,,
450.099,94.1945,1.02,,,
450.199,94.1961,0.96,,,
450.299,94.1978,1.02,,,
450.399,94.1994,0.96,,,
450.5,94.201,0.95,,,
450.599,94.2027,1.03,,,
450.699,94.2043,0.96,,,
450.799,94.206,1.02,,,
450.899,94.2076,0.96,,,
450.999,94.2092,0.96,,,
451.099,94.2109,1.02,,,
451.199,94.2125,0.96,,,
451.299,94.2142,1.02,,,
451.399,94.2158,0.96,,,
451.499,94.2174,0.96,,,
451.599,94.2191,1.02,,,
451.699,94.2207,0.96,,,
451.799,94.2224,1.02,,,
451.899,94.224,0.96,,,
451.999,94.2256,0.96,,,
452.099,94.2273,1.02,,,
452.199,94.2289,0.96,,,
452.299,94.2306,1.02,,,
452.399,94.2322,0.96,,,
452.499,94.2338,0.96,,,
452.599,94.2355,1.02,,,
452.699,94.2371,0.96,,,
452.799,94.2388,1.02,,,
452.899,94.2404,0.96,,,
452.999,94.2421,1.02,,,
453.099,94.2437,0.96,,,
453.199,94.2453,0.96,,,
453.299,94.247,1.02,,,
453.399,94.2486,0.96,,,
453.499,94.2503,1.02,,,
453.599,94.2519,0.96,,,
453.699,94.2535,0.96,,,
453.799,94.2552,1.02,,,
453.899,94.2568,0.96,,,
453.999,94.2585,1.02,,,
454.099,94.2601,0.96,,,
454.199,94.2617,0.96,,,
454.299,94.2634,1.02,,,
454.399,94.265,0.96,,,
454.499,94.2667,1.02,,,
454.599,94.2683,0.96,,,
454.699,94.27,1.02,,,
454.799,94.2716,0.96,,,
454.899,94.2732,0.96,,,
454.999,94.2749,1.02,,,
455.099,94.2765,0.96,,,
455.199,94.2782,1.02,,,
455.299,94.2798,0.96,,,
455.399,94.2814,0.96,,,
455.499,94.2831,1.02,,,
455.599,94.2847,0.96,,,
