第0世代
f1,f2
107.55,16.7344
112.846,11.4344
111.379,12.3521
109.389,14.9056
110.369,13.507
106,18.7815
104.308,20.4434
111.263,12.7622
104.667,20.0326
109.066,15.002
108.202,15.9901
108.055,16.1569
104.015,20.7769
106.182,18.3001
120.232,3.47168
117.245,6.39762
111.768,12.1847
112.553,11.7795
113.058,11.202
118.613,4.83818
119.77,3.51046
113.921,10.214
115.437,8.47122
105.025,19.6219
104.813,19.8659
106.505,18.204
119.411,3.92025
119.623,3.6778
117.75,5.8252
118.467,5.20517
117.603,5.99503
113.628,10.5435
112.194,12.18
105.172,19.4551
115.876,7.9631
121.767,1.72038
121.126,2.44755
106.54,17.8894
113.27,10.9544
122.681,0.676556
116.235,7.55261
119.118,4.26069
119.265,4.08764
118.76,4.66532
113.351,10.8557
115.224,8.71503
104.162,20.6101
116.74,6.9753
113.563,10.6158
116.381,7.38545
114.654,9.43593
115.729,8.1383
121.393,2.14896
113.987,10.1303
115.012,8.95023
118.108,5.41568
114.134,9.966
116.593,7.15002
117.098,6.56517
117.962,5.58578
112.341,12.0102
118.906,4.49775
114.361,9.70069
118.972,4.42817
116.073,7.74465
115.144,8.80515
114.785,9.22024
112.406,11.9395
118.255,5.2431
114.492,9.5528
121.565,1.94513
116.871,6.8328
121.712,1.85343
121.242,2.317
116.088,7.72752
114.214,9.87355
114.719,9.28509
122.904,0.578424
121.343,2.20532
117.033,6.64025
122.535,0.844029
118.174,5.34018
117.962,5.58375
114.932,9.05075
117.603,5.99383
115.583,8.30315
116.512,7.24123
115.649,8.22766
122.53,0.844384
121.207,2.43092
121.585,1.92445
116.952,6.73833
114.932,9.05019
116.937,6.75714
114.199,9.88716
116.527,7.21812
114.426,9.63106
115.583,8.30265
114.426,9.63648
122.909,0.578226

第16世代
f1,f2
124.047,0
103.656,21.1876
107.192,17.1451
109.571,14.4245
122.909,0.578168
110.076,13.847
106.687,17.7226
120.634,2.52271
120.275,2.93312
110.874,12.9296
108.561,15.5794
121.79,1.20035
108.884,15.4831
107.697,16.5676
107.55,16.7344
110.581,13.2695
105.677,18.8776
105.495,19.359
111.379,12.3521
109.389,14.9056
110.369,13.507
109.066,15.002
106,18.7815
104.015,20.7769
108.202,15.9901
108.055,16.1569
106.182,18.3001
111.263,12.7622
104.667,20.0326
104.308,20.4434
120.232,3.47168
112.846,11.4344
111.768,12.1847
112.553,11.7707
118.613,4.83818
122.318,1.08662
119.77,3.51046
113.921,10.207
105.025,19.6219
104.813,19.8659
106.505,18.204
113.058,11.202
119.411,3.92025
119.623,3.6778
113.628,10.5435
117.75,5.8252
118.467,5.20517
117.245,6.39762
117.457,6.16065
112.194,12.18
105.172,19.4551
115.876,7.9631
121.126,2.44755
106.54,17.8894
121.767,1.72038
116.235,7.55261
118.76,4.66532
119.265,4.08764
113.351,10.8557
119.118,4.26069
104.162,20.6101
116.74,6.9753
113.563,10.6158
116.381,7.38545
114.654,9.43593
115.224,8.71503
115.729,8.1383
122.681,0.676556
121.393,2.14896
113.204,11.0244
115.012,8.95023
115.371,8.54044
118.108,5.41568
116.593,7.15002
118.906,4.49775
117.098,6.56517
122.404,0.993967
117.962,5.58578
112.341,12.0102
112.406,11.9395
114.361,9.70069
118.972,4.42259
116.073,7.74465
115.144,8.80515
114.785,9.22024
118.255,5.2431
114.492,9.5528
121.565,1.94513
115.437,8.47122
121.242,2.317
116.088,7.72752
114.214,9.87355
114.719,9.28509
122.762,0.584005
121.343,2.20532
117.033,6.64025
122.535,0.844029
118.174,5.34018
117.962,5.58375
114.932,9.05075
117.603,5.99383
113.27,10.9544
115.568,8.32215
116.871,6.8328
116.512,7.24123
117.603,5.99503
115.649,8.22766
114.068,10.0465
113.987,10.1303
114.134,9.966
122.53,0.844384
121.712,1.85343
121.207,2.43092
121.585,1.92445
116.952,6.73833
121.717,1.77766
114.932,9.05019
114.199,9.88716
116.527,7.21812
122.904,0.578424
114.426,9.63106
116.886,6.80795
115.583,8.30265
114.426,9.63648
116.937,6.75714
115.583,8.30315
122.909,0.578226

第17世代
f1,f2
124.047,0
103.656,21.1876
107.192,17.1451
109.571,14.4245
122.909,0.578168
110.076,13.847
106.687,17.7226
120.634,2.52271
120.275,2.93312
110.874,12.9296
108.561,15.5794
106.182,18.3001
121.79,1.20035
107.55,16.7344
108.884,15.4831
110.581,13.2695
107.697,16.5676
110.369,13.507
109.389,14.9056
111.379,12.3521
108.055,16.1569
108.202,15.9901
109.066,15.002
104.667,20.0326
105.823,18.7109
111.263,12.7622
104.308,20.4434
120.232,3.47168
112.846,11.4344
111.768,12.1847
118.613,4.83261
119.77,3.51046
113.921,10.207
105.025,19.6219
104.015,20.7769
104.813,19.8659
105.495,19.359
106.505,18.204
103.803,21.0209
118.467,5.20517
113.058,11.202
119.411,3.92025
119.623,3.6778
112.553,11.7707
113.628,10.5435
117.75,5.8252
117.245,6.39762
117.457,6.16065
112.194,12.18
105.172,19.4551
115.876,7.9631
121.126,2.44755
105.53,19.0444
106.54,17.8894
122.318,1.08662
121.767,1.72038
116.235,7.55261
113.351,10.8557
119.265,4.08764
118.76,4.66532
104.162,20.6101
105.677,18.8776
116.74,6.9753
113.563,10.6158
116.381,7.38545
114.639,9.38265
115.224,8.71503
115.729,8.13518
122.681,0.676556
121.393,2.14896
114.492,9.5528
113.204,11.0244
115.012,8.95023
115.371,8.54044
118.108,5.41568
118.906,4.49775
117.098,6.56517
117.962,5.58578
112.341,12.0102
114.361,9.70019
118.972,4.42259
122.404,0.993967
116.073,7.74465
115.144,8.80515
114.785,9.22024
118.255,5.2431
121.565,1.94513
115.437,8.47122
121.242,2.317
116.088,7.72752
114.214,9.87355
122.762,0.584005
116.593,7.14816
121.343,2.20532
122.535,0.844029
119.118,4.2552
117.033,6.64025
118.174,5.34018
117.962,5.58375
114.932,9.05075
117.603,5.99383
112.487,11.8438
113.27,10.9544
115.568,8.32215
116.512,7.24123
115.649,8.22766
119.118,4.26069
116.871,6.8328
117.603,5.99503
112.406,11.9395
114.068,10.0465
114.719,9.28509
113.987,10.1303
114.134,9.966
122.53,0.844384
121.712,1.85343
121.207,2.43092
121.585,1.92445
116.952,6.73814
121.717,1.77766
114.932,9.05019
122.323,1.08636
114.199,9.88716
116.527,7.21774
122.904,0.578424
114.426,9.63106
116.886,6.80795
115.583,8.30265
116.937,6.75714
116.593,7.15002
114.426,9.63648
115.583,8.30315

第18世代
f1,f2
124.047,0
103.656,21.1876
107.192,17.1451
109.571,14.4245
122.909,0.578168
110.076,13.847
106.687,17.7226
120.634,2.52271
110.874,12.9296
108.561,15.5794
106.182,18.3001
121.79,1.20035
120.275,2.93312
107.697,16.5676
108.884,15.4831
110.581,13.2695
107.55,16.7344
109.389,14.9056
119.77,3.51033
110.369,13.507
111.379,12.3521
104.308,20.4434
111.263,12.7622
104.667,20.0326
105.823,18.7109
109.066,15.002
108.055,16.1569
108.202,15.9901
120.128,3.10031
111.768,12.1847
118.613,4.83261
104.015,20.7769
105.025,19.6219
104.813,19.8659
105.495,19.359
106.505,18.204
103.803,21.0209
118.467,5.20517
113.058,11.1932
117.457,6.16065
119.411,3.92017
119.623,3.6778
117.245,6.39762
117.75,5.8252
112.194,12.18
105.172,19.4551
115.876,7.9631
121.126,2.44755
105.53,19.0444
106.54,17.8894
122.318,1.08662
121.767,1.72038
116.235,7.55261
112.846,11.4344
113.628,10.5376
117.603,5.98768
119.265,4.08764
118.76,4.66532
104.162,20.6101
105.677,18.8776
113.856,10.2777
116.74,6.9753
116.381,7.38545
114.639,9.38265
115.224,8.71503
115.729,8.13518
121.393,2.14896
122.681,0.676556
114.492,9.5528
113.563,10.6158
115.012,8.95023
115.371,8.54044
118.108,5.41568
118.906,4.49775
117.098,6.56517
116.593,7.14816
117.962,5.58578
112.553,11.7707
112.341,12.0102
113.416,10.7845
112.699,11.6025
113.204,11.0244
114.361,9.70019
118.972,4.42259
122.404,0.993967
116.073,7.74465
115.144,8.80515
114.785,9.22024
118.255,5.2431
121.565,1.94513
115.437,8.47122
121.242,2.317
116.088,7.72752
114.214,9.87355
