第0世代
f1,f2
165.426,65.3165
153.613,68.3547
158.368,66.3714
152.016,83.1232
155.023,69.2094
153.857,77.8288
153.918,73.3163
157.467,67.2516
160.221,66.6071
155.09,81.0557
155.136,69.9955
157.64,69.9938
157.784,68.8739
158.755,68.3129
159.487,67.2907
158.992,67.6506
170.889,67.4062
155.144,75.0008
157.862,69.2781
161.694,68.8352
172.334,68.9653
155.927,77.2641
161.944,69.0321
159.475,73.772
156.483,76.281
155.946,77.1881
164.911,70.2793
158.3,93.6084
159.796,75.4103
163.474,70.2894
160.751,74.2106
171.02,71.3867
158.652,105.797
160.339,86.5489
166.327,72.0838
164.08,73.375
161.193,82.0339
161.945,74.584
161.39,77.9363
161.609,76.0902
164.386,73.4587
162.028,80.1121
163.425,79.3454
168.146,73.9599
162.089,83.4201
165.406,77.8034
165.244,80.8558
169.726,74.497
163.376,87.2776
165.26,80.8668
164.953,85.2347
170.306,77.1505
165.911,85.2658
167.21,82.4081
174.405,79.6595
167.507,89.3785
168.354,87.5109
168.946,88.1851
167.896,102.613
172.994,89.4994
168.955,98.4931
172.773,92.2667
169.253,95.9172
170.564,98.605
169.8,98.8511
181.397,101.499
169.969,101.661
170.185,107.114
179.931,111.973
172.37,130.462
178.97,118.572
181.092,121.215
181.486,133.096

第1世代
f1,f2
116.439,11.5601
105.81,20.4881
106.182,18.3001
107.697,16.5676
112.454,14.018
110.939,15.3173
112.558,12.7715
113.669,11.5615
109.005,16.3224
113.386,11.8246
109.838,15.3779
109.674,16.069
113.525,11.5624
117.27,11.5601
106.066,23.7082
113.745,11.5778
110.194,15.4744
106.535,19.1542
107.727,16.8047
109.169,16.6459
114.959,11.5671
116.189,11.563
107.543,18.5096
109.929,16.4723
113.841,11.5702
107.113,18.9982
110.153,15.5088
107.35,18.7235
122.176,11.5601
106.563,40.3714
106.598,27.1455
113.305,16.3
108.966,17.8632
117.406,11.5615
106.608,19.5917
114.76,15.2421
115.598,11.5722
107.999,18.4766
114.795,13.2044
106.82,19.3331
117.017,11.5638
125.522,11.5601
106.666,38.1558
106.732,30.2325
107.431,21.8281
109.659,20.5088
120.406,11.5615
113.598,20.0439
116.785,12.0948
115.68,16.4039
114.666,18.3068
107.815,21.6536
118.846,11.5638
115.416,16.5665
114.103,19.5342
117.237,11.5645
119.792,11.563
117.123,11.5697
133.212,11.5624
106.833,37.3874
117.31,11.5658
107.828,25.8475
116.109,18.6971
125.237,11.563
107.318,30.9117
112.518,21.6184
115.113,19.3929
108.694,22.1913
107.28,32.7882
123.363,11.5634
120.654,11.5638
119.871,11.5648
111.21,22.106
110.159,22.1178
107.288,32.5119
107.866,45.3675
124.474,11.5634
108.186,30.5968
117.487,14.1531
119.141,11.5658
114,21.6672
110.427,23.0196
122.06,11.5648
116.703,21.4684
117.296,19.5928
117.8,11.5697
112.222,22.2467
109.733,25.4882
122.595,11.5638
108.548,27.4595
109.636,27.0078
112.853,22.0521
108.538,29.419
116.944,20.7584
117.13,20.2017
123.033,11.5638
108.348,35.6549
118.111,16.3652
115.113,21.6672
109.235,29.2292
111.065,23.6659
113.746,22.7522
109.761,25.9926
118.919,11.5806
119.505,11.5702
122.492,11.5659
129.817,11.5645
108.957,45.0398
109.558,29.2711
124.841,11.5648
115.754,22.1477
118.485,16.4165
119.512,13.6576
114.308,24.2185
112.952,24.9808
110.984,26.6952
109.952,27.6021
119.063,14.387
113.213,24.6981
110.909,27.0354
119.194,13.7998
128.51,11.5658
110.019,42.2561
111.108,35.174
120.113,14.018
125.911,11.5671
110.109,38.837
123.977,13.7892
119.074,20.3386
117.265,22.4632
122.999,13.9057
111.358,30.0356
119.964,18.8117
112.922,29.042
113.305,26.4665
114.687,24.2185
113.803,25.3177
115.775,23.9366
116.532,22.7877
111.432,29.2626
119.505,19.1183
110.693,41.7491
130.176,11.5658
126.07,11.5676
111.436,32.291
119.937,20.9259
