elapsed time [min],battery [Wh],task [times]
87.9,19.48,160
88.0,19.47,160
88.0,19.46,160
88.0,19.46,160
88.0,19.45,160
88.0,19.45,160
88.1,19.44,160
88.1,19.44,160
88.1,19.43,160
88.1,19.42,160
88.1,19.42,160
88.1,19.41,160
88.2,19.41,160
88.2,19.40,160
88.2,19.39,160
88.2,19.39,161
88.2,19.38,161
88.2,19.38,161
88.3,19.37,161
88.3,19.36,161
88.3,19.36,161
88.3,19.35,161
88.3,19.35,161
88.3,19.34,161
88.4,19.33,161
88.4,19.33,161
88.4,19.32,161
88.4,19.32,161
88.4,19.31,161
88.5,19.30,161
88.5,19.30,161
88.5,19.29,161
88.5,19.29,161
88.5,19.28,161
88.5,19.27,161
88.6,19.27,162
88.6,19.26,162
88.6,19.26,162
88.6,19.25,162
88.6,19.24,162
88.6,19.24,162
88.7,19.23,162
88.7,19.23,162
88.7,19.22,162
88.7,19.21,162
88.7,19.21,162
88.7,19.20,162
88.8,19.20,162
88.8,19.19,162
88.8,19.19,162
88.8,19.18,162
88.8,19.17,162
88.8,19.17,162
88.9,19.16,162
88.9,19.16,162
88.9,19.15,162
88.9,19.14,162
88.9,19.14,163
88.9,19.13,163
89.0,19.13,163
89.0,19.12,163
89.0,19.11,163
89.0,19.11,163
89.0,19.10,163
89.1,19.10,163
89.1,19.09,163
89.1,19.09,163
89.1,19.08,163
89.1,19.07,163
89.1,19.07,163
89.2,19.06,163
89.2,19.06,163
89.2,19.05,163
89.2,19.04,163
89.2,19.04,163
89.2,19.03,163
89.3,19.03,163
89.3,19.02,164
89.3,19.01,164
89.3,19.01,164
89.3,19.00,164
89.3,19.00,164
89.4,18.99,164
89.4,18.99,164
89.4,18.98,164
89.4,18.97,164
89.4,18.97,164
89.4,18.96,164
89.5,18.96,164
89.5,18.95,164
89.5,18.94,164
89.5,18.94,164
89.5,18.93,164
89.5,18.93,164
89.6,18.92,164
89.6,18.91,164
89.6,18.91,164
89.6,18.90,164
89.6,18.90,165
89.6,18.89,165
89.7,18.89,165
89.7,18.88,165
89.7,18.87,165
89.7,18.87,165
89.7,18.86,165
89.8,18.85,165
89.8,18.85,165
89.8,18.84,165
89.8,18.84,165
89.8,18.83,165
89.8,18.83,165
89.9,18.82,165
89.9,18.81,165
89.9,18.81,165
89.9,18.80,165
89.9,18.80,165
89.9,18.79,165
90.0,18.78,165
90.0,18.78,165
90.0,18.77,165
90.0,18.77,166
90.0,18.76,166
90.0,18.75,166
90.1,18.75,166
90.1,18.74,166
90.1,18.74,166
90.1,18.73,166
90.1,18.72,166
90.2,18.72,166
90.2,18.71,166
90.2,18.71,166
90.2,18.70,166
90.2,18.69,166
90.2,18.69,166
90.3,18.68,166
90.3,18.68,166
90.3,18.67,166
90.3,18.66,166
90.3,18.66,166
90.3,18.65,166
90.4,18.65,167
90.4,18.64,167
90.4,18.64,167
90.4,18.63,167
90.4,18.62,167
90.4,18.62,167
90.5,18.61,167
90.5,18.60,167
90.5,18.60,167
90.5,18.59,167
90.5,18.59,167
90.6,18.58,167
90.6,18.57,167
90.6,18.57,167
90.6,18.56,167
90.6,18.56,167
90.6,18.55,167
90.7,18.54,167
90.7,18.54,167
90.7,18.53,167
90.7,18.53,167
90.7,18.52,167
90.7,18.52,168
90.8,18.51,168
90.8,18.50,168
90.8,18.50,168
90.8,18.49,168
90.8,18.48,168
90.8,18.48,168
90.9,18.47,168
90.9,18.47,168
90.9,18.46,168
90.9,18.46,168
90.9,18.45,168
90.9,18.44,168
91.0,18.44,168
91.0,18.43,168
91.0,18.43,168
91.0,18.42,168
91.0,18.41,168
91.1,18.41,168
91.1,18.40,168
91.1,18.40,168
91.1,18.39,169
91.1,18.38,169
91.1,18.38,169
91.2,18.37,169
91.2,18.36,169
91.2,18.36,169
91.2,18.35,169
91.2,18.35,169
91.2,18.34,169
91.3,18.34,169
91.3,18.33,169
91.3,18.32,169
91.3,18.32,169
91.3,18.31,169
91.3,18.31,169
91.4,18.30,169
91.4,18.29,169
91.4,18.29,169
91.4,18.28,169
91.4,18.28,169
91.5,18.27,170
91.5,18.26,170
91.5,18.26,170
91.5,18.25,170
91.5,18.25,170
91.5,18.24,170
91.6,18.23,170
91.6,18.23,170
91.6,18.22,170
91.6,18.22,170
91.6,18.21,170
91.6,18.20,170
91.7,18.20,170
91.7,18.19,170
91.7,18.19,170
91.7,18.18,170
91.7,18.17,170
91.7,18.17,170
91.8,18.16,170
91.8,18.16,170
91.8,18.15,170
91.8,18.15,170
91.8,18.14,171
91.8,18.13,171
91.9,18.13,171
91.9,18.12,171
91.9,18.12,171
91.9,18.11,171
91.9,18.10,171
91.9,18.10,171
92.0,18.09,171
92.0,18.09,171
92.0,18.08,171
92.0,18.07,171
92.0,18.07,171
92.1,18.06,171
92.1,18.06,171
92.1,18.05,171
92.1,18.05,171
92.1,18.04,171
92.1,18.03,171
92.2,18.03,171
92.2,18.02,171
92.2,18.02,172
92.2,18.01,172
92.2,18.00,172
92.2,18.00,172
92.3,17.99,172
92.3,17.99,172
92.3,17.98,172
92.3,17.97,172
92.3,17.97,172
92.3,17.96,172
92.4,17.96,172
92.4,17.95,172
92.4,17.94,172
92.4,17.94,172
92.4,17.93,172
92.4,17.93,172
92.5,17.92,172
92.5,17.91,172
92.5,17.91,172
92.5,17.90,172
92.5,17.90,172
92.5,17.89,172
92.6,17.89,173
92.6,17.88,173
92.6,17.87,173
92.6,17.87,173
92.6,17.86,173
92.7,17.85,173
92.7,17.85,173
92.7,17.84,173
92.7,17.84,173
92.7,17.83,173
92.7,17.83,173
92.8,17.82,173
92.8,17.81,173
92.8,17.81,173
92.8,17.80,173
92.8,17.80,173
92.8,17.79,173
92.9,17.78,173
92.9,17.78,173
92.9,17.77,173
92.9,17.77,174
92.9,17.76,174
92.9,17.75,174
93.0,17.75,174
93.0,17.74,174
93.0,17.74,174
93.0,17.73,174
93.0,17.72,174
93.1,17.72,174
93.1,17.71,174
93.1,17.71,174
93.1,17.70,174
93.1,17.69,174
93.1,17.69,174
93.2,17.68,174
93.2,17.68,174
93.2,17.67,174
93.2,17.66,174
93.2,17.66,174
93.2,17.65,174
93.3,17.65,174
93.3,17.64,174
93.3,17.64,175
93.3,17.63,175
93.3,17.62,175
93.3,17.62,175
93.4,17.61,175
93.4,17.61,175
93.4,17.60,175
93.4,17.59,175
93.4,17.59,175
93.4,17.58,175
93.5,17.58,175
93.5,17.57,175
93.5,17.56,175
93.5,17.56,175
93.5,17.55,175
93.5,17.55,175
93.6,17.54,175
93.6,17.53,175
93.6,17.53,175
93.6,17.52,175
93.6,17.52,176
93.7,17.51,176
93.7,17.51,176
93.7,17.50,176
93.7,17.49,176
93.7,17.49,176
93.7,17.48,176
93.8,17.48,176
93.8,17.47,176
93.8,17.46,176
93.8,17.46,176
93.8,17.45,176
93.8,17.45,176
93.9,17.44,176
93.9,17.43,176
93.9,17.43,176
93.9,17.42,176
93.9,17.42,176
93.9,17.41,176
94.0,17.40,176
94.0,17.40,176
94.0,17.39,176
94.0,17.39,177
94.0,17.38,177
94.0,17.37,177
94.1,17.37,177
94.1,17.36,177
94.1,17.36,177
94.1,17.35,177
94.1,17.34,177
94.2,17.34,177
94.2,17.33,177
94.2,17.33,177
94.2,17.32,177
94.2,17.32,177
94.2,17.31,177
94.3,17.30,177
94.3,17.30,177
94.3,17.29,177
94.3,17.29,177
94.3,17.28,177
94.3,17.27,177
94.4,17.27,178
94.4,17.26,178
94.4,17.26,178
94.4,17.25,178
94.4,17.24,178
94.4,17.24,178
94.5,17.23,178
94.5,17.23,178
94.5,17.22,178
94.5,17.21,178
94.5,17.21,178
94.5,17.20,178
94.6,17.20,178
94.6,17.19,178
94.6,17.18,178
94.6,17.18,178
94.6,17.17,178
94.7,17.17,178
94.7,17.16,178
94.7,17.15,178
94.7,17.15,178
94.7,17.14,178
94.7,17.14,179
94.7,17.13,179
94.8,17.13,179
94.8,17.12,179
94.8,17.11,179
94.8,17.11,179
94.8,17.10,179
94.9,17.10,179
94.9,17.09,179
94.9,17.08,179
94.9,17.08,179
94.9,17.07,179
94.9,17.07,179
95.0,17.06,179
95.0,17.05,179
95.0,17.05,179
95.0,17.04,179
95.0,17.04,179
95.0,17.03,179
95.1,17.02,179
95.1,17.02,179
95.1,17.01,180
95.1,17.01,180
95.1,17.00,180
95.2,16.99,180
95.2,16.99,180
95.2,16.98,180
95.2,16.97,180
95.2,16.97,180
95.2,16.96,180
95.3,16.96,180
95.3,16.95,180
95.3,16.95,180
95.3,16.94,180
95.3,16.93,180
95.3,16.93,180
95.4,16.92,180
95.4,16.92,180
95.4,16.91,180
95.4,16.90,180
95.4,16.90,180
95.4,16.89,181
95.5,16.89,181
95.5,16.88,181
95.5,16.88,181
95.5,16.87,181
95.5,16.86,181
95.5,16.86,181
95.6,16.85,181
95.6,16.85,181
95.6,16.84,181
95.6,16.83,181
95.6,16.83,181
95.7,16.82,181
95.7,16.82,181
95.7,16.81,181
95.7,16.80,181
95.7,16.80,181
95.7,16.79,181
95.8,16.79,181
95.8,16.78,181
95.8,16.77,181
95.8,16.77,181
95.8,16.76,182
95.8,16.76,182
95.9,16.75,182
95.9,16.74,182
95.9,16.74,182
95.9,16.73,182
95.9,16.73,182
95.9,16.72,182
96.0,16.71,182
96.0,16.71,182
96.0,16.70,182
96.0,16.70,182
96.0,16.69,182
96.1,16.68,182
96.1,16.68,182
96.1,16.67,182
96.1,16.67,182
96.1,16.66,182
96.1,16.65,182
96.2,16.65,182
96.2,16.64,182
96.2,16.64,183
96.2,16.63,183
96.2,16.62,183
96.2,16.62,183
96.3,16.61,183
96.3,16.61,183
96.3,16.60,183
96.3,16.59,183
96.3,16.59,183
96.3,16.58,183
96.4,16.58,183
96.4,16.57,183
96.4,16.56,183
96.4,16.56,183
96.4,16.55,183
96.4,16.55,183
96.5,16.54,183
96.5,16.54,183
96.5,16.53,183
96.5,16.52,183
96.5,16.52,184
96.6,16.51,184
96.6,16.51,184
96.6,16.50,184
96.6,16.49,184
96.6,16.49,184
96.6,16.48,184
96.7,16.48,184
96.7,16.47,184
96.7,16.46,184
96.7,16.46,184
96.7,16.45,184
96.7,16.45,184
96.8,16.44,184
96.8,16.43,184
96.8,16.43,184
96.8,16.42,184
96.8,16.42,184
96.8,16.41,184
96.9,16.40,184
96.9,16.40,184
96.9,16.39,185
96.9,16.39,185
96.9,16.38,185
96.9,16.37,185
97.0,16.37,185
97.0,16.36,185
97.0,16.36,185
97.0,16.35,185
97.0,16.34,185
97.1,16.34,185
97.1,16.33,185
97.1,16.33,185
97.1,16.32,185
97.1,16.31,185
97.1,16.31,185
97.2,16.30,185
97.2,16.30,185
97.2,16.29,185
97.2,16.29,185
97.2,16.28,185
97.2,16.27,185
97.3,16.27,186
97.3,16.26,186
97.3,16.26,186
97.3,16.25,186
97.3,16.24,186
97.3,16.24,186
97.4,16.23,186
97.4,16.23,186
97.4,16.22,186
97.4,16.21,186
97.4,16.21,186
97.4,16.20,186
97.5,16.20,186
97.5,16.19,186
97.5,16.18,186
97.5,16.18,186
97.5,16.17,186
97.6,16.17,186
97.6,16.16,186
97.6,16.16,186
97.6,16.15,186
97.6,16.14,187
97.6,16.14,187
97.6,16.13,187
97.7,16.13,187
97.7,16.12,187
97.7,16.11,187
97.7,16.11,187
97.7,16.10,187
97.8,16.10,187
97.8,16.09,187
97.8,16.08,187
97.8,16.08,187
97.8,16.07,187
97.8,16.07,187
97.9,16.06,187
97.9,16.05,187
97.9,16.05,187
97.9,16.04,187
97.9,16.04,187
97.9,16.03,187
98.0,16.02,187
98.0,16.02,188
98.0,16.01,188
98.0,16.01,188
98.0,16.00,188
98.0,15.99,188
98.1,15.99,188
98.1,15.98,188
98.1,15.98,188
98.1,15.97,188
98.1,15.96,188
98.2,15.96,188
98.2,15.95,188
98.2,15.95,188
98.2,15.94,188
98.2,15.94,188
98.2,15.93,188
98.3,15.92,188
98.3,15.92,188
98.3,15.91,188
98.3,15.91,188
98.3,15.90,188
98.3,15.89,188
98.4,15.89,189
98.4,15.88,189
98.4,15.88,189
98.4,15.87,189
98.4,15.86,189
98.4,15.86,189
98.5,15.85,189
98.5,15.85,189
98.5,15.84,189
98.5,15.84,189
98.5,15.83,189
98.5,15.82,189
98.6,15.82,189
98.6,15.81,189
98.6,15.81,189
98.6,15.80,189
98.6,15.79,189
98.7,15.79,189
98.7,15.78,189
98.7,15.78,189
98.7,15.77,190
98.7,15.76,190
98.7,15.76,190
98.8,15.75,190
98.8,15.75,190
98.8,15.74,190
98.8,15.73,190
98.8,15.73,190
98.8,15.72,190
98.9,15.72,190
98.9,15.71,190
98.9,15.70,190
98.9,15.70,190
98.9,15.69,190
98.9,15.69,190
99.0,15.68,190
99.0,15.67,190
99.0,15.67,190
99.0,15.66,190
99.0,15.66,190
99.0,15.65,190
99.1,15.64,191
99.1,15.64,191
99.1,15.64,191
99.1,15.63,191
99.1,15.62,191
99.1,15.62,191
99.2,15.61,191
99.2,15.60,191
99.2,15.60,191
99.2,15.59,191
99.2,15.59,191
99.3,15.58,191
99.3,15.57,191
99.3,15.57,191
99.3,15.56,191
99.3,15.56,191
99.3,15.55,191
99.4,15.54,191
99.4,15.54,191
99.4,15.53,191
99.4,15.53,191
99.4,15.52,192
99.4,15.52,192
99.5,15.51,192
99.5,15.50,192
99.5,15.50,192
99.5,15.49,192
99.5,15.49,192
99.5,15.48,192
99.6,15.47,192
99.6,15.47,192
99.6,15.46,192
99.6,15.46,192
99.6,15.45,192
99.6,15.44,192
99.7,15.44,192
99.7,15.43,192
99.7,15.43,192
99.7,15.42,192
99.7,15.41,192
99.8,15.41,192
99.8,15.40,192
99.8,15.40,192
99.8,15.39,193
99.8,15.39,193
99.8,15.38,193
99.9,15.37,193
99.9,15.37,193
99.9,15.36,193
99.9,15.35,193
99.9,15.35,193
99.9,15.34,193
100.0,15.34,193
100.0,15.33,193
100.0,15.32,193
100.0,15.32,193
100.0,15.31,193
100.0,15.31,193
100.1,15.30,193
100.1,15.29,193
100.1,15.29,193
100.1,15.28,193
100.1,15.28,193
100.1,15.27,193
100.2,15.27,194
100.2,15.26,194
100.2,15.25,194
100.2,15.25,194
100.2,15.24,194
100.3,15.23,194
100.3,15.23,194
100.3,15.22,194
100.3,15.22,194
100.3,15.21,194
100.3,15.21,194
100.4,15.20,194
100.4,15.19,194
100.4,15.19,194
100.4,15.18,194
100.4,15.18,194
100.4,15.17,194
100.5,15.16,194
100.5,15.16,194
100.5,15.15,194
100.5,15.15,194
100.5,15.14,195
100.5,15.13,195
100.6,15.13,195
100.6,15.12,195
100.6,15.11,195
100.6,15.11,195
100.6,15.10,195
100.7,15.10,195
100.7,15.09,195
100.7,15.09,195
100.7,15.08,195
100.7,15.07,195
100.7,15.07,195
100.8,15.06,195
100.8,15.06,195
100.8,15.05,195
100.8,15.04,195
100.8,15.04,195
100.8,15.03,195
100.9,15.03,195
100.9,15.02,195
100.9,15.01,196
100.9,15.01,196
100.9,15.00,196
100.9,15.00,196
101.0,14.99,196
101.0,14.98,196
101.0,14.98,196
101.0,14.97,196
101.0,14.97,196
101.1,14.96,196
101.1,14.95,196
101.1,14.95,196
101.1,14.94,196
101.1,14.94,196
101.1,14.93,196
101.2,14.92,196
101.2,14.92,196
101.2,14.91,196
101.2,14.91,196
101.2,14.90,196
101.2,14.89,196
101.3,14.89,197
101.3,14.88,197
101.3,14.88,197
101.3,14.87,197
101.3,14.86,197
101.3,14.86,197
101.4,14.85,197
101.4,14.85,197
101.4,14.84,197
101.4,14.83,197
101.4,14.83,197
101.5,14.82,197
101.5,14.82,197
101.5,14.81,197
101.5,14.80,197
101.5,14.80,197
101.5,14.79,197
101.6,14.79,197
101.6,14.78,197
101.6,14.77,197
101.6,14.77,197
101.6,14.76,198
101.6,14.76,198
101.7,14.75,198
101.7,14.74,198
101.7,14.74,198
101.7,14.73,198
101.7,14.73,198
101.7,14.72,198
101.8,14.71,198
101.8,14.71,198
101.8,14.70,198
101.8,14.70,198
101.8,14.69,198
101.8,14.68,198
101.9,14.68,198
101.9,14.67,198
101.9,14.67,198
101.9,14.66,198
101.9,14.66,198
102.0,14.65,198
102.0,14.64,198
102.0,14.64,199
102.0,14.63,199
102.0,14.63,199
102.0,14.62,199
102.1,14.61,199
102.1,14.61,199
102.1,14.60,199
102.1,14.60,199
102.1,14.59,199
102.1,14.58,199
102.2,14.58,199
102.2,14.57,199
102.2,14.57,199
102.2,14.56,199
102.2,14.55,199
102.2,14.55,199
102.3,14.54,199
102.3,14.54,199
102.3,14.53,199
102.3,14.52,199
102.3,14.52,199
102.3,14.51,200
102.4,14.51,200
102.4,14.50,200
102.4,14.49,200
102.4,14.49,200
102.4,14.48,200
102.5,14.48,200
102.5,14.47,200
102.5,14.46,200
102.5,14.46,200
102.5,14.45,200
102.5,14.45,200
102.6,14.44,200
102.6,14.43,200
102.6,14.43,200
102.6,14.42,200
102.6,14.42,200
102.6,14.41,200
102.7,14.40,200
102.7,14.40,200
102.7,14.39,201
102.7,14.39,201
102.7,14.38,201
102.7,14.38,201
102.8,14.37,201
102.8,14.36,201
102.8,14.36,201
102.8,14.35,201
102.8,14.34,201
102.9,14.34,201
102.9,14.33,201
102.9,14.33,201
102.9,14.32,201
102.9,14.31,201
102.9,14.31,201
103.0,14.30,201
103.0,14.30,201
103.0,14.29,201
103.0,14.29,201
103.0,14.28,201
103.0,14.27,201
103.1,14.27,202
103.1,14.26,202
103.1,14.26,202
103.1,14.25,202
103.1,14.25,202
103.1,14.24,202
103.2,14.23,202
103.2,14.23,202
103.2,14.22,202
103.2,14.22,202
103.2,14.21,202
103.2,14.20,202
103.3,14.20,202
103.3,14.19,202
103.3,14.19,202
103.3,14.18,202
103.3,14.17,202
103.3,14.17,202
103.4,14.16,202
103.4,14.16,202
103.4,14.15,202
103.4,14.14,202
103.4,14.14,203
103.5,14.13,203
103.5,14.13,203
103.5,14.12,203
103.5,14.12,203
103.5,14.11,203
103.5,14.11,203
103.5,14.10,203
103.6,14.09,203
103.6,14.09,203
103.6,14.08,203
103.6,14.08,203
103.6,14.07,203
103.6,14.06,203
103.7,14.06,203
103.7,14.05,203
103.7,14.05,203
103.7,14.04,203
103.7,14.03,203
103.8,14.03,203
103.8,14.02,203
103.8,14.02,204
103.8,14.01,204
103.8,14.01,204
103.8,14.00,204
103.9,13.99,204
103.9,13.99,204
103.9,13.98,204
103.9,13.98,204
103.9,13.97,204
103.9,13.96,204
104.0,13.96,204
104.0,13.95,204
104.0,13.95,204
104.0,13.94,204
104.0,13.93,204
104.0,13.93,204
104.1,13.92,204
104.1,13.92,204
104.1,13.91,204
104.1,13.90,204
104.1,13.90,204
104.1,13.89,204
104.2,13.89,205
104.2,13.88,205
104.2,13.87,205
104.2,13.87,205
104.2,13.86,205
104.3,13.86,205
104.3,13.85,205
104.3,13.84,205
104.3,13.84,205
104.3,13.83,205
104.3,13.83,205
104.4,13.82,205
104.4,13.81,205
104.4,13.81,205
104.4,13.80,205
104.4,13.80,205
104.4,13.79,205
104.5,13.78,205
104.5,13.78,205
104.5,13.77,205
104.5,13.77,206
104.5,13.76,206
104.5,13.76,206
104.6,13.75,206
104.6,13.74,206
104.6,13.74,206
104.6,13.73,206
104.6,13.73,206
104.6,13.72,206
104.7,13.71,206
104.7,13.71,206
104.7,13.70,206
104.7,13.70,206
104.7,13.69,206
104.7,13.69,206
104.8,13.68,206
104.8,13.67,206
104.8,13.67,206
104.8,13.66,206
104.8,13.66,206
104.9,13.65,206
104.9,13.64,206
104.9,13.64,207
104.9,13.63,207
104.9,13.63,207
104.9,13.62,207
105.0,13.61,207
105.0,13.61,207
105.0,13.60,207
105.0,13.60,207
105.0,13.59,207
105.0,13.58,207
105.1,13.58,207
105.1,13.57,207
105.1,13.57,207
105.1,13.56,207
105.1,13.56,207
105.1,13.55,207
105.2,13.54,207
105.2,13.54,207
105.2,13.53,207
105.2,13.53,207
105.2,13.52,208
105.2,13.51,208
105.3,13.51,208
105.3,13.50,208
105.3,13.50,208
105.3,13.49,208
105.3,13.48,208
105.3,13.48,208
105.4,13.47,208
105.4,13.47,208
105.4,13.46,208
105.4,13.46,208
105.4,13.45,208
105.5,13.44,208
105.5,13.44,208
105.5,13.43,208
105.5,13.43,208
105.5,13.42,208
105.5,13.41,208
105.6,13.41,208
105.6,13.40,208
105.6,13.40,209
105.6,13.39,209
105.6,13.39,209
105.6,13.38,209
105.7,13.37,209
105.7,13.37,209
105.7,13.36,209
105.7,13.35,209
105.7,13.35,209
105.7,13.34,209
105.8,13.34,209
105.8,13.33,209
105.8,13.32,209
105.8,13.32,209
105.8,13.31,209
105.8,13.31,209
105.9,13.30,209
105.9,13.30,209
105.9,13.29,209
105.9,13.28,209
105.9,13.28,209
105.9,13.27,209
106.0,13.27,210
106.0,13.26,210
106.0,13.26,210
106.0,13.25,210
106.0,13.25,210
106.0,13.24,210
106.1,13.23,210
106.1,13.23,210
106.1,13.22,210
106.1,13.22,210
106.1,13.21,210
106.1,13.20,210
106.2,13.20,210
106.2,13.19,210
106.2,13.19,210
106.2,13.18,210
106.2,13.17,210
106.2,13.17,210
106.3,13.16,210
106.3,13.16,210
106.3,13.15,210
106.3,13.14,210
106.3,13.14,211
106.3,13.13,211
106.4,13.13,211
106.4,13.12,211
106.4,13.11,211
106.4,13.11,211
106.4,13.10,211
106.5,13.10,211
106.5,13.09,211
106.5,13.08,211
106.5,13.08,211
106.5,13.07,211
106.5,13.07,211
106.6,13.06,211
106.6,13.05,211
106.6,13.05,211
106.6,13.04,211
106.6,13.04,211
106.6,13.03,211
106.7,13.02,211
106.7,13.02,211
106.7,13.01,212
106.7,13.01,212
106.7,13.00,212
106.8,12.99,212
106.8,12.99,212
106.8,12.98,212
106.8,12.98,212
106.8,12.97,212
106.8,12.96,212
106.9,12.96,212
106.9,12.95,212
106.9,12.95,212
106.9,12.94,212
106.9,12.93,212
106.9,12.93,212
107.0,12.92,212
107.0,12.92,212
107.0,12.91,212
107.0,12.90,212
107.0,12.90,212
107.0,12.89,212
107.1,12.89,213
107.1,12.88,213
107.1,12.87,213
107.1,12.87,213
107.1,12.86,213
107.2,12.86,213
107.2,12.85,213
107.2,12.84,213
107.2,12.84,213
107.2,12.83,213
107.2,12.83,213
107.3,12.82,213
107.3,12.81,213
107.3,12.81,213
107.3,12.80,213
107.3,12.80,213
107.3,12.79,213
107.4,12.79,213
107.4,12.78,213
107.4,12.77,213
107.4,12.77,214
107.4,12.76,214
107.4,12.76,214
107.5,12.75,214
107.5,12.74,214
107.5,12.74,214
107.5,12.73,214
107.5,12.72,214
107.6,12.72,214
107.6,12.71,214
107.6,12.71,214
107.6,12.70,214
107.6,12.69,214
107.6,12.69,214
107.7,12.68,214
107.7,12.68,214
107.7,12.67,214
107.7,12.67,214
107.7,12.66,214
107.7,12.65,214
107.8,12.65,214
107.8,12.64,214
107.8,12.64,215
107.8,12.63,215
107.8,12.62,215
107.8,12.62,215
107.9,12.61,215
107.9,12.61,215
107.9,12.60,215
107.9,12.59,215
107.9,12.59,215
107.9,12.58,215
108.0,12.58,215
108.0,12.57,215
108.0,12.56,215
108.0,12.56,215
108.0,12.55,215
108.1,12.55,215
108.1,12.54,215
108.1,12.54,215
108.1,12.53,215
108.1,12.52,215
108.1,12.52,216
108.2,12.51,216
108.2,12.51,216
108.2,12.50,216
108.2,12.49,216
108.2,12.49,216
108.2,12.48,216
108.3,12.48,216
108.3,12.47,216
108.3,12.46,216
108.3,12.46,216
108.3,12.45,216
108.3,12.45,216
108.4,12.44,216
108.4,12.43,216
108.4,12.43,216
108.4,12.42,216
108.4,12.42,216
108.4,12.41,216
108.5,12.40,216
108.5,12.40,216
108.5,12.39,216
108.5,12.39,217
108.5,12.38,217
108.5,12.37,217
108.6,12.37,217
108.6,12.36,217
108.6,12.36,217
108.6,12.35,217
108.6,12.34,217
108.7,12.34,217
108.7,12.33,217
108.7,12.33,217
108.7,12.32,217
108.7,12.32,217
108.7,12.31,217
108.8,12.30,217
108.8,12.30,217
108.8,12.29,217
108.8,12.29,217
108.8,12.28,217
108.8,12.27,217
108.9,12.27,218
108.9,12.26,218
108.9,12.26,218
108.9,12.25,218
108.9,12.24,218
108.9,12.24,218
109.0,12.23,218
109.0,12.23,218
109.0,12.22,218
109.0,12.21,218
109.0,12.21,218
109.1,12.20,218
109.1,12.20,218
109.1,12.19,218
109.1,12.18,218
109.1,12.18,218
109.1,12.17,218
109.2,12.17,218
109.2,12.16,218
109.2,12.15,218
109.2,12.15,218
109.2,12.14,218
109.2,12.14,219
109.3,12.13,219
109.3,12.12,219
109.3,12.12,219
109.3,12.11,219
109.3,12.11,219
109.3,12.10,219
109.4,12.09,219
109.4,12.09,219
109.4,12.08,219
109.4,12.08,219
109.4,12.07,219
109.4,12.06,219
109.5,12.06,219
109.5,12.05,219
109.5,12.05,219
109.5,12.04,219
109.5,12.04,219
109.6,12.03,219
109.6,12.02,219
109.6,12.02,219
109.6,12.01,220
109.6,12.01,220
109.6,12.00,220
109.6,12.00,220
109.7,11.99,220
109.7,11.98,220
109.7,11.98,220
109.7,11.97,220
109.7,11.97,220
109.8,11.96,220
109.8,11.95,220
109.8,11.95,220
109.8,11.94,220
109.8,11.94,220
109.8,11.93,220
109.9,11.92,220
109.9,11.92,220
109.9,11.91,220
109.9,11.91,220
109.9,11.90,220
109.9,11.89,220
110.0,11.89,221
110.0,11.88,221
110.0,11.88,221
110.0,11.87,221
110.0,11.87,221
110.0,11.86,221
110.1,11.85,221
110.1,11.85,221
110.1,11.84,221
110.1,11.84,221
110.1,11.83,221
110.1,11.82,221
110.2,11.82,221
110.2,11.81,221
110.2,11.81,221
110.2,11.80,221
110.2,11.79,221
110.3,11.79,221
110.3,11.78,221
110.3,11.78,221
110.3,11.77,221
110.3,11.76,221
110.3,11.76,222
110.4,11.75,222
110.4,11.75,222
110.4,11.74,222
110.4,11.73,222
110.4,11.73,222
110.4,11.72,222
110.5,11.72,222
110.5,11.71,222
110.5,11.70,222
110.5,11.70,222
110.5,11.69,222
110.5,11.69,222
110.6,11.68,222
110.6,11.67,222
110.6,11.67,222
110.6,11.66,222
110.6,11.66,222
110.6,11.65,222
110.7,11.65,222
110.7,11.64,222
110.7,11.63,223
110.7,11.63,223
110.7,11.62,223
110.8,11.61,223
110.8,11.61,223
110.8,11.60,223
110.8,11.60,223
110.8,11.59,223
110.8,11.58,223
110.9,11.58,223
110.9,11.57,223
110.9,11.57,223
110.9,11.56,223
110.9,11.55,223
110.9,11.55,223
111.0,11.54,223
111.0,11.54,223
111.0,11.53,223
111.0,11.53,223
111.0,11.52,223
111.0,11.51,223
111.1,11.51,224
111.1,11.50,224
111.1,11.49,224
111.1,11.49,224
111.1,11.48,224
111.2,11.48,224
111.2,11.47,224
111.2,11.46,224
111.2,11.46,224
111.2,11.45,224
111.2,11.45,224
111.3,11.44,224
111.3,11.43,224
111.3,11.43,224
111.3,11.42,224
111.3,11.42,224
111.3,11.41,224
111.4,11.41,224
111.4,11.40,224
111.4,11.39,224
111.4,11.39,224
111.4,11.38,225
111.4,11.38,225
111.5,11.37,225
111.5,11.36,225
111.5,11.36,225
111.5,11.35,225
111.5,11.35,225
111.6,11.34,225
111.6,11.33,225
111.6,11.33,225
111.6,11.32,225
111.6,11.32,225
111.6,11.31,225
111.7,11.30,225
111.7,11.30,225
111.7,11.29,225
111.7,11.29,225
111.7,11.28,225
111.7,11.27,225
111.8,11.27,225
111.8,11.26,226
111.8,11.26,226
111.8,11.25,226
111.8,11.25,226
111.8,11.24,226
111.9,11.23,226
111.9,11.23,226
111.9,11.22,226
111.9,11.22,226
111.9,11.21,226
111.9,11.20,226
112.0,11.20,226
112.0,11.19,226
112.0,11.19,226
112.0,11.18,226
