elapsed time [min],battery [Wh],task [times],P short,P charg,B short,B charg,C short,C charg,short total cons [wh],charg total cons [wh]
187.4,66.32,358,7.34,6.08,65.32,99.05,8.9,16.3,1,1.85
187.7,65.67,359,7.27,6.08,64.66,99.05,8.9,16.3,1,1.85
188.1,65.07,360,7.28,6.12,64.06,99.1,8.8,16.2,1,1.85
188.8,63.81,362,7.14,6.12,62.81,99.1,8.8,16.2,1,1.85
189.2,63.21,363,7.06,6.12,62.16,99.1,8.8,16.2,1,1.85
189.6,62.56,364,7,6.12,61.56,99.1,8.8,16.2,1,1.85
189.9,61.96,365,6.84,6.08,60.91,99.05,8.9,16.3,1,1.85
190.3,61.31,366,6.78,6.08,60.31,99.05,8.9,16.3,1,1.85
190.6,60.71,367,6.7,6.08,59.66,99.05,8.9,16.3,1,1.85
191.4,59.41,369,6.64,6.12,58.46,99.1,8.8,16.2,1,1.85
191.7,58.81,370,6.57,6.12,57.81,99.1,8.8,16.2,1,1.85
192.1,58.21,371,6.5,6.12,57.21,99.1,8.8,16.2,1,1.85
192.4,57.56,372,6.43,6.12,56.56,99.1,8.8,16.2,1,1.85
192.8,56.96,373,6.36,6.08,55.96,99.05,8.8,16.3,1,1.85
193.2,56.31,374,6.43,6.27,55.31,99.1,8.6,15.8,1,1.8
193.5,55.66,375,6.21,6.08,54.65,99.05,8.8,16.3,1,1.85
193.9,55.06,376,6.14,6.12,54.05,99.1,8.8,16.2,1,1.85
194.3,54.45,377,6,6.08,53.4,99.05,8.9,16.3,1,1.85
194.6,53.8,378,6,6.12,52.8,99.1,8.8,16.2,1,1.85
195,53.2,379,5.93,6.08,52.2,99.05,8.8,16.3,1,1.85
195.4,52.55,380,5.79,6.12,51.55,99.1,8.9,16.2,1,1.85
210.3,99.45,381,11.19,6.12,98.45,99.1,8.8,16.2,1,1.85
210.6,98.8,382,10.99,6.12,97.8,99.1,8.9,16.2,1,1.85
211,98.2,383,10.92,6.12,97.2,99.1,8.9,16.2,1,1.85
211.4,97.55,384,10.85,6.12,96.55,99.1,8.9,16.2,1,1.85
211.7,96.95,385,10.9,6.08,95.95,99.05,8.8,16.3,1,1.85
212.1,96.35,386,10.83,6.12,95.35,99.1,8.8,16.2,1,1.85
212.4,95.7,387,10.64,6.12,94.69,99.1,8.9,16.2,1,1.85
212.8,95.1,388,10.69,6.12,94.09,99.1,8.8,16.2,1,1.85
213.2,94.44,389,10.62,6.08,93.44,99.05,8.8,16.3,1,1.85
213.5,93.84,390,10.55,6.12,92.84,99.1,8.8,16.2,1,1.85
213.9,93.19,391,10.36,6.08,92.19,99.05,8.9,16.3,1,1.85
214.2,92.59,392,10.41,6.12,91.59,99.1,8.8,16.2,1,1.85
214.6,91.99,393,10.34,6.08,90.99,99.05,8.8,16.3,1,1.85
215,91.34,394,10.27,6.08,90.34,99.05,8.8,16.3,1,1.85
215.3,90.74,395,10.08,6.08,89.69,99.05,8.9,16.3,1,1.85
215.7,90.09,396,10.12,6.12,89.09,99.1,8.8,16.2,1,1.85
216,89.49,397,10.06,6.12,88.49,99.1,8.8,16.2,1,1.85
216.4,88.84,398,10.1,6.27,87.84,99.1,8.7,15.8,1,1.8
216.8,88.24,399,9.91,6.08,87.19,99.05,8.8,16.3,1,1.85
217.1,87.59,400,9.84,6.12,86.59,99.1,8.8,16.2,1,1.85
217.5,86.94,401,9.77,6.08,85.94,99.05,8.8,16.3,1,1.85
217.9,86.34,402,9.7,6.12,85.34,99.1,8.8,16.2,1,1.85
218.2,85.69,403,9.52,6.08,84.68,99.05,8.9,16.3,1,1.85
218.6,85.09,404,9.45,6.12,84.08,99.1,8.9,16.2,1,1.85
219,84.43,405,9.48,6.08,83.43,99.05,8.8,16.3,1,1.85
219.3,83.83,406,9.41,6.12,82.83,99.1,8.8,16.2,1,1.85
219.7,83.18,407,9.23,6.12,82.18,99.1,8.9,16.2,1,1.85
220.1,82.53,408,9.49,6.31,81.58,99.1,8.6,15.7,0.95,1.8
220.4,81.93,409,9.2,6.08,80.93,99.05,8.8,16.3,1,1.85
220.8,81.33,410,9.13,6.12,80.33,99.1,8.8,16.2,1,1.85
221.1,80.68,411,8.95,6.08,79.68,99.05,8.9,16.3,1,1.85
221.5,80.08,412,8.99,6.08,79.08,99.05,8.8,16.3,1,1.85
221.9,79.43,413,8.81,6.12,78.43,99.1,8.9,16.2,1,1.85
222.2,78.83,414,8.84,6.12,77.83,99.1,8.8,16.2,1,1.85
222.6,78.23,415,8.78,6.12,77.23,99.1,8.8,16.2,1,1.85
222.9,77.58,416,8.7,6.12,76.58,99.1,8.8,16.2,1,1.85
223.3,76.98,417,8.54,6.08,75.98,99.05,8.9,16.3,1,1.85
223.7,76.33,418,8.46,6.08,75.33,99.05,8.9,16.3,1,1.85
224,75.73,419,8.49,6.12,74.72,99.1,8.8,16.2,1,1.85
224.4,75.13,420,8.42,6.12,74.07,99.1,8.8,16.2,1,1.85
224.7,74.47,421,8.35,6.08,73.47,99.05,8.8,16.3,1,1.85
225.1,73.87,422,8.28,6.08,72.87,99.05,8.8,16.3,1,1.85
225.5,73.22,423,8.21,6.08,72.22,99.05,8.8,16.3,1,1.85
225.8,72.62,424,8.14,6.16,71.62,99.1,8.8,16.1,1,1.85
226.2,71.97,425,8.06,6.12,70.97,99.1,8.8,16.2,1,1.85
226.5,71.37,426,8,6.12,70.37,99.1,8.8,16.2,1,1.85
226.9,70.77,427,7.93,6.08,69.77,99.05,8.8,16.3,1,1.85
227.3,70.12,428,7.85,6.12,69.12,99.1,8.8,16.2,1,1.85
227.6,69.52,429,7.79,6.08,68.52,99.05,8.8,16.3,1,1.85
228,68.87,430,7.71,6.12,67.87,99.1,8.8,16.2,1,1.85
228.3,68.27,431,7.64,6.12,67.27,99.1,8.8,16.2,1,1.85
228.7,67.67,432,7.57,6.12,66.62,99.1,8.8,16.2,1,1.85
229.1,67.02,433,7.42,6.08,66.02,99.05,8.9,16.3,1,1.85
229.4,66.42,434,7.52,6.16,65.42,99.1,8.7,16.1,1,1.85
229.8,65.77,435,7.36,6.08,64.76,99.05,8.8,16.3,1,1.85
230.1,65.17,436,7.29,6.12,64.16,99.1,8.8,16.2,1,1.85
230.5,64.51,437,7.39,6.27,63.51,99.1,8.6,15.8,1,1.8
230.9,63.91,438,7.14,6.08,62.86,99.05,8.8,16.3,1,1.85
231.2,63.26,439,7,6.08,62.26,99.05,8.9,16.3,1,1.85
231.6,62.66,440,7.01,6.12,61.66,99.1,8.8,16.2,1,1.85
232,62.01,441,6.86,6.04,61.01,99.05,8.9,16.4,1,1.85
232.3,61.41,442,6.86,6.12,60.41,99.1,8.8,16.2,1,1.85
232.7,60.76,443,6.71,6.08,59.76,99.05,8.9,16.3,1,1.85
233,60.16,444,6.72,6.12,59.16,99.1,8.8,16.2,1,1.85
233.4,59.56,445,6.65,6.12,58.56,99.1,8.8,16.2,1,1.85
233.8,58.91,446,6.58,6.12,57.91,99.1,8.8,16.2,1,1.85
234.1,58.31,447,6.44,6.08,57.31,99.05,8.9,16.3,1,1.85
234.5,57.71,448,6.37,6.12,56.66,99.1,8.9,16.2,1,1.85
234.8,57.06,449,6.3,6.08,56.06,99.05,8.9,16.3,1,1.85
235.2,56.41,450,6.3,6.12,55.41,99.1,8.8,16.2,1,1.85
235.6,55.81,451,6.16,6.08,54.8,99.05,8.9,16.3,1,1.85
235.9,55.16,452,6.15,6.12,54.15,99.1,8.8,16.2,1,1.85
236.3,54.55,453,6.09,6.12,53.55,99.1,8.8,16.2,1,1.85
236.6,53.95,454,6.02,6.12,52.95,99.1,8.8,16.2,1,1.85
237,53.3,455,5.88,6.08,52.3,99.05,8.9,16.3,1,1.85
237.4,52.65,456,5.87,6.08,51.65,99.05,8.8,16.3,1,1.85
252.2,99.45,457,11.19,6.08,98.45,99.05,8.8,16.3,1,1.85
252.6,98.85,458,11.25,6.16,97.85,99.1,8.7,16.1,1,1.85
253,98.2,459,11.05,6.12,97.2,99.1,8.8,16.2,1,1.85
253.3,97.6,460,10.98,6.12,96.6,99.1,8.8,16.2,1,1.85
253.7,96.95,461,10.78,6.08,95.95,99.05,8.9,16.3,1,1.85
254,96.35,462,10.83,6.12,95.35,99.1,8.8,16.2,1,1.85
254.4,95.75,463,10.77,6.12,94.74,99.1,8.8,16.2,1,1.85
254.8,95.1,464,10.69,6.12,94.09,99.1,8.8,16.2,1,1.85
255.1,94.49,465,10.62,6.08,93.49,99.05,8.8,16.3,1,1.85
255.5,93.84,466,10.67,6.16,92.84,99.1,8.7,16.1,1,1.85
255.8,93.24,467,10.36,6.08,92.24,99.05,8.9,16.3,1,1.85
256.2,92.59,468,10.41,6.08,91.59,99.05,8.8,16.3,1,1.85
256.6,91.99,469,10.22,6.08,90.99,99.05,8.9,16.3,1,1.85
256.9,91.39,470,10.27,6.08,90.34,99.05,8.8,16.3,1,1.85
257.3,90.74,471,10.08,6.08,89.74,99.05,8.9,16.3,1,1.85
257.6,90.14,472,10.13,6.12,89.14,99.1,8.8,16.2,1,1.85
258,89.49,473,10.06,6.12,88.49,99.1,8.8,16.2,1,1.85
258.4,88.89,474,9.88,6.12,87.89,99.1,8.9,16.2,1,1.85
258.7,88.29,475,9.8,6.08,87.24,99.05,8.9,16.3,1,1.85
259.1,87.64,476,9.85,6.12,86.64,99.1,8.8,16.2,1,1.85
259.4,87.04,477,9.66,6.08,85.99,99.05,8.9,16.3,1,1.85
259.8,86.39,478,9.7,6.08,85.39,99.05,8.8,16.3,1,1.85
260.2,85.79,479,9.63,6.12,84.78,99.1,8.8,16.2,1,1.85
260.5,85.14,480,9.67,6.16,84.13,99.1,8.7,16.1,1,1.85
260.9,84.53,481,9.39,6.08,83.53,99.05,8.9,16.3,1,1.85
261.3,83.88,482,9.64,6.31,82.88,99.1,8.6,15.7,1,1.8
261.6,83.23,483,9.34,6.08,82.23,99.05,8.8,16.3,1,1.85
262,82.63,484,9.28,6.12,81.63,99.1,8.8,16.2,1,1.85
262.4,81.98,485,9.1,6.08,80.98,99.05,8.9,16.3,1,1.85
262.7,81.38,486,9.24,6.16,80.38,99.1,8.7,16.1,1,1.85
263.1,80.78,487,9.06,6.12,79.73,99.1,8.8,16.2,1,1.85
263.4,80.13,488,9.1,6.16,79.13,99.1,8.7,16.1,1,1.85
263.8,79.53,489,8.82,6.12,78.53,99.1,8.9,16.2,1,1.85
264.2,78.88,490,8.85,6.12,77.88,99.1,8.8,16.2,1,1.85
264.5,78.28,491,8.78,6.08,77.28,99.05,8.8,16.3,1,1.85
264.9,77.63,492,8.81,6.16,76.63,99.1,8.7,16.1,1,1.85
265.2,77.03,493,8.54,6.12,76.03,99.1,8.9,16.2,1,1.85
265.6,76.43,494,8.57,6.12,75.43,99.1,8.8,16.2,1,1.85
266,75.78,495,8.5,6.08,74.77,99.05,8.8,16.3,1,1.85
266.3,75.18,496,8.43,6.12,74.17,99.1,8.8,16.2,1,1.85
266.7,74.52,497,8.35,6.12,73.52,99.1,8.8,16.2,1,1.85
267,73.92,498,8.29,6.12,72.92,99.1,8.8,16.2,1,1.85
267.4,73.27,499,8.12,6.08,72.27,99.05,8.9,16.3,1,1.85
267.8,72.67,500,8.14,6.12,71.67,99.1,8.8,16.2,1,1.85
268.1,72.02,501,7.98,6.08,71.02,99.05,8.9,16.3,1,1.85
268.5,71.42,502,8,6.12,70.42,99.1,8.8,16.2,1,1.85
268.8,70.82,503,7.93,6.08,69.82,99.05,8.8,16.3,1,1.85
269.2,70.22,504,7.87,6.12,69.22,99.1,8.8,16.2,1,1.85
269.6,69.57,505,7.79,6.08,68.57,99.05,8.8,16.3,1,1.85
269.9,68.97,506,7.81,6.16,67.97,99.1,8.7,16.1,1,1.85
270.3,68.32,507,7.56,6.08,67.32,99.05,8.9,16.3,1,1.85
270.6,67.72,508,7.5,6.08,66.72,99.05,8.9,16.3,1,1.85
271,67.12,509,7.51,6.08,66.12,99.05,8.8,16.3,1,1.85
271.3,66.47,510,7.53,6.16,65.52,99.1,8.7,16.1,1,1.85
271.7,65.87,511,7.29,6.08,64.86,99.05,8.9,16.3,1,1.85
272.1,65.27,512,7.3,6.12,64.26,99.1,8.8,16.2,1,1.85
272.4,64.61,513,7.23,6.12,63.61,99.1,8.8,16.2,1,1.85
272.8,64.01,514,7.16,6.08,63.01,99.05,8.8,16.3,1,1.85
273.1,63.36,515,7.09,6.08,62.36,99.05,8.8,16.3,1,1.85
273.5,62.76,516,7.02,6.12,61.76,99.1,8.8,16.2,1,1.85
273.9,62.16,517,6.94,6.08,61.11,99.05,8.8,16.3,1,1.85
274.2,61.51,518,6.88,6.12,60.51,99.1,8.8,16.2,1,1.85
274.6,60.91,519,6.81,6.08,59.91,99.05,8.8,16.3,1,1.85
274.9,60.31,520,6.74,6.16,59.31,99.1,8.8,16.1,1,1.85
275.7,59.01,522,6.67,6.27,58.01,99.1,8.7,15.8,1,1.8
276,58.36,523,6.44,6.08,57.36,99.05,8.9,16.3,1,1.85
276.4,57.76,524,6.45,6.12,56.76,99.1,8.8,16.2,1,1.85
276.8,57.16,525,6.38,6.12,56.16,99.1,8.8,16.2,1,1.85
277.1,56.51,526,6.31,6.12,55.51,99.1,8.8,16.2,1,1.85
277.5,55.91,527,6.24,6.12,54.9,99.1,8.8,16.2,1,1.85
277.8,55.26,528,6.17,6.12,54.3,99.1,8.8,16.2,1,1.85
278.2,54.65,529,6.03,6.12,53.65,99.1,8.9,16.2,1,1.85
278.6,54.05,530,6.03,6.12,53.05,99.1,8.8,16.2,1,1.85
278.9,53.4,531,5.95,6.12,52.4,99.1,8.8,16.2,1,1.85
279.3,52.75,532,5.88,6.12,51.75,99.1,8.8,16.2,1,1.85
294.5,98.8,534,11.11,6.12,97.8,99.1,8.8,16.2,1,1.85
294.9,98.15,535,11.04,6.08,97.15,99.05,8.8,16.3,1,1.85
295.2,97.55,536,10.85,6.12,96.55,99.1,8.9,16.2,1,1.85
295.6,96.9,537,10.77,6.08,95.9,99.05,8.9,16.3,1,1.85
295.9,96.3,538,10.83,6.12,95.3,99.1,8.8,16.2,1,1.85
296.3,95.7,539,10.63,6.08,94.64,99.05,8.9,16.3,1,1.85
296.7,95.05,540,10.69,6.12,94.04,99.1,8.8,16.2,1,1.85
297,94.44,541,10.5,6.08,93.44,99.05,8.9,16.3,1,1.85
297.4,93.79,542,10.54,6.16,92.79,99.1,8.8,16.1,1,1.85
297.8,93.19,543,10.48,6.08,92.19,99.05,8.8,16.3,1,1.85
298.1,92.54,544,10.4,6.12,91.54,99.1,8.8,16.2,1,1.85
298.5,91.94,545,10.33,6.12,90.94,99.1,8.8,16.2,1,1.85
298.8,91.34,546,10.26,6.12,90.29,99.1,8.8,16.2,1,1.85
299.2,90.69,547,10.08,6.08,89.69,99.05,8.9,16.3,1,1.85
299.6,90.09,548,10.12,6.12,89.09,99.1,8.8,16.2,1,1.85
299.9,89.44,549,10.05,6.12,88.44,99.1,8.8,16.2,1,1.85
